报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-09-30,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1996-12-31,1995-12-31,
基本每股收益(元),0.12,0.13,0.09,0.03,0.1,0.09,0.02,0.03,0.01,0.04,0.05,0.02,0.4,0.35,0.25,2.12,1.74,1.94,1.06,3.94,3.05,1.88,1.05,3.77,2.97,1.81,0.94,6.28,4.76,2.94,1.49,5.53,4.41,0.76,0.39,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,12.77,--,13.09,13.03,17.04,16.8,16.41,25.41,25.14,24.07,23.22,22.05,22.01,20.97,20.16,19,19.12,18.18,16.66,14.87,15.61,14.13,12.91,5.29,5.11,4.69,4.22,3.41,3.21,2.97,2.74,2.61,2.61,2.53,2.37,2.27,2.2,2.18,2.03,2.01,2,1.99,1.98,1.96,1.95,1.95,1.92,1.91,1.91,2.02,2.1,2.34,2.57,2.4,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,-0.54,--,-1.89,-1.01,-1.25,-2.29,-1.77,-3.03,-1.04,11.81,9.72,6.8,2.71,5.42,3.68,3.34,1.15,3.96,2.15,0.02,0.62,7.85,5.28,1.28,0.22,1.68,0,--,0,1.44,0,0,0,1.82,0,0,0,0.83,0,0,0,0.26,0,-0.02,--,0.68,--,0.33,0.58,-0.09,0.11,--,-0.42,--,--,--,--,
主营业务收入(万元),2187589,1424107,674182,2832367,2073903,1382302,594959,2219815,1500295,779837,380792,2427648,1885068,1314249,623768,2869937,2088294,1444482,676708,2985537,2096264,1303778,563250,2523754,1902641,1261947,545877,2765590,1838925,1074933,398351,1787615,1296434,134564,69894,225860,160473,102641,52053,142328,102465,68923,34996,115175,86018,50170,20668,95779,58564,38072,17662,86629,57305,38836,19176,80032,52027,31242,72281,19726,54800,18749,71906,21078,81381,53280,46667,
主营业务利润(万元),133162,86665,42287,271494,153877,113552,44147,252473,150421,103986,44917,311475,239514,192583,57028,590803,415921,303712,116085,585670,356874,232207,104876,360780,276363,174003,86809,575303,421064,257365,117403,492305,360170,29777,--,43221,24440,17053,9118,24505,14684,9216,4889,16493,9457,5632,1995,10120,5054,3175,1587,9392,6025,3537,1725,8422,5362,3652,6341,306,4520,3227,11265,4310,6449,5625,3427,
营业利润(万元),-9323,2000,6328,-26484,-1337,9881,-815,-41707,-42241,3948,5560,2252,67926,64254,32821,270983,222636,152599,84799,305726,240453,156477,83809,265245,236205,147413,76609,476259,397951,249022,124935,415193,334643,23341,11761,30698,17011,12443,6915,15828,9559,6272,2757,8795,5153,2781,725,4513,852,376,334,2048,636,372,151,978,395,242,-5507,-2479,-3039,110,5335,1533,6607,5787,3548,
投资收益(万元),-4147,-2814,-775,-5062,-330,-330,--,1037,1269,878,--,-11791,-11915,-4725,-1452,-11909,-7393,-1314,-395,-7189,-22831,-24831,-1869,-2615,600,986,297,9844,12755,7358,2139,-868,1060,11,0,168,11,11,0,8,8,8,0,-13,-13,-13,15,360,167,182,13,91,11,27,3,308,91,116,475,3,137,0,641,0,40,80,96,
营业外收支净额(万元),18727,4272,251,23444,10154,108,1604,50124,43206,8351,3546,21236,9564,5884,979,16242,7508,7616,2778,17886,12739,1691,1116,48974,15325,2870,1596,38515,--,489,--,16165,-618,--,--,-99,0,--,0,284,0,0,0,223,0,0,0,18,-35,-34,-32,-214,-3,-3,0,-55,0,0,-25,0,-192,0,0,0,25,0,0,
利润总额(万元),9405,6272,6580,-3040,8818,9989,789,8416,965,12298,9106,23488,77490,70138,33800,287225,230144,160216,87576,323612,253192,158169,84925,314220,251531,150284,78206,514774,397306,249510,125978,431358,334025,23371,11790,31759,17019,12450,6912,16181,9882,6316,2797,9440,5243,2869,855,4941,984,524,316,1936,653,405,157,1617,448,322,-4657,-2066,-2919,114,5911,1915,6754,6161,4100,
净利润(万元),17080,17170,12448,4419,13876,11967,2767,3954,1530,5573,7074,2687,54606,47557,26281,225236,183887,128203,70430,260853,202286,124793,69328,250061,196837,120016,62316,415962,315327,194887,98417,291766,212886,19934,10102,26752,14466,10583,5875,13556,8401,5307,2378,8260,4456,2440,728,4039,776,384,268,909,528,300,112,1213,448,322,-4667,-2066,-2919,62,4876,1231,4531,4148,2765,
净利润(扣除非经常性损益后)(万元),7762,13342,12139,-24406,10534,10192,1129,-17506,-10847,1304,--,-15865,--,43751,--,208137,--,121240,--,249267,--,122978,--,230043,--,118832,0,411713,0,195245,--,120191,0,19908,--,25936,0,10586,0,13117,0,5278,0,7282,0,2372,0,3577,0,260,0,1130,517,277,--,797,--,255,-5042,-2491,-2887,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),-456591,-393492,-91227,-89034,24435,150394,43790,-259309,-315836,-159067,-74508,-350181,-260527,-139223,-132562,-242936,-188022,-200623,-68730,782708,643807,450590,179621,358848,243833,221022,76401,262239,142312,1462,41327,519939,349615,33508,5813,44213,23657,6549,-2303,34840,28179,19027,4041,44005,25087,16056,7421,20020,9270,5246,3170,6186,0,-534,--,16425,--,7872,14006,-2130,2649,--,-9147,--,--,--,--,
现金及现金等价物净增加额(万元),320164,-36875,-5711,-1694,-54728,-51019,-71220,-673750,-420844,-163301,-204898,-731865,-506014,-304923,-286530,-528698,-476082,-467410,-215490,694555,533289,530331,326148,393554,260002,242949,26876,-136481,-121428,-262047,-45815,565900,561350,14357,-413,66542,34197,11056,3258,27117,22415,13367,2221,35027,16721,9922,8299,7978,-1090,924,1105,-7536,0,-5656,--,3251,--,-1049,5651,-8227,-6031,--,-1282,--,--,--,--,
总资产(万元),5497541,5379409,5137103,5178533,5454200,5373626,5318014,5102681,4434530,3746068,4279299,4536701,4744345,4738959,4920776,4975047,5035784,5012523,5168824,5143431,5108459,4909221,4672403,4303017,4198166,4154251,4130205,4501604,4903736,4417324,3540687,3047727,3059320,385147,344872,333595,291829,247921,234177,222330,206968,189192,169918,164677,146835,142584,135759,122226,119449,114586,110576,113135,127504,122400,124186,125342,127715,126929,127335,118134,120201,113292,118519,107837,58608,57281,43847,
流动资产(万元),3858287,3694466,3356805,3399539,3444464,3350204,3339399,3106329,2517415,2179852,2340683,2595862,2915942,3075894,3261830,3321623,3373769,3349494,3510742,3467906,3464094,3290411,3060011,2716360,2697661,2754320,2770108,3155759,3636552,3268134,2768838,2321208,2374397,287742,262606,258131,232840,206437,192682,180377,166439,148318,129152,123201,105558,101992,95176,81758,78537,73427,68452,--,--,--,84545,--,87812,0,0,0,0,88546,95323,86563,46499,45782,32967,
总负债(万元),3522816,3416740,3173030,3219380,3465055,3388973,3338784,3122016,2509100,1896280,2305213,2568121,2766468,2783805,2945043,3026442,3138552,3172627,3349070,3396055,3420579,3300296,3068656,2769798,2752035,2789486,2765696,3200775,3707061,3344872,2495980,2101415,2196771,242692,206987,206999,181063,165669,156632,150708,140733,126101,106912,103615,89683,87811,82698,69954,70471,66032,62176,65037,79761,75088,77064,78333,--,80806,81200,69399,69399,56891,62180,55135,38784,40165,30061,
