报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
基本每股收益(元),0.7,0.41,0.42,1.23,1.16,0.68,0.36,0.95,0.89,0.54,0.28,0.78,0.71,0.43,0.24,0.62,0.57,0.32,0.17,0.5,0.37,0.24,0.35,0.39,0.55,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,4.97,4.69,4.5,4.41,4.35,4.11,4.05,3.88,3.81,1.91,0,--,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,1.16,-0.07,0.28,-0.39,0.06,-1.04,-0.88,-0.54,0.41,-0.7,1.64,0.74,-0.16,
主营业务收入(万元),1623528,969680,417907,1355444,1112026,704693,308747,1199216,1019854,659204,292777,1025422,826390,524654,221452,762679,633474,377649,161608,547932,432414,247582,415920,363430,262334,
主营业务利润(万元),257969,154591,73525,238918,191508,124485,53438,176817,148043,96282,42872,126143,103749,64803,32442,100441,82810,49339,22536,69154,52617,32100,45572,50329,33648,
营业利润(万元),130379,77234,39414,102991,98518,58254,29919,80529,75963,45227,23762,61650,55943,32881,19884,53946,49170,27466,14406,38345,31049,17055,23848,23187,19548,
投资收益(万元),-135,-131,-112,135,-165,-294,-191,743,814,531,217,--,--,--,--,--,--,--,--,--,0,--,0,--,14,
营业外收支净额(万元),630,330,-2,2033,971,369,178,995,173,114,65,377,137,163,76,725,231,132,47,668,560,163,482,79,--,
利润总额(万元),131009,77564,39412,105024,99489,58623,30097,81524,76136,45341,23827,62027,56080,33044,19961,54671,49402,27598,14453,39013,31609,17218,24329,23266,19732,
净利润(万元),109870,64574,33106,86639,81494,47926,24887,66394,62389,37611,19907,54694,49758,30279,16894,43646,39776,22479,11839,31367,26069,14320,21294,23582,19713,
净利润(扣除非经常性损益后)(万元),109363,64317,33129,84962,80675,47621,24765,65577,62281,37529,19859,54383,--,30158,--,43072,--,22366,--,31011,0,14191,20862,23504,19528,
经营活动产生的现金流量净额(万元),315922,77814,44000,18325,46793,39880,-19463,115248,130679,60899,30655,45845,81213,-5154,19497,-27047,4411,-72473,-61650,-37833,28859,-41762,99259,29556,-3193,
现金及现金等价物净增加额(万元),155176,-15494,39291,87850,26626,5970,-25314,46613,58135,-10110,11282,-91057,-4610,-58688,-27435,-23599,5455,-40292,-29700,76567,154903,-48901,60335,166,614,
总资产(万元),1187046,1164655,1206503,1101129,927864,838406,841086,869995,772634,651709,688977,680643,658080,617995,592941,549358,483346,463389,442563,435760,451277,216641,304047,170868,160095,
流动资产(万元),609370,644171,693184,598981,453071,362198,395477,444519,386438,306085,389575,396782,484748,464006,457128,431199,383336,371279,355238,355914,371432,137028,223812,99161,112477,
总负债(万元),382640,408184,469357,402121,441480,384976,401127,454963,359704,264233,308911,320439,303024,283152,271528,234310,174641,175979,158791,163828,184643,102071,203797,87911,100583,
流动负债(万元),339029,364908,417905,319955,308373,269699,259288,323458,200247,144831,201600,214265,197315,179187,217329,181456,171802,173153,156288,162818,174518,88415,188641,78036,93583,
股东权益不含少数股东权益(万元),794961,747076,724317,688821,479449,445880,433342,408455,404660,379883,372679,352771,347835,328357,314971,308578,304707,287410,283771,271932,266634,114570,100250,82957,59391,
净资产收益率加权(%),14.88,9.03,4.47,18.7,18.43,11.22,5.91,17.56,16.55,10.27,5.49,16.67,15.24,9.51,5.33,15.13,13.78,7.97,4.26,19.28,9.78,13.33,23.25,33.13,41.98,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
