报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1998-12-31,1997-12-31,
基本每股收益(元),0.01,-0.03,0,0.05,0.02,0.02,0,0.07,0.02,0.01,0.02,0.02,0.12,0.05,-0.03,0.16,0.04,0.03,-0.02,0.18,0.13,0.09,0.02,0.16,0.1,0.01,-0.05,0.19,0.16,0.07,0.02,0.18,0.09,0.04,0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,3.53,--,3.13,3.06,2.98,3.01,2.89,2.88,2.94,2.95,2.9,2.86,2.79,2.77,2.7,2.61,2.55,2.61,2.57,2.49,2.54,2.51,2.43,2.38,2.45,2.41,2.71,2.62,2.69,2.68,2.65,2.68,2.77,2.66,2.5,2.43,2.43,2.29,2.21,2.1,1.99,1.91,1.95,1.9,3.15,3.02,2.83,2.78,1.7,0.18,0,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,0.04,--,0.27,0.05,0.03,0.52,0.84,0.23,0.03,0.21,0.29,0.11,0.05,0.23,0.04,-0.03,-0.1,0.49,0.21,0.18,0.29,0.46,0.33,0.27,-0.02,0.25,0,--,0,0.33,0,0,0,0.24,0,0,0,0.27,0,0,0,0.26,0,0.03,--,0.22,-0.25,0,0.05,0.04,--,--,
主营业务收入(万元),104530,73465,41920,164193,122166,83524,45888,174937,127130,89520,48812,172692,135767,93936,48266,181086,135412,98843,53580,178444,132062,87591,43724,162807,113460,72296,37672,184411,139541,84124,45279,131391,98314,62464,33069,112836,82101,54724,28255,127227,88643,61372,28746,110436,73850,52998,26787,77386,53073,32656,17090,44744,33292,23271,12989,40683,18125,27881,11927,27315,14969,9124,
主营业务利润(万元),27436,16204,9973,37206,26014,17175,8539,31179,20457,11882,6741,20954,18457,12786,5256,24942,17566,11933,4817,24523,20047,12782,6313,29009,16350,7321,1374,35042,23640,12462,4665,29057,13937,7871,--,21180,14231,7586,3042,22689,17641,13925,7174,37601,26080,20080,9537,25785,19880,11481,5356,14096,10903,7702,4292,10796,4433,5201,2970,4336,5846,2263,
营业利润(万元),694,-1892,470,1249,1426,1258,446,-1655,-2292,-3047,-787,-5073,2255,-809,-1442,1746,1277,1209,-1355,9604,7018,4566,1093,9672,4818,145,-2208,11833,8372,3520,1397,10386,5219,2185,743,9241,6441,2287,526,7807,6927,8215,4963,24731,17533,13901,6925,19333,14250,8862,3897,11047,7549,5532,3353,10279,3016,4227,2482,3387,1570,-202,
投资收益(万元),2104,1645,929,1987,1656,1322,998,1432,946,823,613,1213,658,540,523,10,-75,-191,-126,78,-70,-110,--,61,--,--,--,--,--,--,--,--,--,--,0,17,14,10,5,2,-0,-5,-67,249,-169,-102,-66,-52,-150,-83,-63,-10,-162,-99,-63,50,-183,0,0,0,262,350,
营业外收支净额(万元),55,68,-0,2009,109,33,1,6148,4008,4009,1997,5619,4092,3908,1,6998,1613,1016,1005,-43,1110,1061,-23,770,764,763,11,98,--,--,--,-50,--,--,--,-1317,0,--,0,-236,0,0,0,-122,0,0,0,-1567,0,0,-1,-138,-42,-42,0,-38,-29,-35,0,--,--,--,
利润总额(万元),750,-1824,470,3258,1534,1291,446,4493,1716,962,1210,546,6347,3099,-1441,8743,2890,2225,-349,9561,8128,5627,1070,10442,5582,908,-2197,11932,8434,3568,1417,10335,5114,1989,723,7941,6299,2283,530,7572,6874,8259,4949,24881,17417,13876,6916,17745,14066,8722,3833,10926,7372,5418,3288,10291,2804,5192,3572,3881,1921,148,
净利润(万元),692,-1504,225,2431,1083,864,132,3820,1049,463,983,1036,5490,2525,-1310,7191,2006,1561,-680,8337,5986,4184,846,7491,4463,289,-2375,8945,7337,3400,1129,8098,4342,1815,609,6629,5351,1894,422,6521,5698,6888,4143,21332,14583,11650,5831,14645,11876,7241,3274,9010,6232,4547,2846,8369,2383,4356,2991,3209,1921,148,
