报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-03-31,2008-12-31,2007-12-31,
基本每股收益(元),0.89,0.78,0.44,1.68,1.16,0.87,0.43,1.08,1.27,0.67,0.27,0.79,0.56,0.37,0.19,1.22,0.9,0.74,0.34,1.51,0.87,0.74,0.34,1.39,0.88,0.22,1.26,0.97,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,10.38,10.57,10.4,10.21,9.89,9.56,12.53,12.18,11.7,11.38,5.08,4.75,--,0,--,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.99,0.52,0.2,0.28,0.71,0.44,-0.02,-0.34,0.31,0.18,-0.1,1.02,--,-0.32,1.34,0.71,
主营业务收入(万元),340357,243586,132754,534522,394364,291124,143861,480148,335539,215768,94532,354709,265969,182051,83152,306628,235603,143167,64392,231769,175907,112737,60824,216115,160062,53642,224017,198800,
主营业务利润(万元),121391,103637,55325,228906,163925,127307,57711,165417,106698,62382,24577,84490,63967,43224,20266,90930,65146,40413,19345,67289,48470,32099,15197,55842,39676,8593,56489,44594,
营业利润(万元),79193,72786,40523,164350,114996,89339,44851,113794,66612,35023,13824,41061,29754,19711,10008,56632,43674,26851,12007,45385,31386,19788,8631,34134,23521,5398,30491,26045,
投资收益(万元),1387,1290,573,2796,780,618,505,956,766,265,153,81,42,344,18,993,1086,810,162,13,150,124,--,220,104,0,641,95,
营业外收支净额(万元),5308,684,539,3702,3003,-1053,20,38,396,87,-102,-274,607,337,115,848,-143,-159,-110,-19,405,138,161,-105,-28,-171,--,--,
利润总额(万元),84501,73470,41063,168052,117999,88287,44871,113832,67007,35110,13721,40787,30361,20047,10123,57480,43531,26692,11896,45366,31791,19927,8792,34029,23494,5228,30337,25531,
净利润(万元),67968,59997,33487,128661,88682,66648,33147,82768,48738,25560,10351,30367,21632,13836,7097,46933,34637,21957,10009,39024,25755,16314,7341,30667,19486,4880,27809,21368,
净利润(扣除非经常性损益后)(万元),62428,58497,32528,124235,85953,67013,33060,81999,48294,25138,10424,30220,--,13482,--,44942,--,21482,--,38903,--,16041,7487,30491,--,4736,27681,20975,
经营活动产生的现金流量净额(万元),37442,43112,1433,122494,109073,100796,-4360,30690,49018,25475,4711,58279,38080,19908,7501,10718,27148,17031,-590,-10038,9175,5272,-2139,22606,23357,-7188,29564,15683,
现金及现金等价物净增加额(万元),13880,13662,8364,11712,16857,38947,29255,-109152,-102626,-14554,-5874,-24072,-18119,-4802,426,-20854,-5751,19028,9713,154446,174230,211011,-5719,-368,-2013,-16219,7048,-9771,
总资产(万元),788367,824815,782359,779583,710710,763907,683541,638976,580238,580963,528938,524716,512665,523119,502679,508822,489366,464883,433273,400453,415430,431539,199648,195436,--,0,206147,178625,
流动资产(万元),459199,488262,469009,454657,431510,464792,426901,398621,382187,382530,370575,372340,377946,386923,369095,374284,363362,368816,340329,315598,340748,363245,131633,127469,--,--,139658,116877,
总负债(万元),160265,199148,142124,173284,145434,195206,144404,132277,111965,138419,84218,91270,88908,92313,79635,93443,97824,87190,53099,30513,60656,86655,78375,81646,--,--,113139,114821,
流动负债(万元),157246,193073,138999,170159,136832,186584,136443,129815,108315,135497,81700,88587,86729,90134,77456,91397,96152,85519,51428,28841,60092,82591,74311,81582,--,--,113139,114821,
股东权益不含少数股东权益(万元),596981,589011,604669,571201,531378,535956,503371,474194,440497,417296,417226,406918,397964,405525,398836,391686,379349,366653,369557,359434,345030,335599,112360,105027,--,0,85419,57587,
净资产收益率加权(%),11.64,10.34,5.7,24.75,17.58,13.22,6.81,18.83,11.3,6.15,2.51,7.63,5.46,3.52,1.8,12.54,9.32,5.97,2.67,16.81,13.6,14.41,--,33.5,--,0,38.9,45.58,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
