报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1995-06-30,1994-12-31,1994-06-30,1993-12-31,1993-06-30,1992-12-31,1991-12-31,1990-12-31,
基本每股收益(元),0.11,0.07,0.04,0.29,0.13,0.09,0.05,0.26,0.11,0.08,0.03,0.19,0.09,0.06,0.03,0.18,0.1,0.06,0.03,0.15,0.12,0.06,0.04,0.25,0.13,0.06,-0.02,0.09,0.07,0.07,-0.01,0.16,0.1,0.05,-0.04,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,2.28,--,2.15,2.12,2.11,2.08,2,1.96,--,1.91,2.24,2.19,3.28,3.24,3.12,3.06,1.98,1.99,1.98,2.04,1.99,2.04,1.87,1.88,1.76,1.79,1.68,1.65,1.71,1.78,1.73,1.72,1.69,1.74,1.64,1.65,1.6,1.63,1.53,1.54,1.47,1.52,1.55,1.54,1.5,1.54,1.47,1.47,1.49,2.28,2.1,3.1,2.9,2.8,2.59,2.95,3.04,2.89,3.08,3.14,2.78,2.54,--,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,0.13,--,-0.21,-0.34,-0.18,-2.07,-2.64,-1.02,-0.5,-0.76,-1.54,-1.27,-0.13,1.85,0.68,0.13,0.01,-0.86,-0.41,-0.29,-0.68,-0.67,-0.13,-0.49,-0.34,0.47,0,--,0,0.19,0,0,0,0.17,0,0,0,0.06,0,0,0,0.28,0,0,--,0.08,-0.04,0.2,-0.1,0.47,-0.2,-1.11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
主营业务收入(万元),228121,152138,95325,412286,221786,170423,113192,370610,230525,183795,112448,232809,172295,134414,87953,201418,149791,97724,63415,193598,110645,59722,35174,146644,104126,57815,23902,92353,70389,48812,17645,96646,50341,31666,8533,90740,60467,50742,11626,113911,68659,53546,13291,186686,129645,96132,25710,145276,103514,76763,9272,134398,74441,50434,19985,65204,20624,67591,35504,56331,21889,30397,11701,27502,9542,28822,7522,13727,6280,12036,5181,--,3469,3954,1745,1412,
主营业务利润(万元),22440,13750,6978,42668,22480,16572,8567,41519,25995,18627,7920,32663,20123,12892,6994,30425,17969,11474,5724,25544,13774,5265,2676,21477,13063,7887,2136,15571,11521,9653,3811,20098,10850,6294,1043,20414,13947,12782,1290,20153,11645,10181,1243,17232,13217,10015,2101,15117,9283,7342,1317,15527,9717,6840,2019,10865,4047,9169,4464,9843,3267,5101,2130,1540,338,1939,981,1632,894,2576,1035,--,1440,1007,482,424,
营业利润(万元),12530,7654,4051,30842,13532,10445,5546,23580,10824,7657,2815,18142,8658,6111,3160,19401,10401,7031,3412,13854,8720,2191,806,12207,5313,1976,-624,3098,2737,2457,443,7429,4444,2307,-1176,4885,1050,2171,-2810,3470,1990,2754,-1643,355,1573,1158,-1357,1571,824,856,-1709,3325,1599,1154,-834,1311,1144,1333,1274,3047,284,924,709,3060,0,2733,0,2053,0,0,1065,--,1496,0,0,0,
投资收益(万元),2723,2156,1131,8205,2820,1871,1061,7545,3231,1394,575,5166,2173,1354,689,3409,2839,2088,1192,2742,1786,1489,655,4127,2259,807,436,2312,1199,632,595,1693,566,574,17,3196,3456,1723,461,3400,1790,954,92,1821,662,479,359,3682,278,212,100,2144,178,157,16,947,907,3036,660,1124,403,2613,555,473,938,359,56,702,503,901,369,--,0,0,0,0,
营业外收支净额(万元),1601,682,528,3380,2284,1911,762,2442,1672,1370,658,3476,2170,1446,465,1948,1823,615,320,4222,2101,2103,883,414,470,220,6,419,--,468,--,--,--,-158,--,-229,0,--,0,632,0,0,0,470,0,0,0,61,-50,-36,-29,15,87,90,0,34,12,-15,0,-44,0,0,0,0,0,0,-70,0,-7,-0,0,--,--,--,--,--,
利润总额(万元),14131,8336,4579,34222,15816,12356,6309,26023,12496,9028,3473,21618,10828,7557,3626,21348,12224,7646,3732,18076,10821,4294,1689,12621,5784,2196,-618,3517,3178,2924,483,7572,4283,2148,-1347,8592,4577,3695,-2356,8673,4632,4124,-1567,4961,2793,2186,-980,5660,1322,1131,-1552,5653,1937,1472,-811,2739,2065,4502,2154,4242,658,3591,1271,3418,1403,3022,1213,2765,1465,3537,1437,--,1484,1007,482,424,
净利润(万元),6979,4270,2545,18208,7873,5831,3045,16059,7078,4777,2082,11562,5886,3751,1847,11370,6245,3516,1853,9576,6107,3182,1522,8054,4133,1941,-481,2622,2078,1915,-202,4510,2664,1425,-1216,2211,-692,-1530,-2053,2838,1601,1151,-1379,2212,264,351,-1058,2503,180,249,-1531,2048,442,207,-875,1612,1458,3455,1678,3494,470,3083,1087,2928,1176,2535,1032,2352,1254,3011,1221,--,1484,1007,482,424,
