报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
基本每股收益(元),0.21,0.13,0.07,0.59,0.26,0.16,0.07,0.18,0.14,0.09,0.1,0.7,0.41,0.29,0.19,0.96,0.62,0.47,0.24,1.14,0.48,0.74,0.4,0.06,
每股净资产(元),4.43,4.34,8.59,8.51,8.2,6.22,6.24,6.17,6.13,6.08,9.87,9.74,9.37,9.23,16.5,16.31,16.02,15.82,16.09,2.98,2.35,2.1,2.04,1.09,
每股经营活动产生的现金流量净额(元),-0.27,-0.07,-0.37,0.23,-0.16,-0.05,0.22,-0.32,-0.24,-0.02,0.18,-0.92,-0.93,-0.94,-0.66,-1.38,-1.36,-1.14,-0.7,0.55,-0.28,0.43,0.18,-0.53,
主营业务收入(万元),61012,40306,14034,65059,31932,18664,8717,27831,16758,11092,6412,35452,23336,16403,6396,26380,16735,12461,6239,20975,9142,11165,4940,1442,
主营业务利润(万元),20727,13479,4997,21234,11614,6750,3303,9651,6695,4184,2541,13439,9253,6466,2694,10531,7114,5098,2456,8285,3739,4794,2328,427,
营业利润(万元),8935,5406,1385,11236,4582,2608,1343,2365,2516,1661,1202,7878,4629,3159,1204,5443,3553,2538,1109,5322,2302,3149,1651,80,
投资收益(万元),-79,-37,-18,-59,-63,-49,-29,-51,-47,-33,-14,-43,-31,-26,-11,-44,-30,-18,-9,-14,-0,-3,0,--,
营业外收支净额(万元),339,115,108,91,106,18,11,811,-4,19,30,89,127,135,1,222,250,-4,-1,67,89,-12,-5,-2,
利润总额(万元),9274,5521,1493,11327,4688,2627,1354,3175,2512,1680,1233,7968,4756,3294,1205,5665,3803,2534,1109,5388,2391,3137,1646,77,
净利润(万元),7745,4556,1291,9607,4200,2429,1182,2888,2114,1421,1034,6800,4014,2794,1005,4774,3239,2163,948,4514,1988,2649,1223,43,
净利润(扣除非经常性损益后)(万元),--,4458,--,9531,--,2414,--,2094,--,1408,--,6725,--,2679,--,4584,--,2166,--,4453,1908,2660,1226,44,
经营活动产生的现金流量净额(万元),-9241,-2477,-6484,4017,-2712,-779,3500,-4942,-3726,-386,1742,-9000,-9077,-9194,-3508,-7330,-7187,-6041,-3697,2183,-1117,1710,358,-900,
现金及现金等价物净增加额(万元),8756,12875,-3720,214,10490,-4322,3132,-26213,-18634,-4844,-73,-16963,-12837,-12225,-3810,57116,58262,60330,69315,2571,-1240,2094,1559,-215,
总资产(万元),271006,250535,207921,197214,189870,121291,121788,117945,110932,110343,111075,113215,107046,106156,106010,104930,98840,97763,102936,28489,17101,14904,7791,3604,
流动资产(万元),152653,138445,114180,104920,104593,75767,78834,75099,81110,89906,94153,97608,94606,99904,100538,99457,92257,92282,97760,24451,14608,13825,6679,2379,
总负债(万元),115138,98034,57179,47712,46158,23654,23043,20302,14019,14368,14583,17949,15344,15869,18562,18488,13931,13932,17669,16650,7788,6586,3713,1749,
流动负债(万元),94172,80386,49080,44987,43821,22296,21685,18944,13472,13821,14037,17402,14062,14678,17369,17324,12815,12845,16583,15564,7292,6236,3713,1749,
股东权益不含少数股东权益(万元),154219,151030,149499,148184,142752,96692,97773,96591,95942,95163,96492,95266,91702,90286,87448,86442,84908,83831,85267,11839,9313,8317,4078,1855,
净资产收益率加权(%),5.12,3.04,0.87,8.38,4.11,2.5,1.22,3.01,2.21,1.48,1.08,7.52,4.51,3.17,1.16,7.12,5.35,4.44,7.7,46.71,23.43,56.94,49.57,8.47,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
