报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-03-31,2002-12-31,2001-12-31,2000-12-31,
基本每股收益(元),-0.08,-0.03,-0.03,0.05,-0.07,-0.04,-0.03,-0.39,-0.11,-0.07,-0.01,0.04,-0.02,-0.01,-0.01,0.04,-0,-0,-0.01,0.04,-0.05,-0.02,-0.01,0.03,-0.03,-0.02,-0,-0.34,-0.06,-0.03,0.01,0.06,0.08,0.04,0.02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,1.76,--,1.71,1.72,1.72,1.73,1.68,1.69,1.68,1.69,1.6,1.63,1.64,1.65,1.59,1.61,1.62,1.63,1.9,1.93,2.57,2.56,2.59,2.61,3.1,3.08,3.14,3.13,3.09,3.05,3.09,3.08,3.08,3.02,3.01,2.95,2.94,2.93,1.83,0,1.63,1.59,1.66,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,-0.08,--,-0.26,-0.33,-0.22,-0.1,-0.22,-0.09,-0.2,0.39,-0.17,-0.13,-0.11,0.56,-0.2,-0.25,-0.34,-0.09,-0.25,0.14,0.24,-0.16,0.12,-0.03,0.04,0.19,0,--,0,0.05,0,0,0,0.02,0,--,0,0.01,0.01,0,-0.39,0,0.05,
主营业务收入(万元),13519,9353,3965,16139,7709,3925,1951,23352,13733,8106,3546,35373,22344,13701,4360,35758,19726,10654,3789,29513,17123,12388,4021,34617,21020,12148,4281,33549,21687,12679,7557,34518,19818,11836,3128,25692,18133,13687,5227,25578,12503,9179,3347,20833,15484,8387,2406,16404,11382,1924,12890,9343,7233,
主营业务利润(万元),1197,793,280,825,778,501,195,806,1418,1116,641,2979,2653,1796,776,3491,2734,1855,814,2016,2423,2026,911,6022,2792,2005,977,1519,2990,1672,1080,2727,4007,2594,--,4740,3456,2530,1234,5408,3069,2252,791,4904,3504,2241,759,4143,3017,641,3590,3082,2955,
营业利润(万元),-1611,-723,-500,271,-1387,-736,-547,-6517,-1998,-1241,-449,228,-533,-359,-169,383,-187,-187,-194,-3146,-993,-481,-198,557,-768,-472,-107,-5984,-1079,-666,87,118,810,580,231,350,788,651,373,-151,626,620,122,1417,1131,579,109,1432,994,-4,1422,1251,452,
投资收益(万元),141,141,--,4903,747,747,--,150,253,--,--,2631,312,--,--,2400,387,--,--,125,107,--,--,16,0,0,0,-104,79,77,1,2408,228,0,0,477,204,92,0,292,72,60,0,281,120,120,0,102,102,0,82,-0,108,
营业外收支净额(万元),305,185,67,494,217,164,112,215,315,247,228,583,250,166,59,399,136,118,65,3773,131,132,52,148,209,135,40,--,--,1,--,--,185,-1,--,-11,0,--,0,-47,0,0,0,7,-7,-7,0,-5,0,0,0,0,0,
利润总额(万元),-1306,-538,-433,765,-1170,-572,-436,-6302,-1683,-994,-221,811,-283,-193,-110,782,-50,-69,-129,627,-862,-349,-146,705,-560,-337,-67,-6007,-1133,-665,87,750,995,579,235,815,984,735,373,184,745,678,116,1975,1365,814,109,1924,1336,56,1882,1378,688,
净利润(万元),-1306,-538,-433,722,-1168,-570,-436,-6197,-1753,-1061,-221,611,-366,-202,-114,659,-57,-72,-130,578,-871,-356,-146,477,-566,-344,-60,-5530,-1095,-621,89,697,987,572,240,726,933,753,380,259,801,685,133,1981,1355,809,104,1928,1348,61,1917,1377,832,
净利润(扣除非经常性损益后)(万元),-1611,-723,-500,-4539,-1987,-1343,-586,-6353,-1988,-1250,--,-1853,--,-343,--,-1836,--,-173,--,-2476,--,-471,--,86,--,-441,0,-5628,0,-699,--,-2003,0,573,--,720,0,760,0,176,0,687,0,1774,0,560,0,1743,0,0,0,0,0,
经营活动产生的现金流量净额(万元),-2762,-2502,-4447,-496,-2331,-2315,-1633,-4254,-4536,-3770,-1219,-1406,-4109,-5366,-3542,-1659,-3614,-1442,-3318,6304,-2744,-2035,-1926,9045,-3251,-4019,-5499,-1382,-4187,2198,3002,-2037,1496,-388,428,2011,43,800,-2711,531,-3547,-4230,-3091,236,73,1159,-1228,53,36,0,-2671,0,0,
现金及现金等价物净增加额(万元),-4261,-4816,-4121,2986,-282,-343,-2323,-5327,-6325,-5530,-5217,699,-4555,-4538,-3842,-5477,-7740,-4798,-6503,4173,-7050,-4151,-5739,-341,-5211,-2079,-3809,-6703,-4607,2308,3221,5690,1974,1152,-1509,-985,-2723,-209,-2528,-430,-710,-4679,-1498,-7726,-6654,-2540,-6166,19307,2860,0,-731,0,0,
总资产(万元),34411,35226,34732,37278,34744,34304,33292,35256,39786,39567,38717,43984,42990,43439,42424,43453,43896,44859,42879,46687,42254,47503,42759,46743,53615,59222,58092,56358,71645,78804,77010,75811,76888,80381,76153,78216,69071,71582,69474,72551,71234,63609,62347,61354,58887,52519,44795,49048,30868,0,24710,17096,15273,
流动资产(万元),27483,28047,27593,30019,27615,27077,25938,27775,32327,31994,31051,36251,34710,35122,34124,35093,35460,36311,34213,37856,33266,38426,33537,37333,43389,48572,47235,45279,57770,64702,62217,60621,56753,56205,51213,54401,43605,45847,44782,47601,47282,39645,41250,40567,38402,38658,31278,35530,19078,0,13533,10033,9858,
总负债(万元),12633,12679,12080,14193,13579,12540,11394,12923,13007,12096,10406,15453,15437,15723,14621,15535,16693,17671,15749,19426,16439,21174,16220,20057,27577,32959,31553,29750,40588,47263,44743,43631,44363,47578,43683,46007,36180,38871,37125,40726,38912,31361,30144,29697,27534,21718,14183,18545,18162,0,13339,6137,3844,
流动负债(万元),11933,12329,11730,13843,13269,12230,11084,12613,13007,12096,10406,15333,15437,15723,14151,15065,16693,17671,15749,19426,16439,21174,16220,20057,27577,32959,31553,29750,37588,44263,41743,40631,44363,47578,43683,46007,36180,38871,37125,40726,38912,31361,30144,29697,27534,21718,14183,18545,18162,0,13339,6137,3844,
股东权益不含少数股东权益(万元),21770,22538,22642,23076,21156,21754,21888,22324,26768,27460,28299,28521,27544,27707,27795,27910,27194,27179,27121,27251,25802,26318,26527,26673,25742,25964,26249,26308,30743,31218,31928,31839,32147,32423,32090,31842,32523,32343,31969,31594,31944,31865,31814,31261,31094,30548,30359,30255,12467,0,11119,10831,11303,
净资产收益率加权(%),-5.82,-2.36,-1.89,3.18,-5.37,-2.58,-1.97,-24.38,-6.34,-3.78,-0.78,2.17,-1.31,-0.73,-0.41,2.39,-0.21,-0.27,-0.47,2.14,-3.78,-1.34,-0.55,1.8,--,-1.33,0,-19.02,0,-1.97,--,2.19,0,1.78,--,2.27,0,2.35,0,0.83,0,2.14,0,6.32,0,--,0,12.73,11.43,0,17.46,12.44,10.72,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
