报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-03-31,2009-12-31,2008-12-31,
基本每股收益(元),0.93,0.56,0.44,1.73,1.45,0.92,0.47,1.81,1.53,0.97,0.49,1.73,1.46,0.91,0.41,2.16,1.91,1.23,0.38,1.8,0.11,1.08,0.91,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,13.36,12.82,16.09,15.67,15.38,14.79,7.62,7.21,0,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,6.74,3.68,4.17,0.1,1.1,-0.85,0.39,-1.29,-3.96,3.23,2.08,
主营业务收入(万元),618037,333638,163704,565400,415491,275036,135882,534550,416901,295092,147438,505671,412286,271849,133148,456857,371645,230756,97721,290073,45108,255968,230328,
主营业务利润(万元),136437,75508,33140,116743,90231,58669,27644,103579,73650,48718,21898,71840,57978,35474,16419,59475,53453,34032,15198,48695,7157,31668,27856,
营业利润(万元),65914,40217,15591,56642,47214,29945,12116,48553,40326,25843,10138,34514,29394,18280,6085,28831,26597,15422,4513,21449,1277,12113,10184,
投资收益(万元),1799,971,327,1601,431,205,143,1206,501,63,17,23,23,23,23,18,18,18,0,10,0,30,8,
营业外收支净额(万元),1534,780,317,1712,904,744,558,688,651,481,86,1174,1059,500,548,984,745,196,145,268,5,356,32,
利润总额(万元),67447,40997,15908,58354,48118,30689,12674,49241,40977,26325,10224,35688,30453,18780,6633,29814,27342,15617,4657,21717,1282,12469,10216,
净利润(万元),54007,32707,12795,49522,41320,26138,10274,39718,33524,21337,8249,29172,24607,15406,5360,24548,20723,12019,3680,17582,1073,10574,8702,
净利润(扣除非经常性损益后)(万元),52693,32009,12523,48051,40557,25512,9820,39230,32642,20948,8147,28260,--,15041,--,23800,--,11870,--,17356,0,10252,8675,
经营活动产生的现金流量净额(万元),40659,-25933,21053,70727,78046,27682,8690,42400,89097,13032,15901,93032,113865,62146,54210,1361,14344,-11088,3833,-12626,-38620,31469,20233,
现金及现金等价物净增加额(万元),-76716,-65802,-10089,7330,-12278,-1987,-716,15484,26222,-28436,22182,12638,50196,11466,31501,97510,124270,101238,10781,-10706,-22006,18009,4830,
总资产(万元),606813,543014,535923,509271,470597,417694,444020,429343,436348,398782,407877,406281,380683,386238,382764,351079,325457,302171,229411,226591,0,158145,106554,
流动资产(万元),349019,304482,317230,300391,292865,245552,279975,273025,296334,269764,294688,304023,298769,314829,318041,289507,268288,249471,181613,177305,--,115869,79578,
总负债(万元),234408,195098,204894,203528,173051,135329,166534,162127,175851,150472,169276,175928,154895,169652,173623,147328,125532,109939,155327,156281,--,105783,65161,
流动负债(万元),214029,175225,165365,166792,137353,100361,132538,129223,144877,123024,142807,169483,148419,163227,167284,140971,123886,108278,153830,154785,--,104220,60548,
股东权益不含少数股东权益(万元),353719,330967,325614,305227,297025,281844,276964,266690,260497,248310,238601,230353,225788,216587,209141,203751,199926,192231,74084,70310,0,52363,41393,
净资产收益率加权(%),16.31,10.12,4.04,17.43,14.69,9.47,3.78,16.02,13.65,8.87,3.52,13.47,11.47,7.31,2.6,17.91,25.35,15.75,--,28.62,0,22.48,24.75,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
