报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2010-06-30,2009-12-31,2008-12-31,
基本每股收益(元),0.19,0.05,0.06,0.12,0.01,-0.08,-0.05,-0.99,-0.38,-0.26,-0.21,0.05,0.07,0.07,0.17,0.69,0.55,0.37,0.82,0.36,0.48,0.01,
每股净资产(元),9.59,9.45,7.21,7.15,7.04,6.95,6.99,6.53,4.7,4.82,4.88,5.08,5.1,5.1,8.02,7.84,7.65,3.64,3.27,--,9.91,5.63,
每股经营活动产生的现金流量净额(元),-0.67,0.03,-0.04,-0.72,-0.77,-0.55,-0.34,0.38,0.21,0.23,0.28,0.14,-0.02,0.32,0.49,0.45,-0.2,-0.26,0.34,-0.44,2.96,3.37,
主营业务收入(万元),242159,118493,47978,167839,101287,63408,27217,42926,33916,24126,7951,48357,33784,24863,12534,56280,36967,21472,30372,13587,13919,14556,
主营业务利润(万元),24163,11620,6060,27832,14991,7578,2519,-2680,1131,712,-1126,9612,7515,5743,4107,15643,10933,6638,10756,4239,5228,2064,
营业利润(万元),6452,1400,1191,1925,-708,-2542,-1301,-16332,-6265,-4476,-3130,-571,1484,1374,1868,6545,4745,2976,5974,2449,3111,-74,
投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,
营业外收支净额(万元),731,426,363,980,767,486,400,582,375,438,116,1419,211,197,197,231,266,266,192,67,86,155,
利润总额(万元),7183,1825,1554,2904,59,-2056,-901,-15750,-5890,-4038,-3014,848,1695,1570,2065,6777,5011,3242,6166,2515,3197,82,
净利润(万元),5692,1522,1374,2690,143,-1730,-927,-14923,-5676,-3895,-3082,767,1124,1090,1714,5748,4305,2766,5418,2138,2764,82,
净利润(扣除非经常性损益后)(万元),--,1218,--,1835,--,-2148,--,-15491,--,-4332,--,-479,--,922,--,5556,--,--,5254,--,2691,-263,
经营活动产生的现金流量净额(万元),-19947,827,-972,-16151,-17325,-12375,-7789,7761,3130,3502,4156,2131,-236,4775,4942,4530,-1972,-1956,2536,-2649,3696,3368,
现金及现金等价物净增加额(万元),1455,4434,-2359,-3938,1965,11630,26865,2531,-5274,2575,958,-23656,-23170,-11483,-6286,40193,46370,-2119,-143,-1161,5200,-46,
总资产(万元),600973,557296,324469,304460,277135,265901,257983,223009,102282,109495,102513,106315,100609,104734,105610,113521,112486,55475,46824,--,22550,17128,
流动资产(万元),285072,240767,148610,136361,119162,114565,110711,80985,61122,67501,60474,64991,61770,68662,72923,80693,87827,31166,24473,--,16131,11577,
总负债(万元),311761,271774,157828,139025,113965,104345,95196,85054,29524,34835,29384,30103,24041,28201,25452,35077,36032,28150,22265,--,10161,11503,
流动负债(万元),284735,243114,138644,125857,101664,94095,93743,83542,28839,34297,28803,29523,23358,27518,24769,34394,35480,27598,21713,--,9714,11063,
股东权益不含少数股东权益(万元),286160,281990,162842,161468,158921,157049,157852,132736,70535,72317,73129,76212,76568,76534,80158,78444,76454,27325,24559,--,12389,5625,
净资产收益率加权(%),2.54,0.94,0.85,1.69,0.1,-1.19,-0.7,-21.71,-7.74,-5.24,-4.13,1,1.45,1.39,2.16,13.22,11.5,9.79,30.25,15.47,40.9,1.47,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
