报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2006-12-31,2006-09-30,2006-06-30,2005-12-31,2004-12-31,
基本每股收益(元),-0.39,-0.3,-0.16,0.03,0,0.01,-0.02,0.12,-0.1,-0.02,-0.04,0.13,0.05,-0.09,-0.1,-0.13,-0.03,-0.05,-0.06,0.23,0.13,0.09,0.02,0.18,0.12,0.15,0.03,0.32,0.28,0.22,0.06,0.38,0.27,0.21,0.38,0.3,0.15,0.33,0.3,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,0,4.8,4.67,4.66,4.76,4.86,4.84,5.03,5.09,4.99,4.95,4.9,4.86,4.8,7.31,3.88,3.85,3.82,3.76,3.6,3.54,3.43,1.91,--,--,--,1.62,1.48,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,0,0.13,-0.1,0.06,0.17,-0.4,-0.59,-0.36,-0.83,-0.8,-0.59,-0.2,0.05,0.07,0.69,-0.28,-0.21,-0.18,-0.39,-0.37,0.35,0,0.1,0.59,--,-0.21,0.22,-0.15,
主营业务收入(万元),80623,55824,23602,122467,85703,67385,34357,114481,107856,69819,39958,140446,157612,87010,32773,149432,140443,95842,40081,125346,116015,69001,29782,78245,62985,37850,11625,74021,59122,36785,16089,55281,38056,23265,54339,40260,28826,37923,24284,
主营业务利润(万元),7293,5142,830,22722,15198,9977,3903,18982,14225,10489,4382,21904,15779,9337,3747,22035,15577,8992,2760,18692,11250,7032,2518,10292,6511,4244,1426,9670,7545,5225,1968,7851,5752,3830,6758,4989,3081,5146,3987,
营业利润(万元),-8520,-5652,-4038,144,767,649,-600,1732,-1744,10,-613,-1517,832,-792,-1070,-833,1411,92,-862,6262,3642,2300,621,2498,2012,1231,148,4075,4077,3143,1125,4472,3137,2223,3554,2644,1709,2384,2119,
投资收益(万元),--,--,--,100,100,100,--,7120,--,--,--,240,231,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,0,--,--,--,--,-17,-15,--,0,--,
营业外收支净额(万元),2190,1013,498,3934,1650,1090,377,4804,1928,1136,201,7423,3168,865,312,1378,732,314,11,1706,879,702,95,2596,1102,967,289,685,--,--,--,--,--,0,244,220,70,141,59,
利润总额(万元),-6330,-4639,-3541,4078,2416,1738,-223,6535,185,1146,-412,5906,4000,73,-758,545,2143,406,-851,7968,4521,3002,716,5094,3115,2198,437,4760,4142,3197,1132,4896,3137,2224,3798,2864,1779,2525,2178,
净利润(万元),-6723,-5305,-2844,547,13,188,-385,2018,-1746,-412,-746,2248,806,-1516,-1740,-2356,-486,-932,-1135,4002,2271,1538,410,2955,1809,1430,274,2912,2556,2040,546,2889,1896,1413,2617,2051,1018,2290,2080,
净利润(扣除非经常性损益后)(万元),-8023,-5974,-3210,-2015,-970,-466,-684,-6584,-3098,-1243,-884,-2683,--,-2081,--,-3181,--,-1172,--,2879,--,1132,0,1581,0,986,0,2568,0,1988,--,2652,0,1413,2586,--,1007,--,--,
经营活动产生的现金流量净额(万元),-2976,5569,-3128,7234,3940,6708,-527,5366,3464,4339,3916,17490,2260,-1795,1089,2923,-6908,-10309,-6221,-14504,-13932,-10338,-3627,829,1193,8066,-2594,-1911,-1623,-3557,-3416,3234,37,651,4054,1462,-1447,1481,-1037,
