报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),0.06,0.04,0.02,0.24,0.17,0.14,0.04,0.31,0.23,0.18,0.1,0.36,0.31,0.22,0.12,0.67,0.49,0.33,0.42,0.54,0.52,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,4.26,4.16,5.35,5.23,5.05,1.74,1.4,1.37,1.09,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.15,-0.01,-0.05,0.43,0.13,0.15,0.52,0.52,0.18,
主营业务收入(万元),83715,48454,22236,119027,75422,47075,7823,36536,25017,16872,7695,33137,25129,16952,7543,36122,27017,17257,27204,20614,19596,
主营业务利润(万元),20608,12568,4532,32197,21203,14728,2924,12875,8545,5831,2594,11491,8880,5996,2562,12354,9348,5968,8932,6291,5279,
营业利润(万元),5362,3013,258,15225,9958,8075,1905,6512,4756,3697,2006,7267,6286,4224,1883,7863,5913,3836,5022,3825,3036,
投资收益(万元),-3,-15,-11,129,116,5,--,197,135,--,--,--,0,--,--,--,--,--,--,--,--,
营业外收支净额(万元),935,652,588,536,93,63,1,185,68,68,67,320,291,309,2,1023,205,159,159,70,25,
利润总额(万元),6298,3666,846,15760,10050,8139,1906,6697,4824,3765,2073,7587,6577,4533,1885,8886,6118,3994,5180,3895,3061,
净利润(万元),3654,2600,796,8411,6054,5025,1591,5613,4033,3202,1763,6391,5540,3805,1612,7634,5215,3402,4284,3331,2630,
净利润(扣除非经常性损益后)(万元),2796,2011,288,8298,6127,5119,1661,6391,4551,3145,1706,6121,0,3542,--,6764,--,3267,4149,3271,2612,
经营活动产生的现金流量净额(万元),7804,7866,3874,4253,2461,3404,797,6398,3805,998,262,5376,2714,-180,-742,5842,1715,1521,5329,3336,930,
现金及现金等价物净增加额(万元),-538,3282,4532,-26092,-28124,-19017,-14110,-8983,-9225,-8384,-2490,2190,-470,-2672,-923,50843,47175,395,315,697,276,
总资产(万元),254787,198085,193209,196536,193082,195925,178413,95839,93750,89744,88788,87599,85204,81356,82212,81038,79307,30489,26263,17435,13612,
流动资产(万元),118130,105685,101861,104981,105987,113687,118096,68345,74330,72660,75827,75096,72926,68942,70272,68999,67266,18291,20053,12504,8660,
总负债(万元),144297,92477,86610,93941,90467,95921,96573,15584,15321,13968,10809,11385,9834,7726,9405,9830,10507,12691,11840,8583,8138,
流动负债(万元),81957,52116,51210,53933,52475,89178,90659,13574,13311,11958,10809,11385,9834,7726,9405,9830,10507,12691,11840,8583,8138,
股东权益不含少数股东权益(万元),93974,92699,92900,89275,87708,84130,81840,80255,78429,75777,77938,76170,75324,73585,72752,71140,68721,17708,14306,8852,5474,
净资产收益率加权(%),4,2.85,0.87,10.07,7.22,6.1,1.96,7.2,5.24,4.15,2.29,8.68,7.49,5.2,2.24,22.11,23.3,21.25,36.39,41.36,43.24,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
