报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),0.11,0.09,0.01,0.31,0,-0.01,0.01,0.2,0.04,0.04,0.02,0.93,0.54,0.4,0.18,1.02,0.48,0.67,0.33,0.11,
每股净资产(元),1.66,1.63,3.16,3.15,2.44,2.29,4.66,4.65,4.49,4.49,9.74,9.72,9.33,9.19,3.98,3.79,3.26,2.78,1.68,1.33,
每股经营活动产生的现金流量净额(元),0.39,0.08,-0.26,0.07,-0.09,-0.06,-0.18,0.03,-0.32,-0.18,-0.6,0.12,-0.37,-0.71,-0.95,1.18,-0.26,0.73,0.56,-0.12,
主营业务收入(万元),60293,32665,8712,36243,16591,9844,5548,24328,16507,10734,5121,28180,20180,14418,6725,29867,15722,18295,10385,5860,
主营业务利润(万元),31272,18159,5166,20388,7082,4034,2571,9606,6707,4457,2411,10519,7904,5368,2358,9408,5244,6039,3284,1896,
营业利润(万元),8832,4767,151,7548,133,-361,103,1902,177,168,34,5041,2774,2059,891,4914,2391,2917,1376,268,
投资收益(万元),145,17,-94,220,38,64,65,77,-67,-47,-21,-178,-7,-7,--,33,28,20,16,-14,
营业外收支净额(万元),725,622,645,656,360,339,217,608,346,310,283,570,434,20,-1,179,54,218,223,226,
利润总额(万元),9557,5389,796,8204,493,-22,321,2510,524,478,317,5611,3208,2078,889,5093,2445,3135,1598,495,
净利润(万元),3424,2029,172,6937,92,-287,137,2222,427,398,124,4689,2615,1755,753,4269,2014,2685,1295,416,
净利润(扣除非经常性损益后)(万元),--,2163,--,6616,--,-428,--,1847,--,157,--,4480,--,1762,754,4098,1950,2679,1255,288,
经营活动产生的现金流量净额(万元),18652,3625,-6053,1544,-2166,-1437,-1984,327,-3528,-2046,-3352,691,-2066,-3951,-4003,4951,-1090,3058,2174,-459,
现金及现金等价物净增加额(万元),17357,-3620,-6939,-494,-14696,-4052,-4785,-12240,-8401,-4410,-3321,30367,27939,26926,-5237,6797,1522,4416,3064,-661,
总资产(万元),146334,119592,104757,105013,69095,64705,64244,64072,61051,60887,62142,63615,61446,60446,27084,29624,29794,19733,12931,8314,
流动资产(万元),97152,70716,62886,63998,37704,47689,48042,50369,57616,58204,59781,61219,59216,58560,25191,27875,28314,18537,12049,7455,
总负债(万元),59047,35752,24766,25797,10971,11314,10238,10336,9664,9690,6763,8397,9003,8772,10248,13522,15612,7579,5981,2817,
流动负债(万元),58958,35660,24671,25700,10946,11289,10214,10311,9664,9690,6763,8397,9003,8772,10248,13522,15612,7579,5979,2817,
股东权益不含少数股东权益(万元),78493,77017,74559,74342,55929,51250,52210,52052,50283,50301,54536,54412,52230,51480,16711,15939,13699,11693,6513,5183,
净资产收益率加权(%),4.45,2.69,0.23,11.8,0.17,-0.55,0.26,4.28,0.78,0.73,0.17,13.33,8.11,7.81,4.61,30.87,15.86,30.19,22.22,8.36,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
