报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1995-06-30,1994-12-31,1994-06-30,1993-12-31,1992-12-31,
基本每股收益(元),0.2,0.11,0.07,0.35,0.26,0.15,-0.01,5.99,6,0.04,0,-3.37,-0.71,-0.8,0.06,-0.15,-0.18,-0.08,0.03,0.31,-0.13,-0.09,0.02,-0.12,-0.09,-0.09,-0.18,-0.07,0.7,0.58,0.31,0.79,0.02,-0.16,-0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,-8.86,-8.95,-8.08,-8.15,-8.18,-8.08,-7.97,-8,-8.45,-8.41,-8.31,-8.33,-8.3,-8.3,-8.39,-8.21,-7.44,-7.56,-7.83,-8.14,-9.19,-9.37,-9.21,-11.69,-12.5,-12.65,-12.59,-12.48,-11.16,-11.17,-10.89,-10.82,2.08,2.47,2.45,2.29,2.15,2.2,2.07,1.98,2.03,2,1.87,1.72,1.93,1.84,2.25,2.12,1.73,1.85,1.71,1.65,1.49,1.48,1.84,1.89,2.21,2.14,2.39,2.19,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-2.32,-2.18,-2.18,-0,-0,0,0,-0,--,0,0,-0,-0,-0,-0,-0.01,-0,-0,-0,-0,-0.01,-0.01,-0,-0,0,--,0,-0,0,0,--,-2.42,0,0,--,0.81,0,0,0,1.65,0,1.43,--,-1.75,-1.18,2.03,-0.21,-0.83,--,0.33,--,--,--,--,--,--,--,--,--,--,--,
主营业务收入(万元),46025,27111,11963,55090,28532,17211,0,4092,4092,4092,95,9589,9454,6179,144,553,405,267,133,528,394,259,129,565,426,278,143,831,829,641,424,1057,1210,967,316,2516,204,59,37,8049,7553,4381,3526,172744,152297,103868,55695,270600,190719,127641,45253,312900,228975,142207,47663,144483,56664,86615,39267,61429,15202,34374,10780,24527,7089,6111,2381,7512,5039,11007,6545,16644,15171,
主营业务利润(万元),24820,15423,7261,28103,15617,10159,0,459,434,456,80,7153,7084,4918,97,287,200,134,57,200,202,131,65,302,228,145,75,451,351,241,117,620,-51,392,--,91,-66,-41,-41,-7581,-234,595,539,2873,7932,9124,6176,21009,14033,10509,4325,29889,22356,14615,6445,19231,6685,14448,6854,9771,2217,8385,2873,352,-680,-6350,-1510,-1351,-288,151,1579,7205,0,
营业利润(万元),12694,7258,3944,18661,10476,6194,-157,-458,-274,217,56,4797,7983,5763,938,-2898,-3221,-1763,719,-2741,-1709,-1332,452,-2950,-1964,-2129,-3672,545,11580,9386,5040,5675,1346,-1611,352,-1903,-4119,-3591,-1588,-16415,-3829,-4060,-2368,-120454,-5983,-1244,108,-850,148,1580,194,3395,1452,1922,967,2616,458,2841,1568,4172,-1854,2052,698,1541,0,-6117,0,-880,0,127,0,2829,0,
投资收益(万元),--,--,--,--,--,--,--,0,0,--,--,2444,2444,1408,892,4645,3137,2479,2817,5161,4818,3027,2613,5688,4686,2408,-1461,7088,16030,11758,7139,13169,7639,2537,2435,5682,4791,1466,318,1367,36,187,1496,-5128,2766,2584,998,6387,1715,1071,729,2272,978,616,457,2075,-73,612,-53,8,-3,-102,-48,-29,20,469,379,266,0,1495,2,875,0,
营业外收支净额(万元),1607,507,278,704,621,480,--,113613,113613,457,--,-68402,-18643,-17760,0,721,493,504,-242,7419,-172,49,-220,1155,547,769,952,-1541,--,-738,--,6289,--,-771,--,-1634,0,--,0,-1566,0,0,21,-28081,0,0,-63,-1086,0,0,0,0,0,832,259,296,0,883,0,736,338,--,0,0,443,0,93,0,0,0,0,--,0,
利润总额(万元),14301,7766,4223,19365,11097,6675,-157,113155,113339,673,56,-63605,-10661,-11997,938,-2178,-2728,-1258,477,4678,-1881,-1283,231,-1796,-1417,-1360,-2720,-996,10497,8648,4605,11964,313,-2382,-42,2144,-556,-1919,-1246,-16614,-3932,-4008,-850,-153664,-3373,1239,1043,4451,1908,2696,954,6283,3586,3369,1683,5038,1464,4491,2511,4966,-1518,2665,772,2014,151,-6106,-867,-971,181,2582,2168,3607,4301,
净利润(万元),12093,6668,3566,17502,9931,6042,-157,113155,113339,673,56,-63605,-10661,-11997,938,-2182,-2728,-1258,477,4678,-1881,-1283,231,-1796,-1417,-1360,-2720,-996,10497,8648,4605,11798,313,-2382,-42,2144,-157,-1917,-1245,-13726,-2587,-3113,-330,-151977,-3105,1352,1059,4007,1874,2509,953,6249,3493,3204,1708,5179,1557,4546,2138,4704,-1335,2416,724,1946,85,-4803,-597,-1161,211,1518,1112,1731,2010,
