报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),0.52,0.41,0.36,0.71,0.6,0.39,0.34,--,0.68,0.48,0.36,0.67,0.53,0.36,0.27,0.54,0.42,0.29,0.38,0.35,0.15,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,3.82,3.64,3.76,3.49,1.58,1.45,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.81,0.48,0.47,0.22,0.4,0.27,--,--,--,
主营业务收入(万元),102198,72281,54268,135514,106586,71839,53238,143773,114733,82514,57885,119679,93140,63470,44177,84173,64740,43892,59692,42775,24216,
主营业务利润(万元),54059,36698,28116,73202,59876,39344,30117,73427,62838,44044,30281,56289,45651,31648,21556,42059,32304,22349,29218,20942,11431,
营业利润(万元),30275,23577,20557,37920,33742,21712,19848,44258,38972,27557,21364,38007,31102,21283,16119,26988,21798,14986,19208,13227,5935,
投资收益(万元),1748,1118,--,1746,452,--,--,--,--,--,--,--,--,--,--,--,--,--,5,-7,26,
营业外收支净额(万元),99,-14,78,2671,1237,691,70,4031,1735,1152,96,2023,639,152,10,1343,-5,12,-925,433,-9,
利润总额(万元),30374,23563,20636,40591,34979,22403,19918,48289,40707,28709,21459,40030,31740,21435,16129,28332,21793,14998,18283,13660,5926,
净利润(万元),23424,18443,16029,31726,27041,17349,15342,37339,30474,21457,16275,30145,23819,16048,12092,21163,16406,11196,13554,11358,4918,
净利润(扣除非经常性损益后)(万元),21761,17438,15970,28131,26055,16771,15290,--,--,20593,16203,28703,--,15934,--,20156,16410,11187,14082,9504,4122,
经营活动产生的现金流量净额(万元),18238,18447,26230,23142,22912,9527,16500,30017,28126,15730,21571,31211,36623,21556,21203,9872,15645,10616,13368,15661,306,
现金及现金等价物净增加额(万元),-19057,5553,-45756,-29804,-7460,-5020,9978,-12879,3237,-4741,13393,-3580,5123,-1228,14026,87434,4037,4655,25209,8207,996,
总资产(万元),282332,298383,279994,250256,265537,270775,244427,238405,220193,210476,221976,215220,199899,180648,191207,179719,83971,75268,70757,31806,24346,
流动资产(万元),155365,194402,178273,153111,173576,185258,163168,161107,174455,166258,177894,171627,162573,151589,164543,155762,64020,57933,54270,22705,16891,
总负债(万元),47856,68759,41514,27822,47763,62693,24853,34215,22876,22176,27609,37127,28132,16652,22166,22771,22205,18682,25367,13612,10658,
流动负债(万元),45711,66587,39316,25597,46001,60947,23088,32431,21373,20653,26067,35566,27504,16007,18686,19392,18813,15062,22025,8612,10658,
股东权益不含少数股东权益(万元),234909,229625,238480,222434,217774,208082,219574,204189,197317,188300,194368,178093,171767,163996,169040,156948,61766,56586,45390,17820,13662,
净资产收益率加权(%),10.22,8.03,6.96,14.95,12.77,8.15,7.24,--,--,11.36,8.74,17.99,14.11,9.73,7.42,37.81,30.61,21.96,41.31,58.72,43.9,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
