报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2012-12-31,2012-06-30,2011-12-31,2011-06-30,2010-12-31,2010-06-30,2009-12-31,2009-06-30,2008-12-31,2008-06-30,2007-12-31,2006-12-31,
基本每股收益(元),0.03,-0.04,-0.13,0.58,0.12,-0.14,-0.29,1.17,0.28,0.08,1.04,-0.11,0.94,0.07,0.81,-0.11,--,-0.14,0.14,-0.14,0.14,0.05,
每股净资产(元),1.76,1.7,4.36,4.49,4.03,3.78,7.8,5.59,--,4.52,4.45,3.3,3.41,2.53,2.46,1.73,--,1.15,1.28,1,--,--,
每股经营活动产生的现金流量净额(元),-0.1,-0.19,-0.46,-0.36,-1.33,-1.09,-1.38,-0.47,--,--,0.34,-1.32,0.48,-0.9,0.35,0.17,--,0.03,-0.09,-0.06,-0.23,-0.43,
主营业务收入(万元),26027,13174,1543,42839,23609,10058,4122,33779,17658,8850,25980,6614,20552,6233,15735,2317,11248,1522,7584,1464,4330,4040,
主营业务利润(万元),8982,3894,569,18231,9076,3236,715,15309,8011,4392,12827,3023,10041,2581,7872,1414,5674,734,3430,667,1643,1111,
营业利润(万元),371,-1251,-1462,6376,1328,-1658,-1699,5851,1567,310,4871,-588,4360,306,3609,-618,2102,-715,483,-628,492,-8,
投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,-46,--,
营业外收支净额(万元),183,142,28,239,52,36,44,234,124,136,430,43,435,83,456,150,345,95,154,8,145,151,
利润总额(万元),555,-1109,-1434,6615,1380,-1622,-1655,6085,1692,446,5301,-544,4795,389,4065,-468,2447,-633,636,-620,637,143,
净利润(万元),648,-891,-1233,5575,1155,-1353,-1392,5104,1234,331,4524,-475,4090,318,3535,-479,2146,-610,612,-620,614,120,
净利润(扣除非经常性损益后)(万元),--,-972,--,5427,--,-1346,--,5127,1268,336,4366,-484,3943,282,3432,-589,--,-606,512,-610,608,121,
经营活动产生的现金流量净额(万元),-2435,-4642,-4477,-3455,-12940,-10598,-6717,-2072,-11535,-7512,1469,-5781,2110,-3911,1538,753,-256,153,-404,-280,-983,-940,
现金及现金等价物净增加额(万元),-7190,-4840,-6122,5998,-257,-65,6748,-4035,-8772,-5921,5313,-3485,4705,-737,1756,-113,8,674,-419,-388,-39,-202,
总资产(万元),102830,92162,92209,89767,78581,70228,67457,58547,53592,45391,45036,32875,31894,22378,20220,11251,--,9129,9429,8075,7300,7170,
流动资产(万元),71015,71221,72289,69941,62641,54130,55232,55770,51034,42690,42811,30830,30025,20757,18960,10204,--,8416,8657,7297,6625,6400,
总负债(万元),58913,50321,49283,45598,38922,33123,29176,33760,32380,25199,25196,18117,16670,11067,9209,3391,--,3821,3546,3409,1992,3208,
流动负债(万元),58634,50208,49199,45540,38922,33123,29176,33760,28130,25199,25196,18117,16670,11067,9209,3391,--,3821,3546,3409,1992,3208,
股东权益不含少数股东权益(万元),42884,41298,42418,43650,39230,36723,37899,24384,20650,19747,19416,14417,14892,11046,10728,7561,--,5024,5569,4383,5000,3167,
净资产收益率加权(%),1.5,-2.07,-2.86,13.89,3.63,-4.43,-4.14,23.23,--,1.69,26.37,-3.24,31.84,2.91,39.45,--,--,-12.33,11.63,-13.73,12.28,3.77,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
