报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2009-09-30,2008-12-31,2007-12-31,
基本每股收益(元),0.11,0.09,-0.02,0.14,0.16,0.14,0.04,0.35,0.22,0.17,0.08,0.58,0.3,0.25,0.08,0.46,0.35,0.24,0.13,1.08,0.64,0.44,0.84,0.5,0.38,0.15,
每股净资产(元),3.82,3.79,3.68,3.71,3.75,3.74,5.48,5.43,5.49,10.94,10.7,10.61,10.33,9.09,9.08,9,8.87,8.77,17.2,17.07,4.58,4.36,3.92,0,1.84,0.52,
每股经营活动产生的现金流量净额(元),-0.18,-0.16,-0.05,0.19,0.03,0.01,0.07,0.23,0.06,-0.06,-0.21,0.52,-0.05,-0.04,-0.02,0.05,-0.02,0.05,0.07,0.2,0,-0.31,0.45,0,0.1,0.07,
主营业务收入(万元),50722,37360,10486,72325,49169,36686,12169,58329,36347,27133,8161,44619,24066,12993,4516,21181,14785,10097,3438,20574,13566,9213,14872,9189,8294,2942,
主营业务利润(万元),24965,16951,3862,34838,25028,19009,6031,29120,16878,13302,4158,20527,10925,7487,2244,12573,8649,5969,1885,12766,8052,5659,10355,5747,5711,1761,
营业利润(万元),9514,6382,-1070,14655,12896,11076,2253,16631,10197,8140,2011,13603,6610,5158,1433,8685,6666,4449,949,6744,3962,2639,5427,3381,2462,812,
投资收益(万元),327,128,2,-1214,383,380,--,-240,537,285,107,456,79,-21,-12,0,3,-16,-10,10,6,6,0,0,0,0,
营业外收支净额(万元),443,369,163,302,459,375,209,1936,1105,814,121,1398,978,596,198,763,387,306,261,900,674,313,288,394,124,112,
利润总额(万元),9957,6751,-907,14957,13355,11451,2462,18568,11302,8955,2132,15001,7588,5754,1631,9448,7054,4755,1210,7644,4636,2952,5715,3775,2586,924,
净利润(万元),6450,5186,-1204,8134,9353,8637,1790,13135,8051,6337,1498,10459,5414,4399,1408,8217,6173,4236,1183,7194,4375,2935,5070,3305,2297,908,
净利润(扣除非经常性损益后)(万元),--,5046,--,7868,--,8462,--,12551,--,6243,--,9702,--,4007,--,7827,--,4176,--,6848,4282,2842,5107,3361,2344,776,
经营活动产生的现金流量净额(万元),-10743,-9585,-3257,11471,2068,854,2622,9072,2280,-1193,-3858,9604,-988,-785,-278,885,-300,877,650,1763,599,-2098,2698,2778,619,416,
现金及现金等价物净增加额(万元),-7733,-2780,-416,-17291,-24211,-17611,-1605,-20713,-13247,-18547,-6200,-45714,-54421,-28831,1009,-118600,-8837,-1914,-145,117733,-1571,-3701,10059,-457,4944,-542,
总资产(万元),344740,334103,306543,303393,301305,284427,290872,286485,235258,228405,224283,225382,224048,173761,165345,165128,161725,160312,156702,156893,34310,33020,30163,0,16174,3788,
流动资产(万元),146671,152980,134647,130890,130807,127779,134241,130437,120061,118991,124080,126630,132850,127170,140793,145282,150358,149850,148006,148201,27138,26172,24726,--,11231,2409,
总负债(万元),93898,86698,67647,62733,60764,49948,60855,58536,20175,14353,15621,18859,23911,7753,2200,3348,1945,2215,1659,2791,1552,1747,1566,--,2811,668,
流动负债(万元),88359,81346,67073,62088,59875,49032,60000,57692,19073,13947,15413,18612,23650,7438,1525,2673,1738,1917,1409,2327,1229,1436,1566,--,2811,638,
股东权益不含少数股东权益(万元),228386,226751,219900,221833,224243,223539,218320,216532,202703,202075,197574,195941,190824,161638,161460,160040,157754,155905,152864,151705,30546,29076,26145,0,11046,3120,
净资产收益率加权(%),2.87,2.31,-0.55,3.71,4.23,3.91,0.82,6.45,4.03,3.18,0.76,6.04,3.34,2.71,0.88,5.27,3.99,2.75,0.78,24.19,0,10.63,36.79,0,29.95,34.05,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
