报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),0.22,0.14,0.02,0.33,0.14,0.12,0.02,0.42,--,--,--,0.42,--,--,--,0.4,--,0.23,--,0.39,0.32,0.32,
每股净资产(元),6.12,6.06,5.99,5.97,5.8,5.96,5.85,4.3,--,--,--,--,--,--,--,3.46,--,--,--,--,--,--,
每股经营活动产生的现金流量净额(元),-0.63,-0.38,-0.17,-0.67,-1.71,-0.95,-0.2,-0.43,--,--,--,--,--,--,--,0.47,--,--,--,--,--,--,
主营业务收入(万元),32929,19607,7503,39932,27010,18997,5516,35592,23672,17443,5153,34078,22368,16964,7001,30573,19914,14758,3934,26613,19180,18241,
主营业务利润(万元),10713,6414,2570,14181,8806,6038,1999,13565,9242,6994,1987,12576,8358,6267,2324,10463,6654,5217,1531,8675,6258,4821,
营业利润(万元),2471,1483,178,3846,1697,1302,47,3685,1953,1961,73,3614,2254,1851,403,3620,2232,2181,3,3373,2594,2171,
投资收益(万元),162,113,--,1,--,--,--,--,--,--,--,3,--,--,--,5,1,1,--,1,3,2,
营业外收支净额(万元),202,170,30,219,185,166,135,208,105,57,70,286,105,59,28,170,66,43,22,255,193,-19,
利润总额(万元),2673,1653,208,4064,1882,1468,183,3894,2059,2018,142,3900,2359,1911,431,3790,2298,2224,24,3628,2788,2152,
净利润(万元),2235,1467,178,3327,1477,1258,165,3216,1700,1587,122,3271,2017,1614,365,3072,1802,1758,21,2983,2353,2015,
净利润(扣除非经常性损益后)(万元),--,1321,--,3124,--,1108,--,3022,--,--,--,--,--,--,--,2978,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),-6489,-3862,-1754,-6847,-17581,-9752,-2031,-3284,-5155,-5482,-2145,-5197,-3319,-3054,-3608,3601,2889,3447,1356,398,1874,426,
现金及现金等价物净增加额(万元),31777,-4461,-3226,-6326,-8288,4992,-1340,-680,-5401,-4235,-4715,-2687,-5453,-2970,-6717,8128,1760,6071,731,1921,3113,512,
总资产(万元),276144,163269,159139,158687,142169,144490,136796,133748,129986,125403,122411,120827,111459,111801,105536,104305,98993,90401,81768,76940,55332,39541,
流动资产(万元),165575,101584,98907,98952,85673,90306,83594,82161,79725,75000,71932,70686,63269,64307,55403,57688,53839,50952,43798,40083,30581,25624,
总负债(万元),211599,100174,96706,96450,81740,82380,75825,99782,97556,93027,91567,90157,82038,82792,77743,76911,72335,63818,57054,52216,33770,21979,
流动负债(万元),142722,82436,73164,70816,61847,60602,62772,85566,70099,70642,67837,72343,61412,65376,59114,54410,50135,48944,38482,41998,25163,21058,
股东权益不含少数股东权益(万元),62913,62272,61558,61380,59532,61224,60132,33121,31605,31492,30028,29905,28651,28248,27022,26634,25849,25805,24051,24047,21064,17554,
净资产收益率加权(%),3.6,2.37,0.29,5.68,3.19,2.67,0.35,10.2,--,--,--,--,--,--,--,12.24,--,--,--,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
