报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,
股东权益不含少数股东权益(万元),2447121,2616629,2332774,2437916,2370816,2214526,2256013,2422258,2235641,2348484,2304757,2513689,2850575,2995108,3203549,3469529,4042525,4336663,4678125,4775246,4690966,4505624,4319126,4282206,4479019,4527213,5018184,5209170,5977971,5678331,5061921,4493390,3300119,3232306,1682948,1685467,611706,114776,0,
净资产收益率加权(%),0.77,7.5,-4.31,1.49,-2.73,-9.82,-8.08,0.96,-8.56,-4.07,-8.23,-31.95,-20.33,-15.07,-8.08,-25.34,-10.72,-6.25,-1.06,14.97,12.62,8.07,2.04,-15.8,--,-9.2,0,22.32,0,27.35,--,41.72,0,4.89,7,22.56,--,--,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
