报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2004-12-31,
基本每股收益(元),0.01,0.01,0.01,0.02,0.04,-0.4,-0.22,-1.17,-0.44,-0.28,-0.1,-0.4,-0.26,-0.16,0.01,0.16,0.16,0.1,0.09,0.42,0.29,0.16,0.1,0.32,0.2,0.15,0.08,0.18,0.23,0.14,0.05,0.53,0.35,0.22,0.08,--,0.31,0.21,0.12,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,2.27,2.4,2.57,2.56,2.55,3.03,3.02,2.93,2.79,2,3.09,2.99,2.88,2.83,3.4,3.31,3.36,3.28,4.49,4.43,4.27,4.15,2.36,2.24,--,--,--,4.14,3.11,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,-0.17,0.14,-0.31,0.38,0.09,0.04,0.02,-0.06,0.63,0.64,0.45,0.36,0.64,0.24,0.1,-0.02,0.92,0.44,0.16,-0.19,0.38,0.27,0.18,0.07,0.99,--,0.41,0.32,2.37,2.3,
主营业务收入(万元),26292,19394,8747,157334,145512,108969,50301,413481,309950,204587,81952,341060,232879,141443,66252,320387,232839,134126,57739,174203,123397,80419,35712,127969,93267,58125,25855,140280,108229,69662,31830,132000,99625,63622,26778,111342,78769,51823,24023,102969,76189,
主营业务利润(万元),2851,2221,912,7020,5875,3755,1608,3081,4488,2190,1919,13870,12957,8484,6790,33149,26331,14435,7541,34400,23272,12784,4824,16963,11714,7353,2833,14167,11357,7530,3150,14866,10899,6864,2827,13020,9152,6090,2673,10434,7049,
营业利润(万元),255,268,243,-16465,-14541,-18038,-9961,-54114,-21324,-13587,-4920,-19728,-13239,-8224,316,8059,8668,5034,4079,21591,13877,7093,2677,7464,4823,3593,1720,3285,4516,2981,754,8284,5396,3317,1044,6209,3546,2422,672,5731,1359,
投资收益(万元),340,213,84,7333,8195,--,--,-21,-21,--,--,34,34,34,34,1274,--,--,--,140,140,140,--,8,8,8,--,--,--,--,--,1,1,1,1,33,-9,-8,--,22,17,
营业外收支净额(万元),514,478,224,17859,16814,254,133,478,479,385,142,616,638,560,497,1296,818,711,705,107,22,-24,51,329,165,131,21,246,--,--,--,26,--,--,0,0,-83,-75,-9,0,0,
利润总额(万元),770,746,467,1394,2272,-17784,-9828,-53636,-20845,-13202,-4778,-19113,-12601,-7664,813,9356,9486,5745,4783,21698,13899,7069,2728,7794,4988,3724,1741,3530,4510,2920,757,8310,5406,3319,1071,6227,3463,2347,663,5354,1349,
净利润(万元),577,615,408,1042,1900,-18081,-9874,-52071,-19828,-12439,-4403,-17881,-11648,-7025,617,7105,7050,3829,3422,13737,8858,4650,1811,5776,3626,2682,1241,2785,3434,2201,590,5222,3349,2009,674,4514,2490,1700,466,3804,719,
