报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1998-12-31,1997-12-31,
基本每股收益(元),0.48,0.31,-0.03,0.29,0.32,0.1,0.08,--,0.2,0.11,0.01,0.16,0.07,0.07,0.02,0.7,0.27,0.25,0.05,0.45,0.17,0.16,0.05,0.18,0.28,0.07,0.03,0.15,0.05,0.04,0.03,0.4,0.06,0.06,0.06,--,--,--,--,--,--,--,--,0.07,--,--,-0.01,-0.47,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,2.15,--,2.06,4.54,4.4,4.37,3.94,3.91,3.71,3.66,3.38,3.37,3.25,3.21,3.4,3.16,3.11,3.09,2.99,2.96,4.42,4.39,2.14,2.13,2.13,2.07,1.73,3.47,3.48,3.46,3.41,3.4,3.4,3.39,3.32,3.3,3.3,3.36,3.75,3.78,3.82,3.84,4.13,4.15,4.15,4.15,4.21,4.27,4.26,0.35,0,1,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,0.25,--,0.44,0.27,-0.09,-0.67,-0.75,-0.61,-0.99,-0.76,-1.37,0.37,0.51,-0.09,-0.66,0.6,-0.05,-1.15,-1.04,-0.6,-0.01,-0.29,-0.26,-0.66,-0.15,-0.61,0,--,0,1.36,0,0,0,0.79,--,--,--,-1.23,--,0,--,0.58,0,0.61,--,-1,-0.4,0.36,0.1,0.29,--,--,
主营业务收入(万元),389497,315909,20541,275095,256074,82144,46838,279286,161181,84076,18222,156516,83891,65647,17599,240241,106083,92796,31183,224941,110086,93458,17286,121004,41565,20371,7685,53344,27167,19579,10687,68999,23198,20534,18753,112023,916,411,160,1484,1199,801,423,2832,3093,931,498,3031,2138,1681,976,5653,3687,3018,1711,8836,8861,23262,11046,20190,20187,23614,
主营业务利润(万元),106836,83281,6467,77241,73993,25809,15556,89224,55150,28661,5353,49818,25799,19842,5265,73723,32809,27490,7201,47136,20941,16991,6922,23461,13240,5370,2102,19864,9990,7064,3828,24929,5556,4391,--,18543,331,36,-18,697,605,408,228,927,296,83,-22,168,-256,1,141,712,1039,908,550,3338,3546,8907,4088,7529,7395,9429,
营业利润(万元),100364,63465,-3542,58385,63393,17353,13949,68544,39702,20352,2056,31942,14714,13218,1916,59715,23807,21991,4635,38051,14061,12423,3620,17774,9545,5506,1941,11661,5157,3595,1988,20979,3538,3190,3082,16857,-535,-530,-294,-320,203,155,107,993,-55,-278,-199,-7911,-1788,-1083,-318,-5293,-528,31,-20,762,1665,5481,2868,3682,2701,4008,
投资收益(万元),26624,458,121,8640,8429,8264,8135,4,--,--,--,2,2,2,2,-651,--,--,--,--,--,--,0,1631,701,569,505,250,--,90,--,--,--,--,0,590,627,647,550,1247,-2,-0,0,-9,-4,-4,--,--,--,0,--,--,0,0,0,-406,-126,-253,-126,--,2,0,
营业外收支净额(万元),-1485,-30,-28,-280,-282,-16,-7,197,-391,-358,-2,328,-103,-9,-1,575,139,139,12,-40,-182,-113,17,6,11187,48,60,-0,--,56,--,--,--,--,--,-5,0,-0,0,-1,0,0,0,212,159,106,53,-494,158,0,53,-78,160,106,0,239,128,212,0,12,--,--,
利润总额(万元),98879,63436,-3570,58105,63111,17338,13942,68740,39311,19994,2054,32270,14611,13209,1915,60290,23946,22129,4647,38011,13879,12310,3637,17780,20731,5555,2001,11660,5218,3651,1988,20979,3540,3193,3082,17442,92,116,256,925,200,154,107,1196,100,-176,-146,-8406,-1630,-977,-265,-5371,-368,137,33,1095,1917,5940,3098,4733,3618,5224,
净利润(万元),69021,44734,-4444,41464,46195,13700,11181,50042,28631,14919,1008,23098,10332,9576,1068,44826,17634,16157,3133,29211,11189,10122,3003,11702,18220,4631,1662,9716,3265,2320,1322,14380,2217,1955,1942,11800,144,171,315,1136,238,178,115,1249,153,-123,-131,-8307,-1572,-923,-248,-5377,-373,133,39,548,1587,4529,2261,3495,2999,3480,
