报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-03-31,2008-12-31,2007-12-31,
基本每股收益(元),0.11,0.08,0.05,0.03,0.05,0.06,0.05,0.76,0.53,0.26,0.1,-0.26,-0.28,-0.27,-0.08,0.36,0.67,0.41,0.17,1.26,0.99,0.67,0.33,1.08,0.72,0.31,0.9,0.31,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,3.81,3.83,4.25,4.33,8.47,8.22,7.98,7.81,7.51,7.19,2.84,0,--,0,0,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.62,0.22,-0.39,-0.88,-2.13,-0.45,-0.51,-1.78,-1.11,-0.89,0.2,0,--,-0.07,0,0,
主营业务收入(万元),3343758,2286268,1265243,4832057,3846134,2688930,1240801,4024348,3077469,1970877,932861,1958061,1360390,884409,438733,1287459,936508,560010,263958,1088772,816707,515565,274672,875358,633001,183514,729974,439533,
主营业务利润(万元),105185,72218,36615,162939,129955,104912,61885,258135,227416,131043,55854,70175,45477,28409,18635,144238,106462,69981,29714,160827,125197,84841,38688,130916,83599,25210,120948,54301,
营业利润(万元),12075,10341,5822,-5436,1886,5555,6237,97143,72861,37536,13563,-37411,-26407,-27705,-8375,48485,44966,27479,11066,81982,65652,42951,22385,57308,37959,12724,45740,12765,
投资收益(万元),449,135,-59,361,248,92,13,112,63,--,--,602,341,127,--,--,--,--,--,--,--,--,0,20,20,44,414,441,
营业外收支净额(万元),992,-356,390,8557,3058,915,412,3419,1015,211,60,3798,3076,2259,787,9096,5990,4427,2697,5507,2088,766,137,3190,2149,433,--,--,
利润总额(万元),13068,9984,6213,3121,4944,6471,6649,100562,73876,37748,13624,-33613,-23330,-25446,-7588,57581,50956,31907,13762,87489,67740,43717,22522,60498,40107,13157,48131,14810,
净利润(万元),10756,8042,5364,2914,5040,5788,5101,75448,52878,25862,9732,-25980,-28000,-26790,-7896,35926,32849,20420,8526,59696,45925,30160,14509,47823,32014,10435,39981,12461,
净利润(扣除非经常性损益后)(万元),8921,7960,4836,-4417,1963,4837,4593,72737,52114,25675,9675,-28589,--,-28429,--,29250,--,17042,--,55805,--,29522,14390,45112,--,10026,37565,9164,
经营活动产生的现金流量净额(万元),72483,23392,-92209,910,84251,105956,80462,78018,89840,-59645,-152890,8708,61957,21916,-39188,-88318,-105085,-22253,-24999,-87836,-54838,-44150,8818,38794,11714,-2348,14491,12196,
现金及现金等价物净增加额(万元),30543,-1581,-4655,-140368,103,64448,-2717,100817,161704,43539,-81455,-32729,-31836,-67912,-74489,11092,-81761,-24580,-31732,136185,182129,199403,-5179,20327,5417,-1622,15063,-6701,
总资产(万元),1226119,1051857,851424,892622,1150141,1328133,1469781,1192795,981895,945357,782706,745627,531497,470833,555068,644281,524955,470193,457674,447107,463422,519524,344956,277722,--,0,142765,101972,
流动资产(万元),1139762,976376,797906,840537,1103983,1282870,1429264,1168742,967165,926537,758866,719239,517809,455156,539722,630864,514790,460827,449106,438753,455787,512648,339211,271972,--,--,137794,97444,
总负债(万元),781297,609503,410194,460090,713099,887623,999319,714615,524353,520993,374611,348390,133754,71836,114205,192486,91334,48706,50374,50891,82314,158080,215581,165471,--,--,79372,78534,
流动负债(万元),781296,609502,409813,459708,712720,887217,999308,714615,524353,520993,374611,348390,133754,71836,114205,192486,91334,48706,50374,50891,73314,149080,206581,156471,--,--,70372,78534,
股东权益不含少数股东权益(万元),444089,441315,438643,429837,434645,437795,454645,459117,438363,406873,390743,381011,381119,382329,424576,432471,417959,405531,393636,385111,370407,354642,125721,111212,--,0,63389,23422,
净资产收益率加权(%),2.46,1.85,1.24,0.66,1.14,1.29,1.1,17.96,12.98,6.57,2.52,-6.38,-6.8,-6.37,-1.84,8.89,8.18,5.17,2.19,22.44,19.07,18.64,0,54.78,--,0,92.12,60.48,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
