报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1995-06-30,1994-12-31,1994-06-30,1993-12-31,1993-06-30,1993-03-31,1992-12-31,1991-12-31,1990-12-31,
净利润(扣除非经常性损益后)(万元),11864,9151,2314,28110,24353,16565,3903,19610,13784,9253,--,16118,--,16051,--,26537,--,15176,--,12657,--,1960,--,1499,--,1276,0,-258,0,-221,--,-3820,0,169,--,-7763,0,-2708,0,-3277,0,-2109,0,1436,0,2808,0,1164,0,1146,0,3846,3053,2030,--,4684,2387,3772,1945,3424,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
经营活动产生的现金流量净额(万元),-3354,-2724,-8706,31889,20347,11421,2974,15051,6746,5550,462,11202,2467,2403,-1671,18404,13218,8564,266,3187,4922,2358,905,5348,1384,3125,1850,15160,6298,3749,1988,9899,4990,3517,4003,13628,2756,1227,2631,9926,10397,5090,-1692,19634,9694,7451,803,11900,3605,2451,2709,5296,0,3915,--,9102,1980,5566,1815,8727,--,6663,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
现金及现金等价物净增加额(万元),-28494,-29109,-26222,25884,-2175,-2673,-3684,2805,-2364,26885,-3608,1070,2877,3358,-2882,-7118,-6220,3138,-7031,-1600,-8664,-9557,-6386,8189,9028,5217,-2246,-3502,-2942,-2931,-698,963,9787,6002,4434,-316,1444,-1383,-3394,-5827,-7532,-8960,-4617,-1182,-9380,-6827,-3616,10131,6498,7296,9800,-1321,0,7891,--,-4556,-1588,4483,423,1856,--,-105,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
总资产(万元),351159,359547,347077,376192,338575,330059,322044,320490,311729,327031,285138,277837,283261,284201,274797,263885,248756,246323,217352,215588,189382,186516,193744,202507,208479,195051,188773,182918,191893,191096,183325,185092,248423,250895,239209,230972,245676,246170,233249,240504,247165,247614,248491,247044,236361,228211,217118,204475,191991,188110,185671,169247,157896,164499,153037,155891,161532,158683,158830,138285,138381,130884,126026,97463,81440,65824,60842,43607,36402,33057,29180,21430,18567,15096,13860,--,--,
流动资产(万元),79883,87309,76345,95177,70473,67327,65363,67077,65700,96463,62625,59818,69391,74938,65762,67945,66917,71137,57272,58335,44370,41530,49219,57985,68991,58809,49854,47359,54404,57971,54110,58940,77663,85019,75288,65073,78941,77079,62463,68242,73085,71829,72222,70350,57569,55643,58029,58452,71134,73993,--,--,72504,--,71117,0,0,63647,0,49955,57704,53341,51183,47989,42126,29374,28409,16624,13648,14273,13169,6985,6012,3410,3101,--,--,
总负债(万元),134002,134572,133491,152518,130218,124263,127754,130906,129014,151804,117262,113193,113302,115671,106957,108292,93231,99282,87156,89820,82630,81610,89650,98623,107290,94842,90979,84683,95300,96164,89300,90739,155338,158088,152649,143977,155234,155473,141782,146646,155674,155309,157016,153356,141102,129848,120499,108898,98189,97887,96413,101018,101471,108964,100236,102633,107769,105445,107607,89244,83990,77538,73449,53443,38814,24075,23663,16396,8172,6640,4978,4689,7403,4829,3907,--,--,
流动负债(万元),65613,66089,67866,78315,88897,84852,88351,91543,90998,107942,106558,101371,97516,98874,89128,89301,68098,72633,74262,73330,67619,64587,72264,80258,92776,81651,77741,71464,81692,82555,75731,77200,122184,124847,117662,108540,99781,98381,84867,89512,98693,98225,97260,92336,91260,84982,84053,80878,82288,91786,--,--,94311,--,91383,0,0,76438,0,68236,61895,64193,55521,50920,38983,24240,21873,16569,8635,7217,4068,4270,7004,4215,2513,--,--,
股东权益不含少数股东权益(万元),202284,206490,195636,206070,193284,191565,177718,173700,168331,160980,154384,151500,154843,153653,153734,142010,138347,131128,119611,115794,97960,96250,95851,95649,93072,92247,89958,90256,89034,87782,86781,86929,84801,84510,83709,84029,87421,87673,88433,90292,87760,88352,88086,89855,90379,93395,91476,90428,88849,87090,86021,64981,53586,52489,50561,50888,51764,51721,50208,47789,51243,49948,49627,40805,40469,39721,36445,26793,27835,26016,24177,16713,11164,10267,9954,--,--,
净资产收益率加权(%),6.62,4.45,1.11,14.86,13.37,9.16,2.29,12.42,8.95,6.07,1.89,11.17,11.27,10.52,7.93,20.81,17.78,12.46,3.24,13.11,4.15,2.4,0.21,7.95,--,3.29,0,3.41,0,0.98,--,5.05,0,--,--,-8.68,0,--,0,0,0,-1.69,0,2.7,0,0,0,0,0,1.62,0,7.43,0,0,--,8.52,4.73,7.81,0,--,--,10.74,--,--,--,0,0,0,--,0,0,0,--,--,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
