报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2007-12-31,2006-12-31,
基本每股收益(元),0.11,0.06,0.01,0.09,0.09,0.04,0.01,0.06,0.07,0.04,0.01,0.07,0.1,0.07,0.01,0.07,0.13,0.09,0.01,0.14,0.14,0.09,0.01,0.14,0.12,0.07,--,0.42,0.37,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,4.78,4.75,4.69,4.69,4.75,4.7,4.68,4.66,4.66,4.52,0,4.62,0,0,4.48,4.38,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.47,0.26,-0.03,0.29,0.36,0.25,-0.03,0.36,0.25,0.17,0,0.69,0,0.37,0.43,0.68,--,
主营业务收入(万元),287299,174104,64134,352378,285255,160892,53758,334914,252318,143619,50404,347483,255537,146384,50143,356268,263859,145431,53511,305287,221050,137611,51900,282781,219502,137363,322725,373315,337846,
主营业务利润(万元),90027,52818,18192,109672,90245,49317,15820,108778,78887,42382,14726,115797,81770,42863,13594,117420,80364,43519,15349,95819,67898,43474,14993,89346,64324,40247,83770,96753,83957,
营业利润(万元),7449,3663,255,6479,7707,3818,513,3367,4205,2087,93,2103,2722,1781,-491,3250,10172,6849,941,11141,10310,6437,1021,11247,8917,5195,4710,23384,20641,
投资收益(万元),--,--,--,--,--,--,--,24,51,--,--,10,7,7,5,25,--,--,--,--,--,0,0,0,0,0,--,110,--,
营业外收支净额(万元),3992,2604,1414,2393,497,362,305,2688,2248,1532,645,6106,6139,4020,1178,3716,1229,212,100,398,79,51,-11,3,-7,-33,2288,599,-294,
利润总额(万元),11441,6266,1669,8872,8204,4181,818,6055,6452,3620,738,8209,8861,5801,687,6966,11401,7061,1041,11539,10388,6489,1010,11250,8909,5162,6998,23983,20347,
净利润(万元),7456,3835,733,6039,6000,3000,604,4124,4650,2678,543,5096,6513,4422,526,5018,9167,5927,878,9131,8633,5417,736,8569,7291,4166,5999,21173,17171,
净利润(扣除非经常性损益后)(万元),5599,2717,128,4662,5593,2702,357,1723,2665,1419,-56,-284,--,1407,--,2203,--,5740,--,8786,--,5376,0,8563,0,4181,--,20402,--,
经营活动产生的现金流量净额(万元),70642,39168,25,116724,112997,42405,-5963,121967,31404,17535,4444,50022,32116,17632,-2138,19564,24289,17311,-1722,24577,17117,10367,2608,42187,35617,22394,26089,41420,21523,
现金及现金等价物净增加额(万元),-6866,-7735,-33544,30930,58860,15723,-24804,4799,-1386,2281,-7800,5635,880,14132,12736,-8499,4454,7379,-2725,20473,37566,3257,4354,-2570,394,12458,-15251,17205,3549,
总资产(万元),652768,637134,605865,628454,629418,581231,561328,574454,577095,598509,569984,570066,581980,597425,568828,548407,567196,560699,544832,541947,546555,497038,479675,469307,489359,0,483381,474946,346167,
流动资产(万元),176903,175883,155650,190910,219715,186685,160198,175626,181492,197559,176584,174674,185091,201788,191620,177347,212874,206092,188758,185131,197899,152672,131968,119883,135863,--,125068,155526,141715,
总负债(万元),311316,298961,268982,292194,293608,248669,229876,243669,245587,269088,242195,242894,253503,272605,247619,227718,242399,239220,224960,222845,227878,219425,195226,185609,207054,--,208277,205976,176247,
流动负债(万元),179220,144917,116168,149874,151948,151150,118589,110427,215819,238955,211372,211793,222172,241730,217658,222722,238608,235380,221698,219551,224487,216555,192320,182670,204095,--,205334,182832,139521,
股东权益不含少数股东权益(万元),337774,334153,333092,332358,332319,329319,327943,327339,327865,325893,324439,323895,325313,323221,319325,318799,322948,319708,318060,317182,316684,275656,282568,281832,280554,0,273263,267264,151706,
净资产收益率加权(%),2.22,1.15,0.22,1.83,1.82,0.91,0.18,1.27,1.43,0.82,0.17,1.59,2.02,1.38,0.16,1.58,2.87,1.86,0.28,3.15,3.04,0,0,3.09,0,0,--,11.45,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
