报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1995-06-30,1994-12-31,1994-06-30,1993-12-31,1992-12-31,1991-12-31,1990-12-31,
基本每股收益(元),0.01,0.02,0,0.28,0.26,0.2,0.08,0.43,0.28,0.18,0.08,0.4,0.11,0.08,0.06,0.38,0.29,0.1,0.05,0.23,0.08,0.07,0,0.83,0.47,0.41,-0,-0.29,-0.23,-0.2,-0.04,0.11,-0.16,-0.04,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,2.29,2.25,2.24,2.18,2.08,1.9,1.85,1.8,1.65,1.63,1.56,1.56,1.22,1.15,-0.08,-0.07,-0.7,-0.67,-0.51,-0.47,-0.42,-0.3,-0.26,-0.57,-0.61,-0.57,-0.58,-0.5,2.46,2.55,3.09,0.55,3.53,3.51,3.48,3.47,3.47,3.43,5.43,5.36,5.49,5.43,3.34,3.23,3.15,2.82,2.53,2.24,2.06,2.05,2.19,2.18,2.16,2.12,2.09,2.05,2.08,2.1,1.96,2.51,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,2.28,1.24,0.45,-0.5,-1.22,-1.04,-0.55,-1.88,-0.78,-0.51,-0.23,-1.02,-0.04,0.07,0,0.36,0,-0.01,-0,0.27,0.29,0.21,0.07,0.07,0,--,0,-0.12,0,0,--,0.21,0,0,--,-0.41,--,0,0,-0.44,0,-0.17,--,0.35,1.19,0.12,-0.47,0.13,--,0.11,--,--,--,--,--,--,--,--,--,--,--,--,--,
主营业务收入(万元),36477,28466,15473,343373,334445,258251,179998,464185,336280,248357,125586,205605,70060,50367,27761,162741,102056,66259,26689,124994,50597,43297,1374,199155,140497,111606,0,240,230,171,103,1376,955,843,333,7360,4217,3371,3333,18699,15094,9848,11347,58843,51745,42373,17061,65026,43678,30501,12348,55295,33881,21292,9422,49481,27492,20365,9103,4788,6499,9824,4732,7417,3615,7645,2968,7066,3935,5569,2876,6084,2625,1741,1519,
主营业务利润(万元),12272,9061,2900,41607,29812,19493,11293,62675,38315,25062,12757,56915,27350,16322,11842,52967,34786,21220,9422,39219,16378,13176,838,110446,62647,50790,0,-36,-54,-0,-205,-498,-53,-93,-93,446,-733,-749,442,3639,2886,2225,2031,9419,8271,6278,3073,11992,9340,6183,2451,10223,6103,5110,2540,10329,6915,9152,4181,1921,1630,2795,1482,14,114,221,-104,284,263,639,427,1393,372,219,217,
营业利润(万元),3265,2942,384,36070,36434,28774,11998,59864,38768,25188,12537,63160,5653,10509,9477,40668,26001,15116,6948,34103,12571,10264,228,107269,60246,49455,-73,-7700,-4888,-4485,-747,-19443,-5609,-2806,-818,-7987,-4787,-4043,-1954,-23146,-10188,-7981,-252,-15891,943,1305,349,-305,2348,1593,585,307,12,964,586,1331,3171,5687,3238,1695,65,-1124,-204,60,0,564,0,892,0,948,0,1027,392,224,213,
投资收益(万元),-282,-162,-48,13281,11332,10884,83,12,36,59,100,10577,-29,-19,-9,-26,-17,-13,-11,-116,-45,-20,-3,-62,-28,-21,--,-1558,-1541,-1538,--,-1061,-455,-455,0,6476,1991,2398,-93,-706,-144,-236,310,-1876,411,-335,-32,1811,-108,-27,52,1137,969,-89,-48,323,225,171,-126,630,79,-59,211,573,293,898,493,1234,601,768,292,602,38,0,0,
营业外收支净额(万元),45,33,-15,-576,-487,-436,-214,-393,-458,-377,-152,-12839,9363,-106,-95,11319,12057,471,540,-279,-195,-130,-44,390,-147,88,--,826,--,-266,--,21913,1752,1763,--,1578,0,--,0,-998,0,0,-3,961,-95,0,-12,-86,-54,0,-5,2131,2084,1309,0,4013,0,270,0,750,0,--,0,0,-100,0,-66,0,0,0,0,--,0,0,0,
利润总额(万元),3310,2975,370,35495,35947,28338,11784,59471,38310,24811,12385,50321,15016,10403,9383,51987,38057,15587,7488,33825,12377,10134,184,107659,60099,49543,-73,-6874,-5344,-4752,-966,2470,-3856,-1043,9,561,-2574,-1553,-1952,-24760,-10303,-8236,62,-16692,1345,999,332,2135,2613,1702,737,3966,3426,2352,1320,5955,3399,6216,3091,3091,133,-1214,17,666,335,1308,406,1988,849,1621,715,1533,407,191,186,
净利润(万元),2397,2183,233,30013,27099,21594,8811,45451,30060,19495,8968,42427,12087,8209,6176,40475,30608,11020,5289,24657,8687,7311,139,81164,44795,37070,-73,-6833,-5334,-4742,-966,2614,-3812,-1037,56,2590,-2532,-1511,-1795,-24503,-9853,-7978,78,-16834,1248,889,237,1798,2467,1665,806,3568,3331,2278,1048,4961,2956,5447,2726,2900,66,-1234,2,572,317,1111,352,1720,744,1389,611,1322,352,191,186,
净利润(扣除非经常性损益后)(万元),2214,2036,223,18756,16718,11431,8271,35132,22710,14315,6267,36678,--,8316,--,29255,--,10674,--,24886,--,7406,--,75433,--,36999,0,-8027,0,-4480,--,-20187,0,-2800,--,-9069,0,-1388,0,-24147,0,-8009,--,-10311,0,959,--,1204,--,1674,0,2551,3197,2237,--,4612,3072,5425,2858,1671,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
经营活动产生的现金流量净额(万元),8696,646,-30026,-63984,-57636,-44377,8619,138593,92362,86974,24860,287954,241630,131577,47529,-53055,-129596,-110822,-58558,-199494,-82503,-53849,-24136,-108275,-4509,7676,13,8414,-27,-133,-6,6232,6836,4793,1571,1571,5021,-192,532,-2727,-16205,-14099,-2147,4555,5771,22516,3628,-9581,-23278,-8505,-489,-6414,0,-2430,--,3109,10677,1087,-4209,1196,--,1033,--,--,--,--,--,--,--,--,--,--,--,--,--,
现金及现金等价物净增加额(万元),15451,7771,-1663,-3615,-28758,-23123,33481,-640,-17438,-14452,-13298,-7835,-4139,37916,1582,28326,4292,6742,-881,663,-10547,-5948,28841,-2859,13333,1437,13,-271,-146,-57,26,-760,-1069,-1048,-452,560,-1124,-1047,96,-13718,-33307,-18049,--,1715,-12882,8741,3939,372,--,8761,-2902,17134,0,41883,--,5904,10240,17032,6329,2327,--,453,--,--,--,--,--,--,--,--,--,--,--,--,--,
总资产(万元),790585,655976,612531,601725,583913,639745,718766,822511,880540,903885,1010677,1072879,1088177,1102892,1046817,1032583,940829,879746,802474,718062,655205,605383,563746,501482,282096,256566,194,134,17748,18567,21121,21978,53657,56003,67472,60279,70086,72018,77109,80638,149029,156544,161449,145675,160460,163916,159170,147827,144850,169144,150493,122425,116028,126658,79793,75758,67785,57071,44003,28421,31735,30992,30480,26606,26528,27168,26873,27142,28662,24591,20739,16776,5229,3792,3709,
流动资产(万元),717717,582401,546137,534804,515406,567648,645973,749962,809143,863952,837776,900300,1057466,1080039,1039189,1025664,933222,871316,794972,712705,651728,602276,560841,498584,276529,247643,194,134,9780,9760,9157,9886,26544,28821,34664,34985,38259,40109,43759,46864,109143,116482,--,111237,117665,123920,117844,114160,--,148784,--,--,--,--,67347,0,0,0,0,0,18986,19307,18440,16739,15922,16327,14894,15127,16169,12673,8654,7903,2359,1484,1843,
总负债(万元),437105,297404,245295,234723,235134,296471,384455,497011,568877,602768,721548,792718,845053,863646,809603,801546,719658,678164,606623,527500,480612,432166,397702,335576,152559,134755,1959,1826,33911,34137,32906,32796,63646,63246,73664,74159,84841,85870,90603,92167,90086,96456,--,132424,76686,80215,76933,65835,--,86149,68515,42267,33534,45088,47813,44787,37855,30549,20468,8018,13058,12449,10675,6833,6944,7898,8788,9395,10612,6439,3994,2920,2711,1814,2292,
流动负债(万元),239223,186709,121637,140964,155923,226960,341059,487714,568877,602768,651018,738488,769553,769346,698003,695946,579058,437764,393923,340200,287312,265766,231302,182176,110459,96155,1959,1826,33720,33946,32715,32606,60095,59695,70256,68635,79317,80346,83750,85314,83912,90282,--,130252,73886,77415,74133,63035,--,86027,--,--,--,--,47813,0,0,0,0,0,12049,11858,10353,6669,6514,6902,7633,7861,8722,4642,2789,2329,2067,1190,1248,
股东权益不含少数股东权益(万元),353480,358572,367235,367003,348779,343273,334311,325500,310220,299655,289128,280160,243124,239246,237213,231037,221170,201582,195852,190562,174593,173217,166044,165906,129537,121811,-1765,-1692,-16232,-15639,-11864,-10898,-9822,-7114,-6062,-13350,-14167,-13292,-13576,-11781,57452,59426,72090,12723,82283,81970,81100,80872,80904,80097,79243,78150,80088,79166,30046,29031,28344,25368,22755,20101,18531,18411,19671,19640,19404,19086,17898,17547,17846,17958,16745,13855,2518,1971,1417,
净资产收益率加权(%),0.65,0.6,0.06,8.78,7.99,6.42,2.67,15.01,10.18,6.72,3.15,16.78,5.1,3.49,2.64,19.2,14.87,5.62,2.74,13.83,5.1,4.31,0.08,64.35,--,35.34,0,--,0,--,--,--,0,0,--,0,0,--,0,0,0,0,--,-11.51,0,1.09,--,2.27,--,0,0,6.25,0,0,--,18.02,11,0,0,0,--,-6.49,--,--,--,0,0,0,0,--,0,--,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
