报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1996-12-31,1995-12-31,
基本每股收益(元),-0.67,-0.47,-0.2,-2.05,-1.35,-0.43,-0.13,-0.75,-0.41,-0.26,-0.04,0.08,-0.26,-0.25,-0.06,-0.6,-0.32,-0.17,-0.04,-0.37,-0.3,-0.24,0.06,0.05,0.03,0.02,0.01,0.43,0.33,0.31,0.07,0.4,0.22,0.17,0.08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,1.76,1.77,1.96,2.02,2.3,2.45,2.59,2.62,2.68,2.74,6.13,6.07,6.05,6.04,6.03,6.02,5.92,5.89,5.66,5.59,5.38,5.33,5.25,5.17,5.25,5.16,5.05,4.98,4.88,4.81,5.64,5.53,5.42,5.27,5.14,5.04,4.95,4.88,4.78,4.69,4.56,4.5,4.46,4.41,4.32,4.19,3.27,3.28,3.05,2.93,2.79,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.33,-0.32,-0.04,0.25,0.03,-0.2,-0.12,0.83,0.09,-0.17,0.15,0.01,0.09,0.08,0.03,0.72,0.64,0.5,0.2,0.92,0.69,0.47,0.23,0.89,0,--,0,1.08,0,0,0,1.82,0,0,0,1.08,0,0,0,0.42,0,-0.01,--,0.5,0.11,0.06,0.31,0.01,--,-0.02,--,--,--,--,
主营业务收入(万元),43141,29547,14813,62201,45707,31131,16018,55319,39232,26047,14071,136275,69685,47604,25239,114147,88479,62728,34015,116549,83158,53425,23816,100136,70510,43524,20697,123241,98826,68692,29858,107782,77495,51239,24734,90474,66816,44958,21008,90166,64391,42726,18795,82409,57587,37319,16765,65164,50061,31641,14005,47464,35568,23141,11067,41440,17563,28696,11255,19111,8610,14552,7410,12838,12979,6955,
主营业务利润(万元),2016,1392,694,-2139,-1302,-1713,-1178,-2039,-553,293,1526,16357,6007,3380,2407,6060,7030,5518,3505,14378,11762,8274,3696,13644,8969,6360,3172,17963,14030,9740,4587,12958,9374,6041,2733,11148,10541,6895,2836,14868,10565,7358,3072,13821,10442,6474,2732,11446,7831,5187,2463,7712,5149,3367,1405,6342,2765,5900,2286,4615,1797,3030,1779,1955,2870,1025,
营业利润(万元),-10871,-7948,-3189,-40062,-17234,-13710,-4281,-26168,-12685,-7873,-1347,-4329,-8356,-7980,-1894,-19820,-10478,-5683,-1657,-5293,-2931,-1052,993,1492,703,454,196,6395,5652,5062,1279,4990,3699,2844,1363,3058,3648,2242,1172,6386,4757,3540,1418,6444,4831,3043,1215,4687,3431,2432,1197,4291,2611,1593,777,4109,1738,4238,1492,3280,1210,1900,1052,1955,2870,1025,
投资收益(万元),--,--,--,187,--,--,--,1239,-32,-32,--,-475,-2,-2,--,-74,-1,-1,--,2,0,--,--,92,9,9,--,2558,2521,2372,0,-27,--,--,0,-110,0,--,0,56,56,56,0,72,71,68,0,0,0,0,0,0,0,0,0,--,0,23,0,180,0,244,0,0,0,0,
营业外收支净额(万元),-10263,-6964,-3140,-24846,-25445,107,63,2116,-416,-327,-10,7741,-138,-30,-34,843,622,524,555,-6094,-6388,-6411,-23,42,75,36,-25,769,--,-96,-47,1839,-118,-65,--,-265,0,--,0,-140,0,0,0,-381,0,0,0,-88,0,0,0,39,-50,-30,0,-4,0,0,0,260,0,0,0,0,0,0,
利润总额(万元),-21134,-14912,-6329,-64908,-42680,-13603,-4218,-24052,-13101,-8200,-1357,3412,-8494,-8010,-1928,-18977,-9856,-5158,-1102,-11387,-9319,-7463,971,1535,777,490,172,7164,5459,4965,1233,6828,3581,2778,1334,3574,4283,2920,1161,6302,4713,3534,1392,6136,4775,3046,1194,4599,3372,2401,1182,4330,2561,1563,779,4155,1739,4262,1492,4077,1405,2809,1207,1962,2865,1025,
净利润(万元),-21134,-14912,-6329,-64910,-42681,-13604,-4218,-23715,-12996,-8100,-1343,2478,-8393,-7902,-1905,-18974,-10112,-5399,-1131,-11779,-9632,-7727,910,813,489,331,91,6883,5219,4832,1175,6394,3188,2491,1214,3325,4265,2808,1141,6134,4589,3472,1382,6104,4642,3045,1194,4605,3379,2405,1182,4327,2087,1249,662,4154,1739,4262,1263,4077,1405,2809,809,1314,2865,1025,
