报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2006-12-31,2006-09-30,2005-12-31,2004-12-31,
基本每股收益(元),0.11,0.07,0.04,0.25,0.17,0.09,0.03,0.09,0.06,0.03,0.01,0.07,0.05,0.04,0.01,0.29,0.24,0.19,0.08,0.38,0.27,0.19,0.09,0.61,0.42,0.24,0.17,0.77,0.42,0.26,0.22,1.39,1.02,0.57,0.98,0.82,0.62,0.42,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,3.53,3.52,3.75,3.74,3.69,3.64,3.78,3.7,3.56,3.47,3.63,3.54,3.35,3.42,4.59,4.43,4.08,4.22,8.13,7.91,3.37,2.95,2.38,--,1.96,1.14,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.48,-0.53,-0.31,0.3,0.43,0.37,0.22,0.1,0.14,-0.01,-0.14,1.47,1.12,0.92,0.64,0.2,-0.02,0.13,0.46,0.83,1.12,0.63,1.66,1.24,0.4,0.29,
主营业务收入(万元),129859,81057,43399,177236,132646,84409,35917,112431,73405,44136,20497,103934,75844,49132,22953,100046,77014,52262,23701,98976,71667,46486,23748,135116,110645,70436,38551,140941,98826,58812,26945,103207,72031,45264,81766,63140,48433,31037,
主营业务利润(万元),22236,14171,7662,33574,25289,15581,6900,19153,13462,7577,3451,18519,12606,8647,3868,32250,26563,19540,8848,35860,20008,13781,7139,41412,30889,18127,9860,39692,28303,16717,7272,29967,21180,12409,23918,18613,13237,9481,
营业利润(万元),7356,4603,2450,16172,11171,6194,2199,4837,2932,979,520,3460,2549,2277,678,18234,16122,12772,5376,24671,17011,11865,6034,38858,27707,15988,8557,34165,23184,14024,5791,25780,18738,10566,19472,16088,11094,7800,
投资收益(万元),--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,--,0,0,--,--,--,0,--,-0,-0,-0,0,--,--,--,
营业外收支净额(万元),395,188,38,193,403,307,127,1091,1075,931,622,1090,323,254,82,724,109,108,9,921,781,300,4,1080,213,110,41,--,--,--,--,809,--,167,0,624,730,121,
利润总额(万元),7751,4791,2488,16365,11574,6500,2326,5928,4006,1910,1141,4550,2872,2531,760,18958,16231,12880,5385,25592,17792,12164,6038,39938,27920,16098,8598,35537,24092,14644,5777,26589,19297,10733,20276,16712,11825,7921,
净利润(万元),6160,3869,2013,13663,9534,5214,1835,4879,3349,1475,826,3928,2604,2137,566,16047,13601,10791,4497,21341,15016,10312,5074,34095,23617,13528,7126,32909,18063,11213,4642,22904,16354,9146,15721,13119,9933,6751,
净利润(扣除非经常性损益后)(万元),5825,3709,1981,13498,9182,4944,1725,4000,2419,688,349,2968,--,1918,--,15457,--,10700,--,20558,--,10057,--,33177,--,13434,0,29122,0,10747,--,22216,15794,9004,15053,14321,9311,6648,
经营活动产生的现金流量净额(万元),-13644,-20916,-13343,-17520,-24144,-17157,-14296,24643,11254,10039,2045,-3548,-26698,-29236,-17140,16845,23902,20839,12055,5593,7834,-564,-7810,81979,62284,50930,27534,8337,-662,5358,9879,17756,17983,10050,26582,19789,6427,4576,
现金及现金等价物净增加额(万元),-17375,-26272,-21076,-18743,-23639,-15046,-18084,8416,-1661,6792,-269,-7596,-31056,-37434,-18761,2258,17272,27459,15022,-37637,-26894,-27061,-1198,21629,5978,-1069,-7996,-42999,-81863,-69317,-50816,104708,5918,2529,11762,--,3053,581,
总资产(万元),243619,238847,254976,255153,251391,250039,235103,229944,222937,222059,219624,222059,220648,217850,227741,231109,234132,232668,240352,235826,230581,225392,234319,233307,236923,234536,241985,225852,220527,206682,206892,207912,97249,87336,73777,--,56528,32287,
流动资产(万元),180970,180252,199150,201251,202717,202054,190932,185126,178333,176621,172444,173210,170972,167234,176058,181773,184615,183966,191109,185564,180644,174580,182154,180576,183058,180756,188084,173541,168885,161625,169873,171697,63052,56781,47093,--,33164,16428,
总负债(万元),40714,38233,50659,52849,53216,56184,39069,35745,30267,31263,21140,24400,24313,21983,19548,23481,28951,30296,30377,30348,32838,32354,32621,36684,50777,44584,45606,36599,46121,26297,33078,38740,43347,40114,35700,--,25146,14013,
流动负债(万元),40083,37580,49982,52138,52876,55841,38724,35388,29918,30912,20781,24028,23955,21593,19017,22943,28352,29695,29791,29703,32463,31977,32242,36229,50393,44195,45204,35923,45728,25902,32681,32441,37046,33811,35292,--,24729,13588,
股东权益不含少数股东权益(万元),202905,200614,204317,202304,198174,193854,196034,194199,192670,190796,198484,197659,196334,195867,208193,207627,205181,202372,209975,205478,197742,193038,201698,196623,186145,189953,196379,189253,174407,180384,173814,169172,53902,46692,37546,--,28179,18246,
净资产收益率加权(%),3.04,1.9,0.99,6.92,4.87,2.67,0.94,2.5,1.71,0.75,0.42,1.96,1.29,1.05,0.27,7.81,6.6,5.17,2.17,10.71,7.59,5.17,2.55,17.55,--,7.06,0,18.04,0,6.42,--,39.45,0,21.71,44.28,--,42.79,44.3,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
