报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),0.11,0.08,0.01,0.18,0.15,0.12,0.03,0.19,0.14,0.1,0.01,0.15,0.12,0.08,-0.03,0.44,0.46,0.37,0.64,0.4,0.38,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,3.36,3.35,3.32,3.27,6.46,6.49,6.48,4.19,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,-0.14,--,0.04,0.04,-0.49,0.12,0.05,0.43,0.85,0.68,0.34,
主营业务收入(万元),82240,50505,17077,119947,87348,55068,19186,90316,61679,38320,15857,85733,62107,41237,16076,88640,66028,43599,83114,74601,69871,
主营业务利润(万元),14871,10144,3220,19157,15174,10100,3511,14483,10346,6576,2265,13208,9158,6608,2045,14596,11716,8565,16447,16490,14289,
营业利润(万元),2403,2419,-156,4486,4638,3368,644,3199,3295,2127,269,1904,712,721,-796,4575,4484,4010,5883,4770,6223,
投资收益(万元),-83,-83,--,161,38,38,16,0,0,0,0,0,0,0,--,0,0,0,0,46,--,
营业外收支净额(万元),2818,1603,539,4395,2737,2532,758,6527,3462,2664,193,5031,5025,2793,38,3718,3722,2651,4978,2970,2228,
利润总额(万元),5221,4022,384,8881,7374,5900,1401,9727,6757,4791,463,6935,5737,3515,-758,8292,8205,6661,10860,7739,8451,
净利润(万元),4986,3881,393,8344,7026,5653,1346,9069,6600,4555,453,7027,5751,3528,-757,8312,8056,6489,11290,7078,6005,
净利润(扣除非经常性损益后)(万元),4298,3222,342,8445,7871,5639,1340,8050,6572,4541,--,6887,--,3387,--,8332,--,6376,11225,7023,6068,
经营活动产生的现金流量净额(万元),11956,6111,-7019,10978,2522,5592,-9057,6622,4398,5083,-6686,10127,2041,1858,-11448,2916,1168,7518,15008,12037,5943,
现金及现金等价物净增加额(万元),22549,-508,-8764,-4866,-9158,-1318,-12649,-27383,-34729,-13211,-17711,-5173,-8310,-741,-14664,57558,65342,600,5240,285,968,
总资产(万元),219133,201156,197250,203284,196434,198844,191696,196942,171875,173046,167467,170015,168522,170908,165160,173701,179042,110429,106669,101649,94555,
流动资产(万元),136498,117329,112930,119500,112869,117588,108857,114936,111864,114906,113274,127073,125521,129684,124001,131625,135775,66219,60217,51867,46191,
总负债(万元),41220,24452,21263,27631,21708,25525,19997,27060,10678,13895,10073,13074,12857,17466,13659,21443,27039,36684,34138,40409,38144,
流动负债(万元),18494,20345,17166,23513,17496,21374,15903,22748,6892,10105,6314,9310,9545,14178,10346,18127,18508,28166,25723,31531,25374,
股东权益不含少数股东权益(万元),171369,170264,169589,169197,168302,166929,165436,163666,161197,159151,157394,156941,155665,153442,151501,152259,152003,73745,72531,61241,54336,
净资产收益率加权(%),2.93,2.27,0.23,5.02,4.23,3.4,0.82,5.66,4.15,2.87,0.29,4.55,3.71,2.29,-0.5,8.67,10.52,8.56,16.88,12.23,15.54,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
