报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2008-12-31,2007-12-31,
基本每股收益(元),0.07,0.06,0.02,0.06,0.05,0.03,0.02,--,0.1,0.08,0.03,-0.29,0.19,0.09,0.05,0.35,0.35,0.32,0.2,0.61,0.46,0.29,0.15,0.6,0.33,0.54,0.46,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,3.93,3.82,7.63,7.57,7.57,7.54,8.86,8.67,8.47,8.51,3.17,3.01,--,2.41,1.87,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.17,0.01,-0.22,0.08,-0.09,-0.07,-0.19,0.01,0.15,-0.13,-0.16,0.7,--,0.55,0.13,
主营业务收入(万元),259406,183239,84441,352374,239879,143797,59053,264207,185438,109890,47257,181646,123745,68761,21586,117697,88505,60171,27478,88217,62505,38662,16927,58897,34705,50866,37927,
主营业务利润(万元),40092,29375,13901,54661,37863,22752,9274,37437,27435,17880,7588,31033,24329,13363,-2,24412,20055,15451,6716,21892,15163,8906,4157,16201,8972,14192,12726,
营业利润(万元),5053,4973,647,3449,2954,1617,176,1401,3741,2900,815,-13006,7256,2786,536,5689,7196,6898,3351,10746,8108,5138,2401,9196,4933,8603,8379,
投资收益(万元),293,84,18,592,352,180,155,-214,-350,-328,-109,-7679,-1489,-933,-125,-2796,-1567,-1387,-133,-751,--,0,--,3,--,0,0,
营业外收支净额(万元),975,539,294,1206,774,237,215,1175,103,121,85,1360,784,571,320,1350,586,265,256,252,245,28,16,110,208,--,--,
利润总额(万元),6029,5512,941,4655,3727,1855,390,2576,3844,3021,900,-11646,8039,3356,855,7039,7782,7163,3608,10997,8353,5166,2417,9306,5141,8656,8449,
净利润(万元),5628,5352,1223,4363,3996,2198,622,2677,3829,3052,1017,-11056,7459,3358,1009,6773,6773,6172,3171,9202,6716,4084,1815,7231,3955,6489,5535,
净利润(扣除非经常性损益后)(万元),4807,4922,973,3220,3230,1963,410,--,3712,2920,933,-12362,--,2786,--,5475,--,5958,--,8942,--,4058,--,7132,--,6450,5256,
经营活动产生的现金流量净额(万元),-16443,-18456,-4466,-14178,-15342,-12967,-8715,13658,12501,4208,7787,-2124,-6571,205,-4238,1444,-1705,-1327,-3021,226,2350,-2130,-1867,8425,4968,6606,1588,
现金及现金等价物净增加额(万元),26783,41150,10894,-12010,126,1153,-8639,19017,3795,-1933,3540,4589,1870,415,-720,-24819,-20981,-17177,-15666,29541,49763,71475,2080,2165,93,-126,-272,
总资产(万元),643630,620525,531373,511408,482452,444592,371246,328137,297029,285559,269096,273962,267319,231351,208843,194558,192693,187870,176031,169714,161638,161969,76541,68317,--,51887,41078,
流动资产(万元),393924,382033,322000,300957,281667,252792,229793,184076,173996,163722,146225,151169,152617,129630,113779,101691,100133,100348,108540,102485,119648,121609,47033,38930,--,27952,20786,
总负债(万元),370080,347792,379216,360489,331760,308705,236101,193466,161131,150498,136019,141919,115711,83809,61635,48264,46711,42311,33321,30459,25882,25636,38549,32140,--,22941,18621,
流动负债(万元),367831,346740,374012,354571,324305,299673,227387,185922,160888,150243,135753,141641,115422,83509,61323,47942,46377,41966,32964,30092,25503,25246,38148,31727,--,22941,18621,
股东权益不含少数股东权益(万元),270783,270741,151245,149930,149887,135110,134384,133762,135074,134297,132307,131154,150954,146853,146424,145415,145415,144814,141813,138642,135576,136144,37992,36177,--,28946,22457,
净资产收益率加权(%),2.59,2.81,0.81,3.15,2.95,1.63,0.46,--,2.88,2.3,0.77,-8.04,5.03,2.29,0.69,4.77,6.36,8.71,2.26,8.19,8.66,9.48,4.89,22.21,--,25.25,33.41,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
