报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,2007-12-31,
基本每股收益(元),0.16,0.09,0.03,0.25,0.18,0.1,0.04,0.3,0.2,0.12,0.04,0.35,0.23,0.14,0.05,0.46,0.33,0.22,0.44,0.32,0.15,0,
每股净资产(元),1.74,1.67,2.12,2.09,2.05,1.97,2.71,2.66,2.56,2.48,3.41,3.3,3.18,3.1,4.2,4.14,2,1.89,1.67,1.62,1.48,0,
每股经营活动产生的现金流量净额(元),0.13,0.04,0,0.31,0.22,0.12,0.07,0.25,0.16,0.06,0,0.28,0.18,0.04,-0.01,0.35,0.14,0.23,0.58,0.31,0.24,0,
主营业务收入(万元),29447,18729,7479,37474,26959,16895,6868,31121,21779,13531,5371,24072,17223,10562,4140,20707,14175,9691,16504,12494,9604,8061,
主营业务利润(万元),11820,7481,2864,14659,10394,6440,2435,12945,9167,5729,2208,10627,7706,4826,1779,9108,6232,4185,7740,5878,4131,3512,
营业利润(万元),5618,3461,1073,7841,5453,3167,912,6578,4459,2643,659,5669,3801,2439,719,4617,3093,2196,4145,2982,1373,1329,
投资收益(万元),356,392,159,513,166,7,--,31,-16,8,-22,--,--,--,--,--,--,--,--,--,--,--,
营业外收支净额(万元),218,66,-5,241,224,43,8,307,104,21,11,362,91,7,5,131,132,15,184,86,10,--,
利润总额(万元),5836,3528,1069,8082,5676,3209,920,6885,4563,2665,670,6031,3892,2445,724,4748,3225,2212,4330,3068,1383,1346,
净利润(万元),5298,2929,847,6424,4547,2572,742,5697,3797,2278,632,4980,3222,2010,586,3973,2709,1850,3648,2627,1222,1135,
净利润(扣除非经常性损益后)(万元),--,2693,--,5947,--,2518,--,5447,--,2260,--,4675,--,2016,--,3865,2597,1837,3492,2554,1213,1086,
经营活动产生的现金流量净额(万元),4257,1264,60,8025,5541,3156,1398,4784,2985,1115,62,3969,2517,858,-62,3826,1180,1877,4773,2596,1942,2155,
现金及现金等价物净增加额(万元),1469,-543,-222,-9183,-5999,-3899,663,-12198,-13660,-13917,-8933,-5948,-2884,-3745,-744,27849,-788,1375,-256,2087,-1065,2356,
总资产(万元),94250,92981,89994,86949,62360,57222,57210,56025,54209,52427,54106,61237,50027,48147,49528,49315,21871,21987,19505,18421,13762,14149,
流动资产(万元),39071,39202,40533,51552,28354,25779,26670,26175,23772,23296,26936,34571,37201,36199,38059,38133,11032,11201,8640,8696,5297,6851,
总负债(万元),12811,13801,11982,9840,8908,5940,5120,4691,4954,4733,3732,13051,3636,3275,2999,3385,4992,6048,5426,4714,1327,2937,
流动负债(万元),9052,10278,8495,8776,7931,4959,4137,3705,3966,3742,2740,12056,2638,2275,1998,2382,3988,5040,4466,4154,1196,2847,
股东权益不含少数股东权益(万元),57865,55447,54142,53251,52333,50300,51189,50421,48284,46765,49477,47247,45486,44277,46152,45566,16534,15596,13746,13398,12174,10991,
净资产收益率加权(%),9.55,5.38,1.58,12.72,8.83,5.02,1.46,11.69,7.87,4.7,1.3,10.8,7.06,4.37,1.28,19.5,--,12.61,25.34,20.93,10.57,24.09,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
