报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1995-06-30,1994-12-31,1994-06-30,1993-12-31,1993-06-30,
基本每股收益(元),0.02,0.01,-0,-0.23,0.02,0.01,0.01,0.06,0.02,0.01,0,0.04,0.02,0.01,0,0.03,0.03,0.01,0.01,0.03,0.04,0.02,0.01,0.1,0.08,0.03,0.01,0.11,0.11,0.09,0.12,0.23,0.21,0.15,0.07,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,1.39,1.38,1.37,1.37,1.37,1.35,1.34,1.34,1.35,1.33,1.32,1.31,1.29,1.24,1.22,1.21,1.21,1.19,2.26,2.13,2.11,2.05,3.59,3.7,3.58,3.51,4.35,4.34,4.33,4.29,4.24,4.16,4.09,4.02,3.93,3.9,3.82,3.77,3.78,3.79,3.66,3.66,3.56,3.61,3.31,4.94,1.43,1.36,1.27,1.17,1.08,1.08,2.13,2.24,3,2.77,3.21,3.18,3.17,3.58,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.28,0.18,0.02,-0.05,-0.15,0.04,-0.16,-0.06,-0.14,0,0.02,-0.6,0.25,0.16,0.01,-0.23,-0.15,-0.07,-0.09,0.94,0.7,0.53,0.2,0.83,0,0,0,-0.2,0,0,0,0.57,0,0,0,-0.27,0,0,0,-0.24,0,-0.29,--,-1.61,-0.71,-1.18,0.15,-0.04,--,0.01,-0.01,--,--,--,--,--,--,--,--,--,--,
主营业务收入(万元),88890,59143,28591,165027,96746,69379,40506,63683,34528,28831,7042,66666,27849,18378,7128,47018,36264,17162,7098,42790,33644,21812,11295,60792,46848,24427,12137,64940,60469,50418,31107,97395,75987,55169,24326,86780,54882,27108,14516,60416,43934,33596,21826,73436,52753,35063,18240,36774,16332,3560,1663,26692,11738,8309,478,40364,7139,25438,4072,6675,3494,6876,3697,13551,8384,27378,18473,42671,26529,52487,33690,80301,40345,
主营业务利润(万元),-162,324,289,1612,2042,1679,723,9339,3946,2420,1240,8176,5702,3528,1267,9318,7549,3193,2241,9923,8941,4629,2637,19477,15364,7464,2271,23491,21777,17776,12027,30796,26609,17113,5886,20549,12048,6263,2561,13077,9930,7243,4689,16254,10299,6306,1744,9158,3969,1365,737,11194,4590,3200,329,15027,2915,9613,2401,3956,2558,1801,145,-15346,-1787,-3760,-111,-1561,-99,322,521,1591,0,
营业利润(万元),3336,1539,-397,-27413,3047,1611,723,9598,3055,1073,521,4362,3628,2291,710,5319,5205,2157,1257,4855,6298,2977,1490,16062,12393,5507,1402,17802,17771,14893,10508,21602,20002,13821,4186,13245,7462,3503,1013,8866,7554,5417,3406,12008,8181,5094,1204,4686,1172,-616,-192,6843,1276,928,-1317,10327,1267,7173,1482,2172,1375,-1842,-2192,-15003,0,-3138,0,-747,0,640,0,1823,0,
投资收益(万元),12367,7687,249,1840,2813,1674,583,3884,1661,588,124,383,725,604,-43,609,981,611,-163,-401,-77,-156,-164,731,-368,-314,-196,-207,-26,-18,-26,-306,--,-294,-147,-1398,-1518,-1007,-355,-1314,-957,-284,-259,-751,-710,-499,-287,271,-2,-1,0,0,0,--,0,0,0,0,0,150,0,4,0,-61,152,42,307,1112,702,1798,818,1779,0,
营业外收支净额(万元),37,69,-11,-275,-19,-216,-0,-127,-91,-22,-20,-121,-12,-8,-7,-199,-202,-73,-53,-193,-64,-62,-62,-456,-310,-34,-9,-191,--,-116,--,330,--,--,--,7,0,0,21,-330,0,0,0,-21,0,0,0,-35,-10,-10,-3,11,11,20,0,-76,-1,0,0,-0,0,0,0,0,36,0,10,0,20,0,0,0,--,
利润总额(万元),3373,1608,-408,-27689,3028,1396,723,9471,2964,1052,501,4240,3616,2283,703,5120,5002,2083,1204,4662,6234,2915,1428,15606,12083,5474,1393,17612,17606,14777,10425,21932,19873,13717,4103,11854,5914,2470,680,7222,6568,5108,3145,11236,7449,4579,909,4922,1161,-627,-195,6854,1287,948,-1329,10251,1267,7125,1443,3124,1563,1244,-73,-15155,-1472,-3095,312,783,805,2269,2150,3623,1603,
净利润(万元),2238,1142,-441,-27136,2766,1361,707,6623,2553,921,498,4246,2429,1615,415,3296,3358,1274,713,3085,4840,2052,977,11617,8717,3875,917,12911,12904,10883,7532,14168,12945,9027,2532,7974,4045,1502,495,4575,4486,3429,2110,7233,4948,3112,619,2726,819,-638,-210,4897,1455,1278,-1330,9637,2170,4713,931,2313,1326,1067,-60,-15077,-1437,-3027,265,756,730,2133,1989,3352,1483,
净利润(扣除非经常性损益后)(万元),-6438,-3170,-430,-26523,2783,1577,708,5279,2301,941,500,3943,--,1216,--,2582,--,1330,--,3172,--,2157,--,11939,--,3893,0,13092,0,10998,--,13839,0,9131,--,8672,0,1528,0,6218,0,3378,0,7245,0,3120,0,2462,0,-656,0,4208,739,552,--,6854,748,4713,969,1799,--,--,--,--,--,--,--,--,--,--,0,0,--,
经营活动产生的现金流量净额(万元),-25612,-18296,11305,6865,17320,-1522,973,22906,8362,-7928,-3662,23451,32415,20945,2047,-6082,-17512,5116,-18309,-7046,-16364,231,2423,-69561,29183,18766,1641,-26948,-16788,-8465,-5211,57142,42594,32029,6610,27997,26636,18123,886,-5374,1714,2045,1754,15494,-9318,-10057,-9548,-7234,-9223,-4993,-6965,-6372,0,-7808,--,-43404,-19261,-21154,1902,-505,--,168,-184,--,--,--,--,--,--,--,--,--,--,
现金及现金等价物净增加额(万元),-12944,-13045,-1046,7283,7082,-4328,-1343,-13771,-8637,-16574,-10423,13586,25119,9614,-5691,-22892,-24380,-8714,-20468,-5363,-28169,-14825,-459,30934,30059,20251,4143,-2582,-4344,3951,-3185,2052,1624,15754,-572,-10231,6232,5840,-3999,-18444,-24598,-24602,4710,2091,-12473,-12175,-1663,16642,2979,10208,-612,-23222,0,-25650,--,296,-11720,40173,3677,-518,--,78,-51,--,--,--,--,--,--,--,--,--,--,
总资产(万元),351619,356116,378795,362754,334436,330997,340864,331465,395619,313744,382687,384789,375209,360396,347180,350138,354743,372719,359378,368876,329811,330267,344409,344524,219011,209116,214545,209505,206196,208536,209152,216072,225373,274998,238435,260375,277694,283686,280860,292918,289828,273943,245324,235791,223903,220899,234348,226290,226259,217450,186161,186398,190895,173015,180630,184184,146606,141779,31132,27483,31713,34420,40814,40505,52078,54265,66144,66604,69513,69020,68685,65448,--,
流动资产(万元),266202,264029,264368,248500,207329,205561,216799,207978,252517,196389,338486,340097,347752,332977,307794,310467,330516,348638,332250,341344,301780,302523,314136,313844,188456,177540,182602,177114,172067,174201,174596,181239,188766,238591,201631,215595,220673,231721,229557,240811,236906,234077,235902,225910,213832,210427,223477,214940,207422,198413,--,--,--,152667,158268,0,0,--,0,11619,15367,17746,22116,20482,31591,33435,44102,44791,43477,42963,43822,41389,--,
总负债(万元),206081,212354,239429,222947,162950,160926,171447,162755,196656,150736,218999,221561,214064,200237,188924,192297,196840,216899,204120,214331,173511,176754,191971,193064,70452,65398,73785,69662,66360,70722,71954,86406,96957,150500,117055,135414,148939,157332,154321,164425,160970,148571,128995,121634,111710,110648,126563,119113,121399,114034,82322,82337,90334,72660,84539,86774,57255,52804,12460,9751,15237,19270,26690,26306,24194,24907,35562,36287,34298,37911,37441,35027,--,
流动负债(万元),186081,192354,219429,192947,108162,99687,103805,95113,127208,81288,149550,152113,132435,123570,112372,117277,39860,58314,41627,50746,36299,39543,45445,46000,23452,17898,36285,62162,58360,62722,55859,67906,75710,124000,107555,125914,108939,130332,125271,135375,125839,116513,86936,93575,83651,82589,98504,91054,103339,113974,--,--,--,71594,84313,0,0,--,0,9751,15233,18766,26358,25993,23803,24383,35025,35731,33491,37150,36457,33829,--,
股东权益不含少数股东权益(万元),145538,143762,139366,139807,171486,170071,169417,168710,168126,163008,162585,162087,160270,159456,158257,157841,157903,155819,155258,154545,156300,153513,152438,151460,148559,143718,140760,139843,139836,137814,137199,129666,128416,124498,121380,124961,121019,118477,117469,116974,116781,115726,114477,112297,110281,108445,105952,105334,103120,101663,102091,102301,98860,98649,95985,97302,89242,88868,18579,17648,16476,15150,14016,14076,27716,29153,30281,30016,34758,30652,30584,29761,--,
净资产收益率加权(%),1.57,0.81,-0.32,-17.59,1.63,0.8,0.42,4,1.41,0.54,0.43,2.65,1.51,1.02,0.26,2.11,2.15,0.82,0.46,2.02,3.15,1.35,0.64,7.98,--,2.73,0,9.61,0,8.11,--,11.45,0,7.32,--,6.59,0,1.28,0,3.99,0,3.01,0,6.44,0,2.91,0,2.63,0,-0.63,0,4.91,0,1.3,--,10.54,2.46,11.18,0,--,--,7.3,--,--,--,0,0,0,0,0,0,0,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
