报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2001-12-31,2001-06-30,2000-12-31,1999-12-31,
基本每股收益(元),0.1,0.07,0.01,0.32,0.08,0.08,0.04,0.05,0.04,0.02,0.01,0.16,0.05,0.03,0.01,0.1,0.02,0.01,0.01,0.08,0.01,0.01,0.01,0.04,0.03,0.02,0.06,0.28,0.16,0.16,0.06,0.64,0.59,0.48,0.03,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,1.77,0,1.77,--,1.64,--,1.6,1.6,1.52,1.5,1.51,1.5,1.43,1.43,1.44,1.44,1.43,1.42,2.59,2.54,2.4,2.4,2.31,4.6,2.79,2.7,3.26,2.65,2.56,2.53,5.18,5.12,5.02,4.98,5.07,5.02,4.96,4.92,4.86,5.26,5.04,4.86,4.79,4.75,5.02,1.61,1.21,0,1.1,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,0,0.04,--,0.65,0.2,0.15,0.12,0.07,0.26,0.34,0.71,0.42,0.49,0.22,0.08,-0.77,-0.51,-0.3,-0.78,-1.04,-0.27,-0.23,-1.72,0.74,0.13,-0.11,0.67,0,0,0,0.69,0,0,0,-0.39,0,0,0,1,0,0,0,0.31,0,1.04,0.14,0.12,0,0,
主营业务收入(万元),369144,239740,55563,735020,351093,275549,76555,304984,227276,156873,38623,308101,189164,133932,45291,178946,116982,80091,29359,181984,63272,52039,27980,82496,48026,36075,27057,107616,77258,65897,23892,68851,47255,27912,10971,44892,28174,17468,6964,39466,24259,15614,7577,35409,21644,14494,7406,42474,27984,14423,7489,48480,33668,25582,47323,20737,37113,26273,
主营业务利润(万元),81587,54103,16928,136128,60543,45028,10898,51300,35997,22461,9420,61691,36335,26407,7948,35450,17852,11712,5667,21150,12125,8603,4771,13420,10359,7370,5353,22241,14698,11713,5524,14511,11163,6734,2630,10215,6639,4383,2052,8859,5838,3763,1592,7570,5205,3486,1562,9159,5952,3032,1428,10262,7335,5635,12526,6179,9124,5298,
营业利润(万元),35566,24488,3469,82639,26776,22847,5508,11440,9931,6017,2105,28606,15132,12559,934,9860,1093,423,90,4123,372,198,828,3123,2298,1731,2743,14377,8163,8053,3460,18581,17125,14248,498,3279,1881,1347,492,2697,1732,1359,472,2195,1450,1100,502,4754,2713,1049,423,4243,3309,2853,5624,3314,4026,2931,
投资收益(万元),-1064,-916,-287,3710,3786,4016,4248,-150,-66,29,-79,508,247,178,-23,2543,1490,1275,329,2737,457,390,120,1148,895,476,384,1075,796,732,--,12298,11993,11705,-101,140,-31,-31,0,-173,-187,-187,0,-134,-26,-26,0,80,0,0,0,0,0,0,0,0,0,0,
营业外收支净额(万元),173,107,3,278,-607,-277,656,193,842,203,121,667,142,56,9,136,156,125,-23,3584,32,-73,30,134,138,31,16,-646,--,-555,--,-75,--,--,0,-6,0,0,0,-37,0,0,0,-7,0,0,0,-3,0,-2,-2,0,-3,-3,0,0,0,0,
利润总额(万元),35739,24595,3472,82917,26169,22570,6164,11633,10773,6220,2226,29273,15274,12615,943,9996,1249,548,68,7707,405,125,858,3257,2437,1762,2759,13730,7679,7498,3216,18506,17060,14251,498,3568,1956,1311,492,2610,1555,1172,472,2054,1414,1074,502,4832,2711,1047,421,4238,3306,2850,5594,3300,3984,2961,
净利润(万元),24100,17233,2319,61541,15696,14437,3125,3398,3106,1685,460,11780,3548,2142,432,7374,1705,756,353,5619,605,434,712,2866,2435,1597,2274,11090,6232,6221,2364,10535,9441,7753,487,2998,1620,1086,416,2051,1254,933,401,1620,1174,864,397,4128,2304,890,358,3510,2810,2423,4725,2743,3329,2961,
