报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),0.04,0.03,0.01,0.04,0.05,0.02,0.01,0.11,0.12,0.06,0,0.15,0.1,0.07,0.01,0.45,0.32,0.25,0.44,0.33,0.28,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,3.51,3.48,5.42,5.42,5.29,3.28,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.21,0.18,-0.03,0.23,0.13,0.17,0.31,0.61,0.15,
主营业务收入(万元),62818,40000,14727,83814,62562,37990,14890,82575,58290,33615,10662,71532,52545,32682,12844,85504,61289,41141,77954,61413,61349,
主营业务利润(万元),18744,11673,3200,21209,16949,10994,3730,22352,15996,9027,2284,20704,14936,8629,2658,26025,17762,12697,25472,19512,16250,
营业利润(万元),2673,2361,-216,1816,3082,1873,405,4385,5263,2867,143,6538,4557,2863,209,9269,6756,4963,10438,8316,5842,
投资收益(万元),547,362,79,955,758,630,275,145,54,--,0,55,55,0,--,--,--,--,1,4,--,
营业外收支净额(万元),589,542,442,734,304,21,6,899,559,109,61,444,257,39,12,3015,1463,1423,899,441,991,
利润总额(万元),3262,2903,226,2550,3386,1894,411,5284,5822,2976,204,6982,4814,2902,221,12284,8219,6387,11337,8758,6833,
净利润(万元),2648,2373,274,1856,2370,1175,256,4380,4849,2458,158,6083,4118,2628,221,10034,6587,4962,8872,6546,5514,
净利润(扣除非经常性损益后)(万元),1298,1614,-165,493,1495,623,18,3538,4358,2372,107,5707,--,2597,--,7493,--,3900,8081,6050,4606,
经营活动产生的现金流量净额(万元),1203,690,-1658,-3762,-2960,-139,-991,2899,1992,-3475,-63,10094,8514,7193,-929,6021,3480,3368,6100,12271,3050,
现金及现金等价物净增加额(万元),-11314,-281,7422,-20492,-9428,-4288,-7469,-25009,-23742,-17340,-4842,-8627,-7211,-4190,-2354,80439,80114,1216,-10062,13502,-2207,
总资产(万元),201252,201196,195904,194121,193352,195902,197095,194565,194580,189287,182575,178279,183060,181009,176557,179323,179734,97245,89557,77542,68503,
流动资产(万元),120699,121033,118539,117430,123524,125842,130639,130370,137050,132565,126813,127537,134945,133006,130120,134219,136499,55426,49010,42889,32692,
总负债(万元),41347,41276,40416,38836,37718,41537,41872,39584,39446,36723,32541,28321,35185,33549,23420,26242,30311,31698,29312,26951,25092,
流动负债(万元),40068,40295,38810,37209,35980,39799,40129,37841,38480,35757,31641,27422,34263,32627,22498,25320,29424,30817,27185,26659,24986,
股东权益不含少数股东权益(万元),149592,149318,147218,146944,147458,146264,147347,147091,147559,145169,142868,142710,140698,139227,144830,144610,141163,57393,52431,43559,37012,
净资产收益率加权(%),1.79,1.6,0.19,1.26,1.61,0.8,0.17,3.02,3.34,1.71,0.11,4.23,2.86,1.8,0.15,11.83,10.16,9.04,18.49,16.25,16.1,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
