报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2006-12-31,2006-09-30,2006-06-30,2005-12-31,2004-12-31,
基本每股收益(元),-0.01,-0.01,-0,0.05,-0.02,-0.01,-0.04,-0.01,0,0.01,0,-0.12,-0.04,0.02,0,0.06,0.13,0.09,0.05,0.43,0.37,0.27,0.05,0.46,0.41,0.26,0.11,0.46,0.36,0.21,0.12,0.56,0.34,0.2,--,0.23,0.12,1.74,1.72,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,2.54,2.59,2.61,2.6,2.68,2.63,5.34,5.32,5.24,3.42,3.3,3.25,3.2,3.06,3,2.89,2.79,2.63,3.91,3.79,3.58,2.09,1.9,--,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.41,0.27,0.13,0.23,0.22,0.12,0.19,0.11,-0.02,0.28,-0.03,0.38,0.47,0.32,0.09,0.63,0.44,0.18,-0.18,0.26,0.42,0.64,0.05,--,0.7,1.03,0.22,
主营业务收入(万元),33421,21598,10130,50795,37872,23932,8499,56934,42555,27545,11246,61764,45655,31131,13373,68387,54787,34609,13479,70931,52761,35604,12597,53429,39906,25667,11418,52724,39687,25096,10684,39248,27293,16726,30960,21272,12471,25783,19732,
主营业务利润(万元),6409,3919,1884,7942,5190,3718,1079,10814,8419,6244,2474,10783,10074,7680,3468,16430,15876,9968,2943,22359,17608,11890,4101,17223,14479,9236,4166,17763,13845,8684,10684,14932,10475,5978,9596,5869,3650,7380,5126,
营业利润(万元),-1210,-1415,-342,-563,-3163,-1881,-1911,-2847,-1864,-1002,-1272,-6984,-2131,689,252,1827,6121,3867,960,9436,7981,5774,1049,8494,8029,5304,2294,8398,7408,4663,0,6157,4696,2411,4152,1856,1001,2919,2131,
投资收益(万元),392,327,236,3346,254,--,--,359,--,3,--,466,3,3,--,423,2,2,--,309,1,1,--,131,1,1,--,1,1,1,0,1,1,4,83,62,97,-57,3,
营业外收支净额(万元),874,880,190,2849,1340,783,-44,2349,1931,1423,1411,698,455,463,5,1084,510,546,194,307,92,125,109,1155,761,372,-8,1778,--,--,--,--,--,670,612,484,161,203,307,
利润总额(万元),-336,-535,-152,2285,-1823,-1098,-1955,-498,66,421,139,-6286,-1677,1152,257,2910,6631,4413,1154,9743,8073,5899,1158,9649,8790,5676,2285,10176,8031,5011,0,7067,5293,3082,4764,2340,1162,3122,2437,
净利润(万元),-245,-476,-180,2385,-963,-425,-1661,-413,152,421,102,-5450,-1614,859,156,2654,5783,3827,1046,8393,6751,4888,962,8232,7395,4758,1914,8339,6555,3699,1428,5602,3174,1780,3964,1839,864,2088,2059,
净利润(扣除非经常性损益后)(万元),-1015,-1221,-558,-2367,-2308,-1146,-1653,-2464,-1519,-795,-1077,-6136,--,458,--,1799,--,2836,--,8110,--,4727,--,7245,--,4429,0,6782,0,3440,--,4974,0,1302,3284,--,750,1850,1750,
经营活动产生的现金流量净额(万元),2335,-843,-977,3764,-2950,-1555,-6345,1276,-1523,1898,1306,10159,18421,12060,5623,10432,10024,5383,4155,2360,-481,5005,-552,6867,8463,5827,1661,11365,7911,3240,-2217,3148,5031,5720,458,4907,5564,8277,267,
现金及现金等价物净增加额(万元),-771,-1148,3895,343,-1088,-1194,-1005,-4278,-5275,-2057,-23,-2593,6175,-531,5563,-21540,-13724,-9289,7148,26537,41914,-1389,-1711,-3361,-4662,-3587,-3171,-4115,-4122,-4204,0,7914,13774,-1526,2360,1860,--,-836,1258,
总资产(万元),172824,169953,180801,183368,198779,195881,195093,192427,194306,198134,194518,196065,198127,191882,198064,194918,199624,193414,181377,170968,183768,138642,127954,121852,110664,105565,97415,91258,84544,78061,73267,71479,66012,47494,44737,--,--,37462,31258,
流动资产(万元),68239,69740,79201,81055,71228,65985,63429,62787,63188,67305,64789,66323,86675,81159,88391,87124,101309,95845,97746,86837,102263,57137,52057,46626,46999,47465,46005,49289,47742,45361,0,43037,38805,24974,20252,--,--,14149,11177,
总负债(万元),66091,63451,69549,71935,90695,87260,87704,83379,84690,88250,84954,86603,84832,76116,81633,78670,80247,75992,62281,52360,66803,76911,68387,63247,52882,50420,43314,39058,34129,30501,0,25818,22945,28654,27666,--,--,28327,22968,
流动负债(万元),64351,61645,67686,69965,89041,85557,85935,81543,83425,86945,83608,85217,76494,67960,73780,70439,68683,64231,50650,40731,51233,61388,52817,47539,40236,40381,37314,34058,29129,25501,0,20818,17945,16854,17648,--,--,18194,12951,
股东权益不含少数股东权益(万元),106561,106331,111083,111263,107917,108453,107217,108878,109443,109712,109393,109291,113127,115600,116263,116078,119207,117251,118926,118437,116796,61555,59429,58467,57630,54993,53949,52035,50250,47395,46925,45496,42901,18584,16804,--,--,8594,6408,
净资产收益率加权(%),-0.23,-0.44,-0.16,2.17,-0.89,-0.39,-1.54,-0.38,0.14,0.38,0.09,-4.83,-1.41,0.74,0.13,2.22,4.85,3.21,0.84,10.59,10.11,8.29,1.65,14.94,--,8.84,0,17.15,0,7.86,--,20.46,0,--,35.81,--,--,27.8,38.44,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
