报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2006-12-31,2006-09-30,2005-12-31,2004-12-31,
基本每股收益(元),-0.03,0.03,0.02,0.07,0.06,0.04,0.02,0.1,0.08,0.05,0.03,0.17,0.18,0.15,0.05,0.27,0.23,0.14,0.04,0.24,0.18,0.11,0.05,0.34,0.31,0.17,0.07,0.3,0.22,0.14,0.06,0.36,0.24,0.16,0.3,0.19,0.25,0.19,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,3.23,3.19,3.14,3.1,3.05,2.96,2.91,2.88,2.81,2.73,4.09,4.04,3,2.86,2.81,2.74,2.66,2.58,2.55,2.08,1.96,1.88,1.72,--,1.57,1.26,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.14,0.03,0.17,0.35,0.28,0.34,0.07,0.24,0.03,0.14,0.05,0.46,0.49,0.23,0.15,-0.14,-0.27,-0.25,-0.1,0.41,0.36,0.16,0.31,0.13,0.12,1.14,
主营业务收入(万元),59456,39783,20771,95466,69455,45624,20393,89655,61024,39703,17941,70660,53308,37174,16192,67744,49996,30443,12240,54296,39544,22569,8689,47652,38716,24362,11533,49306,36099,23395,10388,35385,24646,16054,25321,18035,21027,19364,
主营业务利润(万元),14738,10517,5528,24834,17749,11813,5580,20833,14242,9196,4302,18806,14081,9691,4341,19671,14293,8747,3491,15813,11479,6545,2506,13262,10710,6707,3046,12764,9269,6167,2831,9713,6691,4288,7667,5543,6302,5579,
营业利润(万元),-1307,400,342,1023,796,756,276,1364,633,517,224,2360,3349,2737,919,5246,4515,2630,681,4480,3572,1964,545,3733,3680,2025,842,2998,2842,1732,794,3428,2337,1527,3036,1758,1826,1567,
投资收益(万元),62,-349,-388,-1351,-953,-856,-474,118,-116,-146,-79,84,163,129,-25,-375,-226,-209,-75,207,-85,15,-46,266,184,-67,-49,39,20,-31,-24,-56,-44,-44,14,4,0,--,
营业外收支净额(万元),543,266,81,772,534,285,112,1138,1130,691,340,1574,823,521,145,1080,618,480,203,943,637,464,174,799,429,248,31,899,--,--,--,--,--,63,0,73,38,-36,
利润总额(万元),-764,666,423,1795,1330,1042,388,2502,1763,1209,564,3934,4172,3258,1064,6326,5133,3110,884,5423,4210,2428,719,4532,4108,2273,874,3897,3197,1989,844,3862,2402,1591,3093,1831,1864,1531,
净利润(万元),-549,643,379,1324,1092,850,336,2039,1469,1022,495,3253,3572,2836,928,5227,4394,2654,742,4711,3582,2060,611,3936,3532,1956,743,3361,2418,1512,633,3088,2056,1381,2530,1593,1490,1136,
净利润(扣除非经常性损益后)(万元),-1011,416,310,649,620,608,240,1079,515,435,206,1920,--,2392,--,4309,--,2245,--,3908,--,1665,--,3258,--,1744,0,2598,0,1319,0,2716,1472,1001,1614,1062,629,889,
经营活动产生的现金流量净额(万元),10934,4381,4080,2442,-586,1166,-2931,8325,7342,2237,-148,319,2637,652,3314,6890,5443,6707,1292,4712,575,2715,610,5932,5637,2587,1722,-1607,-3112,-2862,-1131,3463,3091,1358,2667,892,705,6858,
现金及现金等价物净增加额(万元),9583,5908,7262,-6057,-4809,-1671,-3694,-2494,8041,-295,-3174,724,-1636,-3337,2742,-3642,-2267,2331,-1952,-9328,-13354,-7902,-705,17281,2245,-2454,-1493,2457,1508,4342,8788,2115,1887,798,2172,--,-2620,695,
总资产(万元),159316,153897,159220,151234,157023,162409,167787,164852,162090,139113,134171,126809,122209,117820,118979,108929,105788,107938,107391,105237,95577,93691,94477,90914,77358,75029,76337,75751,72430,71124,67232,55197,53065,50455,48342,--,41097,40426,
流动资产(万元),102298,98313,102595,92754,99207,105595,110144,105961,108237,93638,90218,83415,78622,73504,76373,66857,66189,69416,69717,67847,61066,61621,63749,61782,48431,46419,48474,48714,49439,49929,50052,38320,36779,35426,33908,--,28805,31824,
总负债(万元),94985,88358,93750,86143,92162,97789,103291,100690,98498,75967,70965,64098,59179,55526,57617,48494,46259,50108,50502,49084,40686,40322,41256,38303,43150,42398,44339,44506,42128,41728,38145,37513,36413,34478,33747,--,31525,32709,
流动负债(万元),89912,81334,85752,79881,87245,92855,98617,96257,94505,74724,69394,62287,57412,53663,55446,46196,43770,47476,47610,46228,37536,37533,38637,35643,40243,36675,37417,38035,35108,34695,34581,34172,33591,32258,32072,--,30950,31921,
股东权益不含少数股东权益(万元),64331,65539,65469,65091,64861,64620,64496,64162,63591,63145,63205,62711,63031,62294,61362,60434,59529,57831,56889,56153,54891,53369,53221,52611,34208,32631,31998,31245,30303,29396,29088,17684,16652,15977,14596,--,9432,7579,
净资产收益率加权(%),-0.85,0.98,0.58,2.05,1.69,1.32,0.52,3.22,2.32,1.62,0.79,5.29,5.78,4.6,1.52,8.98,7.59,4.63,1.31,8.71,6.65,3.86,1.16,11.43,--,6.09,0,11.65,0,6.42,0,19.13,0,9.04,18.89,--,17.52,16.36,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
