报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2007-12-31,2007-09-30,2007-06-30,2006-12-31,2005-12-31,2004-12-31,
基本每股收益(元),0.32,0.28,0.25,0.14,0.14,0.09,0.05,0.14,0.1,0.07,0.03,0.13,0.12,0.08,0.08,0.3,0.21,0.2,0.15,0.76,0.56,0.29,0.16,0.78,0.59,0.38,0.22,1.15,0.91,0.69,1.06,0.82,0.44,0.84,0.76,0.39,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,2.87,2.83,3.68,3.61,3.57,3.52,5.18,4.97,4.71,4.44,5.64,5.48,5.29,5.08,6.91,6.69,6.43,3.44,2.75,0,2.75,2.09,2.23,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.2,-0.17,-0.1,0.12,-0.1,-0.03,-0.03,0.54,0.18,-0.02,-0.1,0.8,0.3,0.25,0.08,1.42,0.89,0.81,1.55,0,0.56,1.49,0.66,--,
主营业务收入(万元),42688,28950,16517,65785,44877,28566,14705,55949,34732,22244,10127,43280,29135,18655,8734,37166,27660,19179,9690,35732,25299,14559,6545,30869,22324,13465,5714,26258,18885,12095,23347,16618,9662,16344,13689,9316,
主营业务利润(万元),23497,16195,9499,26681,19928,12370,5822,25035,17658,11845,5940,20754,14937,28274,4945,19612,14875,10826,5357,20938,14708,8273,3810,16506,12575,8033,3339,14127,10932,7150,12920,9401,5588,9420,5920,3859,
营业利润(万元),14765,13166,11839,6798,7430,4154,2027,3852,3761,2257,1062,3022,3191,2233,1571,7372,5113,4454,2356,12176,9157,4872,2183,9442,7858,4955,2085,8056,6725,4599,8310,5989,3489,6403,3698,1767,
投资收益(万元),7907,7924,8068,147,-155,-151,-41,-5,--,--,--,114,116,61,101,-235,-199,-142,--,372,240,232,110,490,369,210,86,176,125,77,133,42,6,83,357,72,
营业外收支净额(万元),1060,614,173,1960,1196,856,677,1717,714,576,246,1637,1210,953,422,1554,801,730,383,593,450,354,-13,814,190,190,20,1167,--,--,--,--,--,101,182,101,
利润总额(万元),15825,13780,12012,8759,8626,5010,2703,5569,4476,2832,1308,4659,4401,3186,1993,8926,5915,5185,2739,12770,9607,5226,2170,10256,8048,5145,2105,9223,7736,5593,8570,6244,3628,6504,3880,1868,
净利润(万元),14088,12286,10761,5630,5555,3479,2072,3957,2864,1882,909,3629,3329,2325,1651,6621,4508,4304,2184,11073,8203,4275,1771,8719,6582,4194,1744,7836,5842,4124,6331,4891,2634,5011,3291,1606,
净利润(扣除非经常性损益后)(万元),4737,3440,2407,3725,4559,2820,1457,2614,2246,1394,700,2025,--,1519,--,5392,--,3684,--,10553,--,3974,--,8026,--,4032,0,6770,0,--,6197,4664,2634,4857,3148,1555,
经营活动产生的现金流量净额(万元),-2519,-4329,-4730,10874,4589,3652,2830,5553,-1963,-3973,-4223,5762,-5547,-4843,-2243,2525,-2253,-551,-460,7868,2634,-327,-1136,8938,3399,2762,622,11327,7105,4844,9297,6816,3374,8904,2844,778,
现金及现金等价物净增加额(万元),-29701,-34357,-20441,41546,1000,-1678,-389,-15801,-12628,-20274,-11204,5263,2287,-101,294,-7658,-10934,-8748,740,7176,-10807,-9732,-5547,13744,-1519,-779,-1069,4683,34292,4810,2789,3388,704,1893,1598,583,
总资产(万元),208331,209601,218076,136949,114364,105434,108715,104239,98677,96909,95654,97096,98240,96018,98139,93423,90550,87405,86559,83956,75588,69721,67683,68986,66973,61767,60035,61416,58538,28381,23924,24710,0,18770,15646,11738,
流动资产(万元),86366,87068,100075,102932,85281,77761,80889,77621,71879,69803,68079,69266,70418,74265,76571,76571,75612,73203,75485,72995,65997,60386,58470,59760,57795,53353,52250,53506,50825,20640,16228,18354,--,14650,14017,10626,
总负债(万元),35474,39999,46762,25834,15519,15696,15942,13789,9547,8572,7998,10429,12037,10775,13019,9833,8657,7481,8345,9216,6073,4019,3471,6716,6946,4217,4115,7294,6501,7166,4499,7867,--,4084,4840,5433,
流动负债(万元),29392,33761,40515,19531,15519,15696,15916,13763,9547,8515,7926,10324,11819,10556,12313,9665,7250,6499,7228,8189,5906,3852,3304,6550,6435,3707,3635,6814,6013,6814,4333,7277,--,4074,4830,5316,
股东权益不含少数股东权益(万元),170556,167106,168397,108660,92590,84353,87100,85006,83906,82924,82518,81609,81309,80305,80285,78634,77770,76770,75281,72271,68432,64488,63086,61304,59149,56745,55148,53399,51382,20623,16476,14271,0,12486,9612,6197,
净资产收益率加权(%),2.57,7.91,7.35,6.62,6.33,4.02,2.41,4.75,3.46,2.28,1.11,4.53,4.15,2.91,2.08,8.78,5.91,5.68,2.94,16.63,12.66,6.8,2.85,15.1,--,7.56,0,24.1,0,--,44.33,37.24,0,45.31,41.45,31.06,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
