报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-06-30,2001-12-31,2000-12-31,
净利润(扣除非经常性损益后)(万元),11945,10061,3118,12399,11041,8443,2716,11530,7890,5220,--,10426,--,6648,--,17972,--,10685,--,24555,--,13298,--,18646,0,6644,0,9801,0,5659,0,6919,0,3713,--,4683,0,2420,0,2798,0,1818,0,4886,0,3265,0,2841,0,1700,1236,4320,1522,3024,1955,
经营活动产生的现金流量净额(万元),-46136,-42350,-47022,74231,-2304,-9760,-31541,23069,-21192,-8150,-31501,46573,-6102,1002,-23519,15841,-16853,-22621,-13100,22649,13564,12214,4217,37114,28162,21965,10732,18675,-361,-2101,584,7160,-5353,-4954,-3880,14470,4332,1257,-2928,6732,1826,-575,-1572,-1024,-7796,-3428,-2133,2509,-256,-2191,-2480,9956,0,0,0,
现金及现金等价物净增加额(万元),-56658,-44227,-46196,45137,-25060,-9453,-30593,-4945,-30825,-27724,-20770,-16716,-52914,-26482,-28505,-17742,694,-17030,-10555,84338,6954,15703,8109,8453,5451,8333,7163,5467,-87,-692,1110,-89,-3669,-1154,86,-2343,-6149,-5020,-8021,73,-3794,851,2755,-11722,-12921,-8463,-8510,20303,20126,-4078,267,3967,0,0,0,
总资产(万元),854704,830617,794625,751789,731750,730485,690679,666403,672844,639513,625565,599665,581407,578436,553306,533521,497738,469955,439520,417326,323063,316208,285109,262199,230571,223795,211740,205327,218599,210323,199451,184328,183940,176871,173937,159605,158108,157618,145242,150419,147240,150654,144009,137031,132484,126541,120302,115572,111524,80073,81174,70450,0,59504,47481,
流动资产(万元),518787,508349,480389,438244,451498,455315,421194,400545,428971,404279,395572,372496,371622,375169,370041,353807,378422,357546,340206,322332,240947,240889,214069,192001,164509,158602,148230,141854,156590,149546,141281,125973,128600,122688,119687,104368,104705,105464,94561,99156,96799,100382,96347,90156,88871,85730,80895,79096,81706,51688,52765,45947,0,40341,30067,
总负债(万元),542805,521072,492014,458687,447157,447331,412563,393372,407561,380599,366373,343856,328852,316653,291451,277925,227566,207614,184729,172429,159047,158283,136807,124860,100733,101347,96800,95321,107221,104778,99120,88020,89907,86724,86223,75576,76537,78792,70913,76752,74470,79401,69366,65306,62989,59933,58221,56013,56889,49377,51174,42924,0,33951,23966,
流动负债(万元),425026,412003,382193,349050,390908,391778,406221,387013,351320,324343,309580,287046,271265,259416,231272,217758,163884,189215,166164,158736,145308,144544,127067,115120,95979,96593,96748,95270,107183,104741,99087,87989,89728,86526,86202,75576,75737,78292,70413,76702,74408,79287,69356,65141,62979,59923,58211,55744,56879,49057,50853,39751,0,30605,23797,
股东权益不含少数股东权益(万元),211190,207819,204899,201699,199519,196696,195111,192340,187349,184542,184195,182022,180345,192093,187207,184956,197415,192958,188156,181946,104059,96832,91491,85751,80072,74193,69808,67494,67104,64045,60456,58240,56748,54647,53635,51365,50698,49189,47787,46645,46325,45797,49415,48748,48151,47076,45160,43882,43027,20229,19752,18575,0,18065,17426,
净资产收益率加权(%),6.06,5.05,1.57,6.96,5.82,4.42,1.43,7.19,4.5,3.05,1.19,6.35,5.28,3.79,1.21,10.64,8.16,5.87,3.36,25.95,22.11,14.67,6.48,24.7,0,9.46,0,15.49,0,9.22,0,12.81,0,7.14,--,9.88,0,5.31,0,5.94,0,3.72,0,10.57,0,7.17,0,9.26,0,8.8,6.42,20.84,0,15.78,10.66,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
