报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-06-30,2001-12-31,2000-12-31,1999-12-31,
流动负债(万元),380771,391907,346477,342641,330279,313694,248976,287291,279526,263101,293678,301571,271685,368227,303648,278147,48473,52281,46272,45825,34530,40556,33252,36112,37251,43629,40258,35219,32794,39575,35351,34563,33755,35568,35867,36973,32107,38171,37948,39262,42146,39170,37484,28587,28889,28426,11041,9227,7305,7363,--,21650,15532,13123,0,11250,
股东权益不含少数股东权益(万元),266532,254937,257155,135896,139438,133799,125617,124876,123473,118500,113371,117986,143478,158256,179320,189221,44891,44360,45024,45179,47371,47317,48361,49134,49439,48619,48900,48896,49666,49222,49745,49462,49767,48715,49187,48840,49226,48566,50761,50347,48856,48099,50025,49264,47975,47128,48720,48076,46919,46148,44561,15440,17797,15954,12585,6283,
净资产收益率加权(%),5.95,1.4,0.53,9.29,11.7,7.94,2.51,5.67,4.55,0.43,-4.05,-44.46,-25.43,-15.9,-5.37,5.64,-0.64,-1.83,-0.34,-8.39,-3.65,-3.77,-1.59,0.49,--,-0.57,0,1.19,0,1.82,0,4.17,0,2.48,--,0,0,--,0,6.9,0,3.4,0,8.3,0,4,0,8.42,0,6,0,20,11,24,0,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
