报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-03-31,2006-12-31,2005-12-31,2004-12-31,
基本每股收益(元),-0.01,-0.03,-0.01,0.02,-0.04,-0.05,-0.02,-0.13,-0.04,-0.07,-0.03,0.14,0.07,0.06,0.02,0.36,0.15,0.08,0.01,0.18,0.07,0.04,0,0.22,0.08,0.05,0,0.21,0.03,0.05,-0.05,0.44,0.2,0.1,0.51,0.31,1.01,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,1.86,1.85,3.76,3.74,2.62,2.55,2.57,2.56,2.45,2.42,3.68,3.68,3.53,3.5,3.56,3.55,3.39,3.41,1.76,1.81,1.57,0,--,1.26,5.97,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.35,-0.24,-0.28,-0.02,-0.6,-0.42,-0.28,-0.13,-0.24,-0.14,-0.1,0.01,-0.37,-0.36,-0.14,0.16,-0.18,-0.14,0,0.1,-0.09,0,0.18,0.17,0.62,
主营业务收入(万元),18743,9699,3428,43850,18205,11385,6220,34096,20098,10902,5567,39779,24089,17318,8450,52620,33980,20545,9476,27526,16850,10036,5017,18118,9794,5832,3248,14290,6894,4544,641,19541,11784,4667,18123,12092,6939,
主营业务利润(万元),3832,1899,567,13037,4980,2908,1827,9268,7162,3771,1519,18128,8725,6428,2977,18559,9264,5656,1976,10368,4205,2563,1131,5737,1859,1340,853,4745,1817,1357,-3,7092,4070,1736,6782,4527,2520,
营业利润(万元),-1072,-1331,-668,-1263,-2435,-2305,-975,-6918,-1938,-2779,-1475,4141,1281,1282,396,6325,3043,1734,124,2768,916,674,4,1951,271,376,31,1524,-60,252,-706,3943,1894,935,3486,2080,1163,
投资收益(万元),--,--,--,-1,-1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,--,
营业外收支净额(万元),515,406,126,1577,592,327,103,932,377,443,236,1329,1380,979,50,509,223,78,40,426,318,97,56,708,719,219,18,664,--,395,--,70,0,--,--,--,--,
利润总额(万元),-557,-926,-543,315,-1843,-1978,-872,-5986,-1561,-2336,-1239,5470,2660,2262,446,6834,3266,1812,163,3194,1233,771,60,2658,990,595,49,2187,425,648,-415,4013,1894,935,3486,2080,1163,
净利润(万元),-477,-898,-510,782,-1377,-1664,-719,-4809,-1492,-2336,-1239,5091,2460,2061,379,5845,2449,1359,123,2886,1048,655,51,2387,842,506,41,2002,319,486,-415,3503,1604,802,3135,1938,1012,
净利润(扣除非经常性损益后)(万元),-801,-1134,-621,-391,-1962,-1985,-822,-5465,-1701,-2612,-1440,4951,--,2015,--,5412,--,1301,--,2537,0,586,--,1785,--,320,0,1734,0,189,0,3299,1604,0,3135,1938,1012,
经营活动产生的现金流量净额(万元),-930,-1071,78,-379,-5524,-6321,-4596,-11300,-14441,-10368,-7987,-9516,-12385,-8605,-5036,-399,-9599,-6666,-4420,-2081,-3821,-2283,-1075,118,-3931,-3835,-1531,1715,-1961,-1493,-967,778,-736,-1125,1138,1071,618,
现金及现金等价物净增加额(万元),-4035,-1119,5436,-1222,-5073,-7744,-3863,-6632,-9048,-6973,-8083,-15474,-18135,-12009,-5558,18340,-11869,-8437,-4489,-5819,-5960,-3790,-1236,-3099,-6361,-5768,-2492,20312,16778,17490,-2047,626,-2744,-2443,1064,45,76,
总资产(万元),87204,89776,87846,85681,80911,77960,83045,82511,84446,77864,75772,79779,71804,73828,77334,82501,53557,50395,49884,50873,45878,45713,45551,47706,45383,44684,46773,45716,42671,42883,20459,24116,19230,0,18658,11962,9639,
流动资产(万元),77628,80049,77806,75462,70962,67906,72764,72159,74924,69024,66841,70559,62507,66677,70178,75239,46921,43901,43243,43960,40553,40606,40549,42638,40310,39945,42193,41970,39001,39277,17429,21010,16152,--,15773,9488,8729,
总负债(万元),22246,25153,22403,19595,17129,14313,18292,16886,15448,10292,7850,10618,5274,7696,10208,15755,11573,9502,8622,9733,6575,6804,6176,8382,7604,7240,8724,7709,6347,6392,6400,9643,6656,--,7638,3818,3616,
流动负债(万元),20432,23308,20514,17939,15740,13757,17785,16379,15173,10167,7850,10218,5274,7296,9808,15355,11573,9502,8622,9733,6413,6602,5934,8100,7604,7240,8724,7709,6347,6392,6400,9643,6656,--,7638,3818,3616,
股东权益不含少数股东权益(万元),64330,63909,64654,65164,62975,62688,63633,64352,67669,66825,67922,69161,66530,66132,67126,66746,41984,40894,41262,41140,39302,38909,39375,39324,37779,37443,38049,38007,36324,36491,14059,14474,12574,0,10970,7835,5973,
净资产收益率加权(%),-0.74,-1.39,-0.79,1.21,-2.16,-2.62,-1.12,-7.2,-2.18,-3.44,-1.81,7.54,3.7,3.08,0.57,13.55,5.88,3.27,0.3,7.19,2.66,1.66,0.13,6.19,--,1.33,0,7.14,0,2.22,0,27.54,13.62,0,33.35,27.92,18.51,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
