报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2009-09-30,2008-12-31,2007-12-31,
基本每股收益(元),0.09,0.1,0.07,0.31,0.22,0.18,0.1,0.38,0.24,0.16,0.14,0.46,0.29,0.19,0.09,0.68,0.47,0.27,0.17,0.81,0.62,0.44,0.79,0.33,0.9,0.88,
每股净资产(元),4.11,4.12,4.19,4.12,4.03,3.96,3.98,3.86,3.71,3.64,5.44,5.3,5.12,5.02,4.92,9.85,9.64,9.44,9.33,9.16,2.35,2.17,1.73,--,3.49,2.59,
每股经营活动产生的现金流量净额(元),-0.24,-0.31,-0.31,0.08,-0.31,-0.16,-0.28,-0,-0.58,-0.3,-0.03,-0.49,-0.93,-0.82,-0.49,1.8,0.13,-0.4,-0.31,0.4,0,-0.51,0.9,--,0.58,0.59,
主营业务收入(万元),20331,14650,7686,32497,25241,17984,8156,34288,25803,17405,7973,27682,20973,13661,6242,19173,11975,7406,3875,16219,11121,7770,13138,8237,9927,8193,
主营业务利润(万元),4467,3674,2041,9299,6954,4787,2184,11301,8013,5309,2508,8910,6057,3796,1546,5398,4083,2478,1580,5258,4225,3192,4225,2549,2707,2387,
营业利润(万元),1656,1967,1461,5848,3997,3112,1752,6880,4463,3111,1741,5537,3632,2351,1149,4170,2921,1620,1082,3750,2903,2122,2870,1595,1819,1744,
投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,4,4,4,0,--,4,0,
营业外收支净额(万元),176,77,34,464,391,296,280,84,65,66,16,350,111,99,50,216,144,149,0,200,104,2,106,25,255,5,
利润总额(万元),1832,2044,1495,6311,4388,3407,2032,6965,4527,3177,1756,5888,3744,2451,1199,4386,3065,1769,1082,3950,3007,2124,2976,1620,2074,1749,
净利润(万元),1474,1669,1234,5195,3718,2915,1731,6267,3900,2721,1497,5106,3190,2085,1019,3765,2605,1504,920,3443,2557,1807,2521,1377,1794,1501,
净利润(扣除非经常性损益后)(万元),--,1445,--,4681,--,2413,--,6044,--,2718,--,4425,--,1827,--,2742,--,1355,--,3269,2469,1801,2431,1355,1566,1479,
经营活动产生的现金流量净额(万元),-4077,-5153,-5134,1355,-5206,-2622,-4654,-42,-9599,-5032,-346,-5455,-10289,-9102,-5450,9938,737,-2208,-1700,2206,-706,-2092,3710,-845,1160,1189,
现金及现金等价物净增加额(万元),-3631,-1235,301,-5490,-11932,-9265,-9577,-3574,-12403,-7368,-952,-17565,-21269,-19106,-13305,6922,-2041,-4015,-1964,41032,-1642,-2654,1647,-2096,1326,1791,
总资产(万元),76789,78107,82392,81895,79841,78974,77180,79420,76863,74061,74232,73159,73184,69383,70305,75924,59066,57677,54738,54477,13779,11299,10801,--,9761,9452,
流动资产(万元),57671,62732,66736,66127,58521,58068,56529,64033,61726,59531,60131,59678,60511,57890,58015,71295,55730,54829,52644,52619,12369,10103,9722,--,8601,8232,
总负债(万元),8159,9292,12355,13125,12611,13256,11011,15537,15434,13856,14190,14659,16608,13924,15975,21572,5874,5586,3231,3890,4090,2360,3669,--,2789,4274,
流动负债(万元),8107,9238,12298,13062,12543,13177,10932,15449,15417,13838,14099,14568,16480,13781,15975,21572,5874,5586,3231,3890,4090,2360,3669,--,2789,4274,
股东权益不含少数股东权益(万元),68590,68775,70000,68734,67230,65717,66169,63884,61429,60205,60042,58501,56576,55458,54330,54352,53193,52091,51507,50587,9689,8939,7132,--,6972,5177,
净资产收益率加权(%),2.15,2.43,1.78,7.87,5.68,4.5,2.66,10.24,6.5,4.52,2.53,9.1,5.78,3.76,1.88,7.18,5.02,2.93,1.76,28.25,0,22.49,37.57,--,29.54,34.48,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
