报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2006-12-31,2006-09-30,2006-06-30,2005-12-31,2004-12-31,
总资产(万元),853844,798788,753722,731196,662699,660619,636850,598375,531208,530326,523689,446680,398939,377358,337554,319764,328957,319845,299008,282421,260030,250486,239129,182195,155864,126041,106866,92804,99712,96615,95730,79638,72070,50997,44182,--,--,37137,26143,
流动资产(万元),324818,302659,266644,252358,260473,278972,279392,248964,244112,264646,272804,219459,214651,215370,198779,185634,209644,205886,189927,173354,161835,157969,155107,102639,89676,73822,66644,54849,66807,67196,73018,58572,55925,35233,32344,--,--,28237,22361,
总负债(万元),590455,556567,518443,489061,439097,537038,495953,448647,401065,400004,381721,310939,259514,238015,199138,188443,192081,191841,171948,160579,139779,134556,127814,117121,94087,70624,58677,48199,55321,53531,54609,40244,33710,33198,27781,--,--,22835,16464,
流动负债(万元),301710,325550,299005,294345,235299,317525,295229,305821,243543,246649,265987,270972,211121,184937,170259,157280,153701,151310,134066,129553,91314,85776,79237,77489,61379,53373,41265,43785,53622,51814,53423,39023,32412,31669,26582,--,--,22200,15832,
股东权益不含少数股东权益(万元),222159,201649,194723,201009,182491,81048,90397,97311,102184,101066,104862,102749,105491,107900,107465,103640,102655,96952,93468,91917,90996,89164,87208,42046,41478,39655,39257,38028,38571,37453,35926,34803,33960,13358,12319,--,--,9853,7678,
净资产收益率加权(%),7.48,0.32,-3.28,2.88,-10.24,-16.15,-7.37,-2.99,1.54,0.46,2.04,7.32,9.63,7.99,3.62,12.17,11.04,5.33,1.67,7.46,6.98,5.07,3.2,13.42,--,7.84,0,9.1,0,7.65,--,15.54,0,--,25.56,--,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
