报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2006-12-31,2006-09-30,2005-12-31,2004-12-31,
基本每股收益(元),0.78,0.46,0.09,0.68,0.44,0.12,0.02,0.16,0.07,0.03,0.01,0.06,0.01,0.03,0,0.23,0.23,0.16,0.08,0.99,0.68,0.35,0.11,1.25,0.73,0.38,0.2,0.91,0.23,0.15,0.08,1.4,0.27,0.29,3.2,0.57,1.6,1.31,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,4.77,4.74,4.8,4.78,4.8,4.77,5.03,4.93,2.59,2.24,3.78,3.72,3.21,2.86,3.93,3.73,3.05,2.98,2.91,5.77,1.38,1.4,6,--,3.6,1.82,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.48,-0.05,-0.59,-1.53,-2.54,-2.12,-1.46,0.07,-0.85,-1.23,-1.52,0.95,-0.91,-1.07,-1.84,0.86,-1.19,-0.81,-0.59,1.09,-0.61,0.02,1.34,-2.8,0.23,0.32,
主营业务收入(万元),1854434,942912,255160,1770422,1062052,447091,143413,1230848,711903,324596,95104,1132419,594628,348368,169973,1284313,942035,519442,185570,1759552,1089255,630479,185492,1073836,673280,380799,114723,645781,225563,119310,58842,310303,69587,57159,153028,36289,50553,24486,
主营业务利润(万元),510549,273780,77934,469854,306221,135827,45593,252122,147441,60478,16923,168471,86457,46605,17628,209697,173914,109496,40939,403591,263109,152290,51646,277555,169214,91489,31454,156449,57206,31460,13161,91394,23061,17871,45881,11926,13692,6152,
营业利润(万元),231961,134312,26880,205232,132154,32816,5811,47560,18239,8824,2901,13364,-839,4862,-2455,69781,78004,52625,29209,269059,178835,96737,31486,194692,116880,66602,27413,114262,30049,17718,6975,61002,11462,12548,31712,5558,10943,4072,
投资收益(万元),19554,14572,7154,55980,48877,6292,3272,37887,32887,27525,15341,41097,38223,38807,18884,51708,31674,23684,16438,47620,15305,3156,-99,21449,4188,2252,2115,26562,--,0,--,117,101,151,53,52,223,118,
营业外收支净额(万元),9649,7741,3643,5667,5470,4868,384,2995,2748,2140,897,7322,7874,6302,3182,16662,11333,9521,252,10912,6962,2702,326,4364,7981,7418,415,2005,--,--,--,1661,--,161,25,6,223,132,
利润总额(万元),241610,142053,30523,210899,137624,37684,6195,50555,20987,10963,3798,20686,7036,11164,727,86443,89337,62146,29461,279972,185796,99439,31812,199056,124862,74020,27828,116267,30920,18578,7593,62663,11859,12708,31737,5564,11166,4204,
净利润(万元),210791,124546,24877,182968,119493,33069,5080,42765,18795,9268,3246,15305,3852,7207,618,60671,61507,42465,20619,228952,153194,77275,24840,174558,102322,53828,19649,91453,22917,14531,7685,62960,11970,12833,31962,5687,11230,4216,
净利润(扣除非经常性损益后)(万元),200511,107969,15558,173355,114249,29318,3387,32368,10465,3426,2397,9907,--,2681,--,44817,--,33417,--,218886,--,74831,--,170402,--,53041,0,90414,0,13672,--,61337,11573,12672,31846,5681,10842,3700,
经营活动产生的现金流量净额(万元),190677,20846,-143559,282938,-5657,-271316,-190893,193005,61417,-122091,-73164,249994,129539,-14052,-158712,-413344,-684323,-571666,-392495,18641,-189312,-274606,-212781,132719,-127927,-149140,-183756,86352,-118608,-81492,-59251,54685,-27484,888,13390,--,2320,2206,
现金及现金等价物净增加额(万元),-333358,-457881,-435638,524753,335043,-69689,-209761,-232803,-165942,-247564,-112886,-95030,-192813,-224073,-54349,-168777,-427897,-371301,-441733,478345,-243054,-283133,-207091,117255,-124622,-136593,-153319,60674,-109196,-94191,-105485,233133,9422,14257,4556,--,20197,-1077,
总资产(万元),5326140,4846143,4332761,4577733,4272081,3712801,3268124,3436965,3472020,3167581,3050256,3194352,3211643,3112604,3249747,3194764,3101914,3091974,2620453,2806158,1915193,1605410,1423193,1488295,1275719,1094991,969190,1106521,835833,717274,509386,546757,319986,232818,120379,--,62641,28424,
流动资产(万元),2971580,2719342,2490707,2809489,2723220,2272370,1718886,1929281,2265497,2118782,2112670,2312037,2365956,2329939,2511339,2488424,2496449,2510168,2067716,2250005,1515267,1232816,1047252,1128572,1024670,909613,801361,906068,644706,535151,417310,491368,282043,205814,103738,--,55902,23275,
总负债(万元),3666199,3308205,2797069,3055032,2810109,2325922,1888456,2057671,2129059,1836092,1714626,1865790,1888712,1799094,1917705,1867913,1770265,1771141,1231772,1443068,1303326,1070185,860586,935569,797226,669184,544932,697317,511439,399683,211572,251866,251662,163770,59902,--,26120,15700,
流动负债(万元),2292866,2204793,1882550,2231976,2019477,1630063,898778,1153780,1384543,1195960,1015022,1181343,1222230,1131593,1250315,1523036,1480307,1527787,1041742,1212016,1054818,809624,600503,688226,586768,513676,403644,558389,369526,270722,169288,229057,228014,142291,50685,--,22824,12940,
股东权益不含少数股东权益(万元),1603094,1482448,1488947,1476779,1420431,1343713,1336746,1336753,1303264,1292924,1297935,1290265,1285022,1277195,1292331,1287406,1294104,1286230,1355132,1328899,579490,500943,529068,520106,448713,399712,392507,373030,305064,298100,291179,288325,62267,63130,59992,--,36031,12725,
净资产收益率加权(%),13.34,8.11,1.68,13,8.6,2.46,0.38,3.25,1.44,0.71,0.25,1.19,0.3,0.56,0.05,4.64,4.64,3.14,1.54,32.75,25.44,13.93,4.66,39.56,--,--,0,27.72,0,4.94,--,74.98,0,20.08,70.17,--,70.9,64.04,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
