报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2005-12-31,2004-12-31,2003-12-31,
基本每股收益(元),-0.19,-0.14,-0.08,-0.35,-0.25,-0.16,-0.02,0.09,0.1,0.07,0.01,0.51,0.42,0.33,-0.08,0.05,0.19,0.16,0.08,0.36,0.26,0.13,0.01,0.5,0.42,0.18,-0.04,-0.38,-0.28,-0.17,0.01,0.48,0.42,0.23,0.03,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,4.3,4.21,4.12,3.7,3.8,3.93,3.9,3.81,3.74,3.64,3.51,3.38,3.37,3.3,3.06,2.84,2.88,2.98,3.09,3.64,3.63,3.57,3.38,3.57,3.51,3.29,2.17,2.33,0,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,0,0.07,0.23,-0.14,1.78,1.74,1.59,0.65,-0.19,0.46,0.25,0.17,0.33,-0.01,0.06,0.13,0.3,-0.13,0.04,0.12,0.04,-0.07,0.07,-0.02,0.1,0,0,0.11,-0.05,0.16,
主营业务收入(万元),179097,114429,48384,237854,181271,108454,44396,152199,111756,69814,31202,176552,124548,80657,38388,179327,136853,88568,42830,136220,96957,62626,27190,118387,85780,52545,23253,116092,93165,55967,24272,109825,78336,48552,18657,97005,68620,42608,77195,61947,39135,
主营业务利润(万元),14111,9108,3863,13517,6371,5319,2836,18400,14436,9701,3769,18863,12582,7691,2876,21977,17392,12283,4344,16943,10722,5974,1844,17564,13035,6322,599,4176,2644,1303,1798,17154,13809,7732,--,17971,12691,6997,11690,11769,9843,
营业利润(万元),-7957,-5936,-3273,-15593,-10926,-7027,-725,3309,3558,2452,118,5563,4391,3470,-2114,-4169,-20,530,525,3086,3108,1339,-161,6938,5571,1869,-1286,-7280,-5084,-3429,-183,8910,8594,4518,234,10702,7849,4337,5329,6382,6191,
投资收益(万元),--,--,--,--,--,--,--,0,--,0,--,4693,4689,4689,--,27,--,--,--,--,--,--,--,--,--,--,0,19,16,20,--,235,--,0,0,0,0,0,0,38,5,
营业外收支净额(万元),207,152,127,177,270,205,3,230,438,398,243,518,265,17,-6,491,391,88,5,1822,926,680,191,76,633,599,730,1196,--,--,--,--,--,--,--,-370,0,0,0,0,0,
利润总额(万元),-7750,-5784,-3146,-15417,-10656,-6822,-722,3539,3996,2850,361,6081,4656,3487,-2120,-3678,371,618,530,4908,4034,2019,30,7013,6204,2468,-556,-6085,-4436,-2810,102,8947,8563,4708,475,10874,7863,4368,5332,6317,6205,
净利润(万元),-8733,-6524,-3585,-15833,-11214,-7221,-705,2921,3253,2275,199,7163,5803,4603,-1043,763,2643,2292,1070,5070,3696,1876,129,6964,5851,2508,-521,-5385,-3923,-2431,99,6778,5848,3203,370,7987,5375,3113,3398,4609,4200,
净利润(扣除非经常性损益后)(万元),-9083,-6768,-3743,-16229,-11607,-7465,-740,2589,2788,1881,-31,1272,--,-197,--,137,--,2119,--,3571,--,1239,--,6826,--,2012,0,-6629,0,-3077,0,6050,0,3000,--,7682,0,3117,3386,4581,4171,
经营活动产生的现金流量净额(万元),9361,5051,-1489,16335,3998,5659,6278,4958,9375,6716,5245,3207,941,3261,-1895,24951,24375,22302,9082,-2648,6401,3556,2353,4560,-77,865,1799,4166,-1832,595,1649,618,-947,915,-318,1405,819,721,1115,-500,1615,
现金及现金等价物净增加额(万元),-2191,2108,3171,-5512,-4266,3700,-4040,-2678,-4491,-516,37295,10330,4305,16056,5915,5918,18430,7296,8246,-15248,-8256,-10107,-7201,11075,24387,31198,343,-6693,-6215,-3457,-635,1245,-1606,-1094,2028,9927,10594,-677,5683,479,1411,
总资产(万元),268279,276087,283017,277629,280097,292548,285416,271159,256737,249169,275053,214173,175909,162727,217779,192534,204657,184275,193481,176337,159786,157670,160384,164795,169141,155874,114076,117312,126306,115984,108931,110201,99926,97243,95303,94515,98340,80944,76526,70368,58567,
流动资产(万元),78758,83405,88120,79178,84686,92965,84920,89978,80872,79117,109928,77134,74854,81803,79286,62465,86466,63986,69769,61177,54136,54850,60791,62405,86363,77469,44361,46776,67889,57621,56231,58264,50974,47482,45990,45750,47003,31083,26418,21679,13796,
总负债(万元),170624,176222,180213,171240,169139,177597,162206,147244,132489,125899,151535,154022,117119,105127,162228,134404,142651,121755,130192,113341,99760,99308,103620,108111,113349,103378,64531,68178,75694,66656,54223,55510,45906,48744,44000,44052,50923,57392,51395,50214,37934,
流动负债(万元),126892,133965,124047,115010,98065,108560,94855,80880,65244,65826,76155,89714,73803,71954,123826,95993,98126,77230,79452,60601,47505,56553,60918,65841,69699,66503,46681,52678,60194,46831,35223,39260,25806,33094,32295,34835,41614,54486,45886,42602,31045,
股东权益不含少数股东权益(万元),97656,99865,102804,106389,110958,114951,123210,123915,124248,123270,123643,60261,58876,57676,51764,53172,54953,54602,53380,52310,50936,49116,47369,47240,46127,42784,39754,40276,41737,43230,50928,50829,49899,47254,50021,49063,46018,22152,23731,20153,20571,
净资产收益率加权(%),-8.56,-6.33,-3.43,-13.79,-9.54,-6.02,-0.57,2.48,2.96,2.15,0.19,12.63,10.35,8.3,-1.98,1.45,4.93,4.29,2.03,10.19,7.53,3.89,0.27,15.92,--,6.04,0,-11.89,0,-4.95,0,13.62,0,6.36,--,25.84,0,14.05,15.13,22.43,23.03,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
