报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1997-12-31,1996-12-31,1995-12-31,
基本每股收益(元),0.22,0.14,0.05,0.55,-0.06,-0.05,-0.03,0.01,-0.03,-0.04,-0.04,-0.22,-0.1,-0.06,-0.04,-0.2,-0.12,-0.07,-0.04,0.01,-0.08,-0.05,-0.03,-0.85,-0.14,-0.09,-0.04,-0.11,0.01,0.01,0.01,0.02,0,0,0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.1,-0.06,-0.04,0,0.09,0.14,0.17,0.2,0.12,0.15,0.16,0.19,0.9,0.95,0.99,1.04,1.18,1.19,1.19,1.19,1.19,1.19,1.2,1.2,1.18,1.18,1.18,1.17,1.18,1.16,1.16,1.16,1.86,1.91,1.89,1.43,1.87,1.86,1.83,1.62,1.82,1.8,1.78,1.78,1.78,1.75,1.69,3.25,2.98,2.86,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.02,-0.02,-0.02,-0.02,-0.1,-0.07,-0.03,-0.05,-0.05,-0.06,-0.03,-0.04,-0.08,-0.11,-0.07,0.11,-0.02,-0.06,0.05,0.19,-0.07,-0.03,0.25,0.21,0,0.45,0,-0.21,0,0.01,0,-0.56,0,0,0,0.08,0,0,0,0.06,0,-0.04,--,0.11,0,-0.09,0,0.1,--,0.19,--,--,--,
主营业务收入(万元),146436,96410,35766,195743,7525,4924,2025,16731,10512,6917,2264,14527,8824,6481,2368,13903,9481,7275,3787,21739,16041,10087,5753,23638,15502,9727,4139,21680,17697,13318,6280,18773,13915,9420,5757,23763,16062,11143,5649,21442,12768,8614,4299,25857,15755,9805,5600,21713,16489,10121,4231,21445,13240,7383,3324,17125,9279,18927,7239,13599,5160,8638,6589,6859,6747,
主营业务利润(万元),115703,76254,27861,163717,1168,805,291,3417,2029,1023,166,2185,1622,1331,473,1887,1337,1086,452,3508,2190,1567,928,-881,2581,1574,700,2871,5616,4333,1655,2518,3494,2424,1338,6623,4289,2974,1432,5257,3054,1828,1305,2480,3148,2219,1167,1149,4273,2704,1349,4752,3319,1942,865,3260,2019,5497,2477,5314,1793,3765,2862,--,--,
营业利润(万元),21222,13458,5547,29359,-1808,-1545,-708,246,-1010,-1267,-1182,-6195,-2898,-1724,-1057,-5520,-3316,-1906,-1085,-2401,-2579,-1634,-858,-23059,-4134,-2607,-1387,-3499,954,506,188,-110,2,13,148,280,302,278,127,233,210,35,-16,-5761,113,514,302,-5034,1313,628,221,1145,1143,519,176,-146,752,3563,1382,4340,1317,2701,2148,--,--,
投资收益(万元),521,132,43,104,-2,-2,--,2086,-6,-4,--,-3,0,--,--,--,--,--,--,1695,--,--,--,314,2,--,--,2083,4,4,4,3117,69,51,0,-120,-44,-52,0,40,99,69,45,-956,370,348,3,-59,320,320,0,489,190,190,0,1366,607,1713,965,2064,432,626,622,--,--,
营业外收支净额(万元),880,639,172,1250,10,10,0,83,92,76,56,87,53,-7,1,-118,47,41,39,2705,335,333,40,-737,7,8,-3,288,--,61,--,0,--,--,7,5,0,0,0,28,0,0,0,-57,7,0,0,14,6,3,1,-11,-20,-14,0,-27,46,136,0,131,0,--,--,--,--,
利润总额(万元),22102,14097,5719,30609,-1798,-1535,-708,329,-918,-1191,-1126,-6108,-2845,-1731,-1056,-5638,-3269,-1865,-1045,303,-2245,-1302,-818,-23797,-4127,-2599,-1390,-3212,996,567,198,480,42,20,155,285,268,236,126,365,305,109,36,-6480,590,882,308,-5019,1699,1011,222,1723,1414,750,186,1193,1405,5411,2405,6535,1821,3342,2814,--,--,
净利润(万元),17234,10885,4172,25103,-1790,-1527,-707,337,-911,-1183,-1125,-6080,-2844,-1730,-1055,-5697,-3269,-1865,-1046,299,-2242,-1300,-817,-23845,-3871,-2510,-1397,-3349,298,271,192,565,38,17,154,273,203,173,123,297,306,108,41,-6508,543,798,268,-5277,1351,886,206,1402,1211,718,163,1225,1228,4625,1805,5680,1612,2934,2685,1866,796,
净利润(扣除非经常性损益后)(万元),16506,10353,4034,24107,-2013,-1698,-707,-2104,-1252,-1523,-1181,-6274,--,-1723,--,-5780,--,-2178,--,-4386,--,-1632,--,-23425,--,-2518,0,-5932,0,211,0,-3687,0,9,--,132,0,222,0,234,0,67,0,-6772,0,756,0,1051,0,882,0,1478,1131,732,--,588,854,4509,1746,5549,--,--,--,--,--,
经营活动产生的现金流量净额(万元),-4501,6918,5655,20593,-1902,-1281,-930,-344,-956,-564,138,35,-556,-456,-557,-687,-2911,-1813,-844,-1521,-1519,-1723,-830,-1188,-2141,-3128,-1856,3102,-520,-1551,1520,5226,-2007,-836,6969,5790,15163,12664,301,-5949,140,285,276,-15637,333,135,387,2251,-2556,-1387,-653,1759,0,-1168,--,3050,82,-2505,103,1364,--,2643,--,--,--,
现金及现金等价物净增加额(万元),19180,43970,65545,6878,-1159,-437,-450,979,305,671,1450,-56,-163,4,-562,-1142,-3163,-1841,-736,399,515,-30,-294,-3049,-3873,-3783,-2114,-3979,-7911,-7202,295,7798,2928,-466,-488,-2072,-2503,-1828,-673,-6093,-4674,-4424,-2861,-3747,2443,3964,1133,-5030,0,-3695,0,9019,0,2595,--,2450,669,-12391,-4068,3318,--,0,--,--,--,
总资产(万元),315801,304894,306427,191380,34677,35103,35395,33678,36340,36691,36609,37013,39591,39782,41488,42145,43419,45397,46507,47137,50148,53055,52571,78481,95984,99761,97890,98924,88487,88512,83822,81438,84501,79681,82485,82247,79644,82484,82575,84014,85517,85309,86119,88956,86683,87003,83323,98302,86723,88215,88300,104378,76376,71883,70102,62088,66917,69792,67848,69194,49214,47315,13221,--,--,
