报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1995-06-30,1994-12-31,1994-06-30,1993-12-31,1992-12-31,
基本每股收益(元),0.02,0.02,0.01,0.42,0.31,0.34,0.29,0.45,0.06,0.07,0.06,0.63,0.22,0.17,0.07,0.5,0.11,0.09,0.05,0.21,0.11,0.11,0.09,0.29,0.12,0.09,0.07,0.27,-0.03,0.04,0.04,0.56,0.11,0.09,0.07,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,6.04,6,6.02,5.96,4.49,4.47,4.43,4.37,4.27,4.37,4.35,4.27,4.09,4.06,3.78,3.71,3.41,3.47,0.69,0.65,0.19,0.18,0.15,0.09,-0.09,-0.09,-0.12,-0.16,-0.21,-0.25,-0.32,-0.42,-0.55,-0.6,-0.67,-0.74,-0.84,-0.89,-0.94,-1.39,-0.09,-0.02,0.03,0.11,1.18,1.32,1.62,1.77,2.04,2.14,2.15,2.15,2.1,1.98,2,1.96,1.9,2.04,1.91,1.98,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.62,-0.87,-0.45,-0.02,-0.34,-0.45,0.32,3.8,2.2,0.85,0.98,0.77,-0.8,0.31,-0.21,-1.71,-0.87,-1.18,-0.44,1.74,-0.35,-0.56,-0.15,0.41,0,0.18,0,-1.18,0,0,0,0.6,0,-0.11,0,-0.22,0,-0.29,0,0.45,0,0.07,--,-0.09,0.05,0.18,0.09,0.48,--,0.05,--,--,--,--,--,--,--,--,--,--,--,
主营业务收入(万元),104295,74932,46719,164020,130285,99148,66796,179114,124523,87533,48922,276874,126062,76996,42156,155603,108830,73751,40652,137680,98348,65609,36386,124181,82524,51877,29034,117622,83237,59682,31431,114426,67780,45335,24178,118640,57216,39866,20514,84118,64870,42936,22580,83306,53672,38767,23720,67886,46720,32619,17082,56788,43730,29160,16059,62357,32318,75137,40205,93681,46026,75834,37957,66413,40018,49923,24589,43274,19761,40140,20072,47155,--,
主营业务利润(万元),28534,20782,11986,52891,45203,36856,26080,59741,38849,27629,14657,66471,38923,24010,12193,43438,28559,18926,9485,33639,23842,15474,7997,25367,19131,11805,6243,21633,19769,14757,7060,31165,14963,9814,--,23095,10377,7324,3519,14991,11202,7290,3394,15479,9250,6561,3668,9779,7176,4850,2416,7579,6025,3969,2128,10002,4525,10786,5771,15151,5455,10686,4416,313,297,1283,450,1888,819,3150,1540,3252,--,
营业利润(万元),630,536,982,10095,10240,11725,11512,11934,533,2843,2355,20724,5719,3436,1588,12437,3701,1914,1176,4441,2433,2532,1697,4038,1379,963,868,3912,1403,2465,1336,12131,2599,1694,812,5987,-441,29,160,-1005,239,290,-67,3339,795,885,622,306,804,762,282,-12001,-2912,-2098,-918,-11557,-1837,-8229,-2372,-1129,-2544,-242,-457,994,0,1355,0,1955,0,3390,0,3335,--,
投资收益(万元),1319,346,-70,4879,2318,2158,-54,2615,623,-70,-62,259,1812,1841,35,5022,1219,-280,-407,1074,949,629,-240,2386,211,365,208,4388,-629,-539,-285,823,804,234,146,269,255,365,2,2008,1020,928,789,-29,370,184,49,845,221,123,192,-1219,433,564,33,-2289,0,738,265,1424,1035,387,404,352,11,-72,146,103,40,147,10,0,--,
营业外收支净额(万元),257,207,-32,277,309,59,85,336,618,607,104,659,429,415,336,289,-28,-79,-148,-28,16,33,29,23,86,8,7,-127,--,--,--,-48,--,--,--,-246,0,--,3,-202,0,0,0,-533,0,0,0,381,-34,0,-58,-7588,37,-16,0,-1201,0,-359,0,693,--,0,0,0,241,0,-34,0,0,0,0,0,--,
利润总额(万元),887,743,951,10372,10549,11783,11598,12269,1151,3450,2458,21383,6148,3851,1924,12727,3673,1835,1029,4413,2449,2564,1725,4061,1465,971,875,3786,1286,2311,1353,12083,2415,1680,799,6011,-228,396,164,3201,3017,2361,1328,5200,2890,2203,1240,3932,2791,2170,1016,-20808,-2400,-1550,-888,-15044,-1867,-7838,-2111,998,-1361,993,52,1268,578,1398,653,2103,831,3504,1574,3332,--,
净利润(万元),1341,430,247,7106,5337,5858,5054,7500,1047,1145,1054,10341,3560,2759,1132,8294,1534,1200,727,2846,1470,1428,1162,3936,1551,1165,956,3692,-357,513,572,7493,1421,1215,915,3415,869,967,470,3527,2870,2287,1407,4348,2583,1882,1033,3758,2560,1920,1019,-21050,-2446,-1544,-872,-14752,-1857,-7742,-2058,134,-1275,90,59,1100,504,1226,555,1792,706,2978,1338,2831,--,
净利润(扣除非经常性损益后)(万元),1066,306,285,4727,4061,4759,4987,6026,526,644,854,4959,--,366,--,2659,--,1183,--,1130,--,1412,--,1416,--,1135,0,461,0,644,0,6564,0,1036,--,2584,0,471,0,-1069,0,296,0,1519,0,747,0,152,0,1900,0,-13450,-3071,-2075,--,-12868,-1857,-7753,2058,124,--,--,--,--,--,--,--,--,--,--,0,0,--,
经营活动产生的现金流量净额(万元),-3482,-1815,-216,-2973,-5034,-9447,-7560,-2983,-6761,-13803,-16462,-21756,-10206,-14355,-7434,-254,-4624,-5990,4265,51024,29530,11476,13109,10298,-10742,4177,-2756,-22918,-11707,-15809,-5973,23325,-4649,-7477,-2030,5572,1711,2431,-3326,-15839,-3112,-5330,-4600,8103,-3434,-1540,5717,-2969,-4544,-3943,905,6022,0,942,--,-1275,651,2443,1259,6410,--,619,--,--,--,--,--,--,--,--,--,--,--,
现金及现金等价物净增加额(万元),11376,76887,-6134,-5567,-9759,10019,-3985,810,19495,55387,2866,-12221,11620,-6302,-5053,-17110,-8610,-9972,4342,5356,-1675,-1532,9511,24867,17593,8840,2776,-14226,-13692,-7792,5802,8975,2435,2486,-4727,-168,-5739,-1736,-6041,-4654,-8597,-9937,-7417,16535,3751,6580,6812,2502,2023,4346,725,-2766,0,-2002,--,-591,402,-875,55,151,--,-2060,--,--,--,--,--,--,--,--,--,--,--,
