报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1998-12-31,1997-12-31,1996-12-31,
基本每股收益(元),-0.01,-0.01,-0.01,-4.07,-0.01,-0,-0,-0.23,0.01,0.01,0,0.01,0.03,0.03,-0.01,-0.06,0,0,0,0.15,0.06,0.06,0.04,-0.35,-0.08,-0.08,-0.03,-0.72,-0.39,-0.37,0,0.02,0.02,0.01,-0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,0.52,--,0.54,0.54,0.5,0.51,0.57,0.57,0.57,0.57,0.39,0.38,0.36,0.32,0.59,0.59,0.64,0.67,1.09,1.15,1.4,1.47,1.4,1.43,1.38,1.38,1.52,1.5,1.49,1.48,1.49,1.48,1.47,1.46,1.47,1.45,1.41,1.41,1.37,1.36,1.33,1.31,1.3,1.29,1.67,1.67,1.6,2.46,2.4,2.47,0,0,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,-0,--,-0.08,-0.07,0.04,-0.13,-0.14,-0.14,-0.14,0.61,0.02,0.01,0,0.15,0.05,0.07,-0,-0.15,0.01,-0.02,0.03,-0.14,-0.06,-0.04,-0.02,0.1,0,--,0,0.03,0,0,0,0.04,0,0,0,0.12,0,0,0,0.1,0,0.06,--,0.26,0.18,0.28,0.08,0.41,--,--,--,
主营业务收入(万元),373,373,374,4225,3025,1796,547,3615,2335,1249,366,2994,2534,2118,4368,16314,10066,5767,2864,23996,11420,7612,2016,14663,12278,7865,2922,22492,26107,19922,8190,31195,23955,15448,5418,36921,28030,17655,7498,36829,26284,17221,6609,36779,26286,16146,6569,32910,24746,16720,6762,29391,22081,14524,7107,30988,15456,19840,6898,16870,12721,11668,7088,
主营业务利润(万元),65,43,-69,-77,105,139,100,-110,397,262,122,807,838,695,135,1029,1281,894,547,2507,1887,1392,200,1479,1458,623,204,3180,4410,3797,1609,7295,5228,3238,818,9844,6817,4373,1682,11275,7110,4500,1854,14111,10103,6387,1840,11476,7932,5510,2196,11104,8553,6003,2699,14523,7905,8263,2051,5975,5404,5357,3686,
营业利润(万元),-344,-301,-287,-16166,-446,-153,-73,-9830,355,434,68,-23,1167,1144,-352,-2315,108,80,80,702,598,498,-287,-12854,-3168,-3056,-1158,-26614,-14544,-13519,147,702,690,362,-448,912,1399,689,31,1747,1347,1014,165,3091,2546,1891,157,3838,2237,1981,890,4703,3967,3484,1500,9010,5577,2957,-177,1483,1642,1989,868,
投资收益(万元),--,--,--,-9694,--,--,--,-303,--,--,-0,700,700,700,--,1,--,--,0,555,--,--,--,1229,--,--,--,1926,0,0,0,600,194,194,0,544,-6,-6,0,-488,13,13,0,-329,185,185,0,-78,-40,-40,0,-8,81,69,3,7,91,959,463,278,56,1,4,
营业外收支净额(万元),-30,-0,-0,-137796,40,3,4,737,93,5,5,325,43,23,32,-177,33,1,2,5232,1965,1956,1948,-685,-18,-10,37,191,--,-268,--,--,--,-13,-2,-81,0,--,0,-43,0,0,0,-441,0,0,0,-112,-40,0,0,-44,-41,-36,0,-106,-4,166,0,405,0,0,0,
利润总额(万元),-374,-301,-287,-153962,-407,-149,-68,-9092,447,439,73,302,1211,1168,-320,-2492,140,81,82,5935,2563,2454,1662,-13539,-3186,-3066,-1121,-26423,-14813,-13787,136,1105,688,349,-449,1374,1372,670,25,1216,1349,1016,161,2321,2685,2048,211,3675,2169,1914,900,4674,4152,3664,1452,8910,5981,4183,424,2612,1698,1975,866,
净利润(万元),-364,-289,-268,-153743,-383,-140,-63,-8688,419,414,60,271,1130,1094,-261,-2363,18,16,37,5797,2374,2311,1655,-13185,-3167,-3037,-1106,-27209,-14710,-13700,140,592,620,328,-454,1102,1126,532,42,1022,1223,936,310,1883,2193,1657,204,3065,1827,1593,799,3950,3534,3127,1269,7860,4988,3609,352,2271,1698,1975,866,
