报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1998-12-31,1997-12-31,
基本每股收益(元),0.55,0.44,0.19,0.38,0.37,0.28,0.17,0.68,0.41,0.29,0.15,0.88,0.77,0.57,0.21,1.29,0.77,0.23,0.12,0.51,0.45,0.32,0.1,1.64,0.9,0.61,0.41,0.27,0.22,0.16,0.05,0.28,0.23,0.16,0.03,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,5.53,--,5.46,5.25,4.87,4.69,4.17,3.63,4.68,4.57,4.36,4.23,4.41,4.11,3.98,3.87,3.74,3.38,3.33,3.65,4.09,4.92,2.14,2.07,2.05,1.98,1.91,1.86,2.43,2.38,2.3,2.24,2.42,2.38,2.31,2.25,2.21,2.18,2.17,2.11,2.02,1.99,2.12,2.07,3,2.95,2.91,4.08,1.84,0.42,0,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,-0.22,1.9,0.72,0.65,0.54,0.9,-0.24,-1.05,0.04,0.46,0.24,0.2,0.09,0.29,0.2,0.15,0.18,0.39,0.34,0.22,0.08,0.27,0.23,0.14,-0.08,0.35,0,--,0,0.69,0,0,0,0.79,0,0,0,0.19,0,0,0,0.26,0,0.19,--,0.18,0.17,0.14,0.03,--,0,0,
主营业务收入(万元),110917,71470,30456,143538,108866,74947,39122,213844,168057,117204,57471,291961,239435,168838,89267,394088,294148,142346,55381,192938,135921,86246,39774,99716,69865,39768,16253,188743,164269,128505,98229,462027,316616,197338,67379,420437,246548,143771,50881,228167,139107,83363,35825,164666,105646,60217,21495,131892,78377,48110,20525,70906,52785,32881,11914,41884,18026,28751,13591,22183,22659,18634,
主营业务利润(万元),27399,17885,7640,39007,32215,24468,14899,63986,48921,33203,15701,105964,92501,70250,35534,166022,92913,33293,13175,52007,37407,25130,11885,28605,17919,8948,2657,31423,26256,17930,8564,40932,28764,19420,--,35819,23632,15381,6253,28555,18486,11767,5876,21403,14174,8820,3969,19002,14482,8735,3481,14408,11325,7402,3011,10107,5035,7894,3788,6586,6389,6058,
营业利润(万元),30888,22219,9989,24108,24426,19435,13432,36235,24827,16958,9243,64618,57904,45859,17591,99766,57428,15507,6092,20700,17676,11216,5638,77895,42681,28528,18877,13386,12542,8951,3235,13469,11254,8030,2478,11081,8455,5337,2080,9188,5912,3417,1445,6603,3717,1842,821,7080,5814,3536,981,7202,6249,4071,1713,5494,3094,4063,2197,3912,3315,2717,
投资收益(万元),15977,15095,5702,9331,7303,4929,1953,8192,5073,2609,752,8043,5611,3946,1366,4182,3266,3481,1061,2834,1566,722,232,67758,36549,26281,19686,947,915,926,225,827,732,674,30,724,727,728,1,429,419,438,413,800,50,66,1,-62,111,26,1,32,38,31,19,-11,9,230,94,148,97,20,
营业外收支净额(万元),4434,3283,1663,1641,1880,1630,167,7727,1237,1261,44,1392,1106,911,413,1209,715,566,85,5908,5628,5081,385,754,502,401,237,1372,--,--,-59,--,478,--,--,1336,0,--,0,-154,0,0,0,-275,0,0,0,-234,-49,0,-41,-105,-105,-125,0,-9,0,248,0,--,0,0,
利润总额(万元),35322,25502,11651,25749,26307,21065,13599,43962,26063,18220,9287,66009,59009,46770,18004,100975,58143,16073,6177,26608,23304,16297,6023,78649,43183,28928,19114,14759,12775,9198,3177,14350,11731,8369,2514,13800,10496,7625,2727,9922,6594,4035,2295,8630,5185,3207,1536,7724,6978,4271,1366,7833,6254,4026,1667,7659,3783,4918,2346,4242,3974,3159,
净利润(万元),29982,22739,10004,19804,18973,14283,8724,35016,20985,14955,7575,45022,39552,29406,10556,66144,39607,11633,4646,20365,17718,12566,4028,64763,35768,24137,16065,10643,8802,6446,1797,10465,8489,5957,1238,8229,5907,4208,1571,6141,4160,2306,1253,5867,3551,2170,865,5095,4801,3019,1024,5150,4310,2904,1201,6479,3474,3605,1654,3901,3572,2409,
