报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-03-31,2002-12-31,2001-12-31,2000-12-31,
基本每股收益(元),0.55,0.39,0.15,0.88,0.82,0.49,0.26,0.84,0.66,0.44,0.18,0.73,0.61,0.46,0.2,0.62,0.58,0.39,0.2,0.41,0.29,0.26,0.17,0.83,0.68,0.35,0.02,-0.26,0.37,0.33,0.15,0.42,0.37,0.24,0.11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,6.14,--,5.83,5.69,5.53,5.33,5.28,5.11,5.03,4.83,4.66,4.63,4.64,4.47,4.32,3.98,3.75,3.73,3.97,3.94,3.77,3.61,3.54,3.41,3.29,3.14,3.16,3.13,3.27,3.21,3.18,3.07,2.86,2.75,2.67,2.59,2.82,2.75,2.15,0,1.84,1.62,1.62,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,0.63,--,1.5,0.75,0.5,0.88,0.15,0.38,0.2,0.49,0.29,0.37,-0.33,0.89,0.78,0.58,-0.07,-0.08,0.28,1.17,-0.32,-0.2,-0.67,-0.78,-0.27,0.24,0,--,0,0.64,0,0,0,0.35,0,0,0,0.35,0.42,0,0.16,0,0,
主营业务收入(万元),491219,330448,156628,816684,601882,399901,200352,853818,639292,415188,202000,902297,690769,501090,251896,1022951,796039,552554,275782,812185,620165,420096,188785,562252,401672,247309,102767,609535,510019,349325,168846,601858,447853,304138,142350,501584,369756,240133,111767,370002,266511,175326,77642,280117,206049,128024,58413,211009,152431,42997,136154,106118,77125,
主营业务利润(万元),89522,62801,27946,173125,130594,84727,37922,163726,115717,76138,32386,159681,115644,76217,35323,149343,117121,81017,38842,100812,67700,46163,23207,126679,79022,41836,8108,52082,47599,35549,17863,67734,51102,34301,--,42500,32964,24377,10053,51740,43057,29703,12231,43329,31627,18236,8279,40970,29279,7335,24469,19612,11846,
营业利润(万元),24436,18239,6680,39835,36009,21715,11824,37119,29811,20252,7955,31329,26439,20307,8632,26283,24004,16122,8205,16358,12025,11021,7418,34711,27331,14091,536,-12913,10090,8731,5072,16821,13277,8629,4293,4592,2617,1569,2332,17218,16306,12101,4335,12408,9244,6226,3140,12149,8893,1568,5604,5720,715,
投资收益(万元),2003,2003,1891,252,370,181,185,78,78,70,6,146,146,146,--,104,104,--,--,45,45,--,--,84,84,--,--,--,--,--,--,0,0,0,0,0,0,--,0,0,0,0,0,33,33,33,0,44,--,0,0,0,0,
营业外收支净额(万元),758,484,379,679,899,619,245,362,281,187,100,1030,622,295,371,1007,880,466,392,1755,833,668,163,431,432,77,38,2246,--,2499,--,--,--,--,--,-1296,0,--,0,-122,0,0,0,-180,0,0,0,-970,-351,0,0,0,0,
利润总额(万元),25195,18724,7059,40514,36908,22334,12069,37482,30093,20439,8055,32359,27061,20602,9003,27291,24885,16588,8597,18113,12858,11689,7581,35142,27763,14168,574,-10668,12658,11231,5238,12326,14096,9021,4285,3296,2638,1603,2297,17096,16230,12098,4312,12501,9167,6226,3108,11948,8566,1558,6385,5775,1784,
净利润(万元),20445,14671,5448,33180,30634,18533,9809,31306,24696,16301,6739,27299,22715,17379,7637,23410,21598,14767,7564,15263,10783,9795,6444,31005,25440,12955,574,-9714,9422,8360,3918,10626,9444,6044,2871,1230,1768,1074,1539,11518,10874,8106,2889,7665,5651,3681,1948,6371,5588,1044,3876,3683,1082,
净利润(扣除非经常性损益后)(万元),19801,14259,5126,32549,29870,18006,9601,30814,24456,16141,--,26982,--,17129,--,22597,--,14386,--,13763,--,9227,--,30639,--,12890,0,-11603,0,6486,0,13638,0,5781,--,2098,0,1096,0,11566,0,8108,0,7625,0,3703,0,6179,5807,0,0,0,0,
经营活动产生的现金流量净额(万元),76267,54418,6911,86835,79176,47737,-7555,31294,10752,22681,23754,70001,56223,28227,18784,32884,5645,14059,7322,18283,10718,13961,-12520,33386,29103,21546,-2744,-2940,7208,29857,-8042,-5065,-17206,-19800,-6901,6196,-8737,-4642,-7662,16245,9999,4748,-4722,8787,6028,1070,2407,8997,7639,0,2927,0,0,
现金及现金等价物净增加额(万元),31418,20786,-13406,32436,39719,24392,-5289,425,543,32716,19543,-9134,-6690,13944,25939,27725,45167,86918,28801,-12201,-15787,24269,35033,-14553,16953,60453,12657,39197,30570,35444,-1294,1301,657,2820,4427,117,3379,-1850,-4751,8341,6790,2241,1203,-27324,-24552,-8531,1878,34265,3927,0,-5767,0,0,
总资产(万元),741048,723800,715360,698956,766514,757284,777149,722323,774444,779396,793306,696469,768878,775347,803550,698280,798889,805918,745501,646228,612347,647830,648279,546175,539450,570038,533486,493511,550268,474510,409765,335375,351945,346001,353964,310852,326185,306661,296520,271464,282239,259342,242848,220409,223245,234176,201981,180934,126134,0,100883,95218,88135,
流动资产(万元),381987,357007,346780,320991,394218,384419,399193,337020,396480,402972,416475,324586,401383,408756,456562,351876,461771,468300,424036,324725,298762,336538,337911,233932,230626,265704,236708,220313,282298,210354,185543,149066,172097,167944,178599,135008,151229,133574,126227,106738,121564,112068,103731,86218,96548,111692,123799,116129,74420,0,61510,57303,50861,
