报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1995-12-31,1994-12-31,
基本每股收益(元),0.5,0.34,0.17,0.52,0.44,0.3,0.15,0.5,0.39,0.26,0.13,0.37,0.3,0.21,0.11,0.47,0.39,0.26,0.19,0.86,0.75,0.53,0.23,0.85,0.68,0.44,0.26,0.84,0.6,0.4,0.23,0.63,0.35,0.48,0.18,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,5.29,5.18,5.1,5,5,4.88,4.78,4.7,5.98,5.82,5.7,4.17,3.99,3.88,3.57,3.34,4.67,4.35,4.02,2.67,3.16,2.89,2.48,4.58,4.41,4.2,3.99,4,4.25,3.99,3.75,4.84,4.72,4.64,4.21,4.09,4.04,3.89,3.79,3.68,3.53,3.44,3.42,3.36,3.24,3.19,3.2,3.16,3.26,3.48,3.26,2.91,3.4,3.04,2.99,1.78,1.49,1.4,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,-0.96,0.73,-0.63,-0.81,-0.99,0.67,-1,-0.55,-0.89,0.96,0.31,0.43,-0.13,1.11,0.51,0.68,-0.02,1.98,1.34,1.05,0.59,0.81,0.18,0.16,-1.26,1.2,0,--,0,1.57,0,0,0,0.76,0,0,0,1.05,0,0,0,1.02,0,0.75,--,-0.13,-0.05,0.04,-0.12,0.25,--,-0.17,-0.23,--,--,--,--,--,
主营业务收入(万元),2742017,1859391,853485,3607476,2647270,1707060,780186,2917469,1918487,1150536,524987,2032514,1477333,983199,423851,1816474,1271796,820098,373137,1777029,1288020,875729,399256,1475429,1071380,705513,317278,1251893,887660,541523,227368,893122,620469,386511,161664,591420,405184,240652,114121,448756,310084,192461,85591,367408,254725,162951,74862,232438,153781,92435,41712,176175,125917,81577,36375,131046,63855,99685,43890,63394,37666,45798,17178,21391,7956,12532,4040,3097,
主营业务利润(万元),465324,319717,159970,596690,421212,275655,128136,460103,314981,195867,95783,332832,238911,160553,77387,340893,268079,179551,87153,366304,280990,194293,89317,335163,248457,162347,69468,250710,184577,116600,48375,170343,125125,80794,--,101701,73075,45671,21061,82654,58642,37594,16818,70669,54582,34988,16410,46364,30787,19372,8011,37051,24258,16516,7083,26842,11894,18297,9481,15036,9169,9212,4234,3859,1946,2097,651,631,
营业利润(万元),170702,119433,58495,169317,137669,94081,43084,129179,100480,62557,30624,75602,67595,49370,25374,113045,109022,75353,41915,176247,150561,108988,46730,174039,143486,94130,36024,118753,101576,63899,25871,59777,39988,26507,9923,21927,15418,10048,3959,20242,13381,8231,3563,15632,15437,10598,5465,13195,9452,6461,2460,12721,7859,5943,2123,7043,4241,8250,5028,8775,6218,5647,3229,4018,0,2157,651,630,
投资收益(万元),4085,1829,1201,-12716,-1527,-1725,-815,6347,6332,4589,2164,7848,6300,5167,2622,8445,9547,6551,2080,15142,11161,8912,1421,6852,5083,2724,843,11601,13326,8864,6885,9991,8369,6934,353,7493,7381,6607,5468,2431,1537,1305,373,2588,2508,1738,625,2431,2373,1397,671,1300,1270,1176,27,3186,1068,1859,708,650,200,194,13,51,44,-48,0,0,
营业外收支净额(万元),25218,15762,5987,35776,24807,14437,8916,26186,15946,13655,6378,29889,19126,12224,6254,25777,6099,5034,2305,8576,8064,3793,2219,8636,1325,490,1310,2747,--,1187,709,9954,--,--,--,-235,0,--,0,-156,0,0,0,282,0,0,0,205,0,110,-7,-68,0,13,0,524,0,77,0,270,0,0,0,0,258,96,--,--,
利润总额(万元),195920,135195,64482,205092,162476,108518,52000,155365,116426,76212,37002,105491,86721,61594,31628,138822,115121,80388,44221,184822,158625,112781,48949,182675,144811,94620,37334,121499,103721,65086,26580,69730,42713,28126,10519,29695,23100,16842,9621,23521,15228,9668,3939,18665,18481,12983,6210,16340,12244,8171,3142,13952,9116,7112,2366,10743,5631,10224,5708,9695,6445,6368,3470,4323,2001,2205,653,650,
净利润(万元),161473,111034,54922,164860,137933,91743,43723,132838,102479,67485,33456,98063,79147,54699,28568,122924,102046,68931,37696,161130,137089,96003,40979,152867,121984,79380,30793,96263,72080,44807,19429,53856,30134,20480,7550,21639,15245,11466,7302,12548,8743,5691,2290,9521,10097,7096,3567,10820,8428,5599,2325,8763,6086,4747,1492,8222,4742,9315,5248,8978,5227,5119,2950,3675,1702,1881,549,553,
