报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1998-12-31,1997-12-31,
基本每股收益(元),0.74,0.6,0.28,0.92,0.66,0.52,0.25,0.77,0.57,0.47,0.19,0.49,0.36,0.27,0.15,0.36,0.3,0.22,0.11,0.33,0.28,0.21,0.08,0.26,0.19,0.14,0.05,0.23,0.18,0.21,0.14,0.41,0.26,0.2,0.09,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),6.29,6.3,6.28,5.99,5.72,5.58,5.54,5.29,5.15,5.04,5.24,5.05,4.92,4.83,4.81,4.66,4.6,4.53,4.47,4.36,4.31,4.23,4.16,4.07,4,3.96,3.9,3.85,3.81,3.84,3.9,3.77,3.62,3.55,3.53,3.44,3.37,3.31,3.31,3.23,3.19,3.14,3.1,3.01,2.99,2.98,3.03,3,2.99,2.94,2.88,2.82,2.87,2.82,2.75,2.68,2.66,1.87,1.98,0.18,--,--,
每股经营活动产生的现金流量净额(元),1.24,0.99,0.18,--,1.44,0.9,0.13,--,1,1.06,0.67,--,0.73,0.64,0.08,-0.22,-0.2,0.02,-0.07,0.09,0.04,0.11,-0.01,0.54,0.41,0.3,0.1,0.01,-0.04,-0.09,-0.11,0.46,0.19,0.14,0.01,0.05,0,--,0,0.18,0,0,0,0.25,0,0,0,-0.01,0,0,0,0.21,--,0.13,--,0.17,0.06,0.39,0.27,--,--,--,
主营业务收入(万元),1507081,1047216,473015,1879988,1463534,1002029,467567,1760819,1320482,907247,297215,822906,547507,349805,180336,543961,405065,281734,137712,448607,337207,232199,122344,388194,289989,194430,103569,352742,276180,481171,251565,1232078,909716,598748,309181,1024100,782829,519399,261770,902634,689845,459617,234778,770831,597552,399069,207536,697196,535672,357743,182156,594382,458648,300088,149014,533403,264497,426533,217910,349418,339798,308528,
主营业务利润(万元),535183,376509,162640,647148,505399,347715,157821,565365,441148,316636,390307,220696,678453,80296,38768,135282,93406,67622,33424,125009,88204,63519,29096,104730,357667,48621,22473,104413,77492,88194,45569,203205,137546,90322,45020,174318,134023,90409,44476,152875,117194,80146,39841,137249,103009,70473,35789,137271,103181,70402,36949,128941,98170,67038,33027,114802,59904,100173,52260,85076,79690,76177,
营业利润(万元),119669,95755,45427,136284,107520,84001,40916,112007,84852,68077,18611,43807,32074,24047,13372,30893,25681,19602,9930,29802,24766,18798,7208,20708,15614,11607,3974,17604,15620,21100,15285,46096,33551,25162,11587,36675,26230,18495,9669,30831,24818,17690,8981,18342,12996,9633,6485,29606,23326,17159,9664,33061,26575,19739,9221,26242,15561,19558,11378,16049,14944,14447,
投资收益(万元),11322,10041,4517,16098,19720,14165,6231,21973,16062,13244,3613,19531,15058,11378,5555,15379,12543,8428,3601,11535,10056,6087,1261,13878,12036,8302,2501,18680,16956,6853,6768,3824,4096,2796,878,711,685,719,451,-806,-483,-398,-76,-474,-124,-78,-107,271,87,-12,-107,-1690,-2199,-54,-63,-84,-176,465,367,311,213,159,
营业外收支净额(万元),202,543,1276,10434,2053,1596,866,10912,1804,929,393,1977,1106,814,573,2607,1319,981,466,2332,1431,959,469,2425,1381,813,283,2614,669,453,96,--,0,147,--,-469,0,--,0,577,0,0,0,-1163,0,0,0,-1428,-771,0,-372,0,-1341,-1218,0,0,0,1042,65,1474,1384,2208,
利润总额(万元),119870,96298,46703,146718,109572,85597,41781,122919,86656,69006,19005,45784,33180,24862,13945,33499,26999,20583,10396,32134,26197,19757,7677,23133,16995,12420,4257,20218,16289,21554,15381,47226,33845,25309,11614,37036,26609,19181,9926,30674,24164,17070,8891,16764,12328,9105,6214,28477,22670,16280,9198,28751,23048,18475,9045,26014,15185,21994,11811,17834,16541,16813,
净利润(万元),96000,77502,36513,119247,85684,67366,31769,98005,72826,58723,15319,39528,29262,21708,12215,28753,23999,17962,8698,26711,22737,16878,6829,21099,15312,11656,3780,18250,14472,16662,11362,33515,21414,15780,7536,22733,16896,12005,6002,18448,14667,10359,5217,5529,4103,3181,2837,13980,13101,9361,5236,15848,14951,10697,5196,14613,9076,14623,8615,12898,12370,11153,
