报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2007-12-31,
基本每股收益(元),0.21,0.14,0.13,0.7,0.28,0.19,0.1,0.3,0.1,0.04,-0.06,-0.23,-0.05,-0.05,0.04,0.34,0.22,0.12,0.05,0.69,0.26,0.18,1.15,0.42,0.2,0.8,0.65,
每股净资产(元),3.38,3.31,5.17,5.28,4.98,4.88,4.79,4.69,4.47,4.38,4.25,4.31,4.49,4.49,9.27,9.23,9.1,9,11.9,11.85,11.41,3.86,3.68,--,--,2.66,1.86,
每股经营活动产生的现金流量净额(元),-0.75,-0.52,-0.5,-0.77,-1.13,-0.76,-0.37,-0.75,-0.33,-0.46,-0.27,-0.15,-0.43,-0.42,-0.58,0.04,-0.37,-0.67,-0.68,-0.39,-1.09,-1.15,0.65,--,-0.69,0.92,0.38,
主营业务收入(万元),61613,36227,16144,73733,48247,23944,9188,53683,28940,16116,2414,30220,15423,9545,5017,19610,11307,8117,3798,18230,9507,6735,20146,9714,5154,16408,9249,
主营业务利润(万元),16688,11539,6478,20461,14767,9632,3764,18174,10478,5672,572,7653,5466,3015,2043,6523,4381,3091,1294,8451,4277,2732,8973,4253,5154,7082,4910,
营业利润(万元),6262,4351,2195,7226,3929,1978,1054,4475,614,-770,-2014,-13416,-2539,-1954,-257,1221,980,591,-180,2652,862,184,4321,951,--,3637,2520,
投资收益(万元),-65,-42,--,-5,--,--,--,30,-3,-3,-3,148,--,--,--,63,--,--,--,1,--,--,0,0,--,101,32,
营业外收支净额(万元),985,691,534,8457,1692,1234,643,2590,1608,1027,513,9187,1058,754,676,2338,1108,538,527,1576,1038,793,2131,1320,--,0,0,
利润总额(万元),7248,5042,2728,15684,5621,3212,1697,7065,2223,257,-1502,-4230,-1481,-1200,419,3559,2088,1129,347,4228,1900,976,6452,2271,1031,4535,2991,
净利润(万元),6093,4121,2398,12896,5057,3397,1866,5374,1853,745,-1130,-4071,-902,-947,383,3049,1965,1029,349,4048,1797,933,5875,2168,1014,4082,2683,
净利润(扣除非经常性损益后)(万元),--,3804,--,6835,--,2846,--,4536,--,331,--,-10876,--,-981,--,2276,--,725,--,3906,--,520,5505,--,882,3940,2278,
经营活动产生的现金流量净额(万元),-22063,-15350,-9265,-14047,-20658,-13940,-6778,-13797,-5995,-8468,-4873,-2601,-7642,-7473,-5143,336,-3264,-5926,-4629,-2691,-7431,-5895,3332,-4162,-3528,4705,1940,
现金及现金等价物净增加额(万元),-24225,-22545,-20469,3844,-14388,-11334,-3644,-10580,-11217,-4909,-4103,-7087,-11629,-11040,-5551,-13093,-3236,-5733,-7060,47491,48613,-7304,-551,-6738,--,3651,5955,
总资产(万元),183265,166172,143468,166889,138905,123017,127428,122182,107392,101475,95560,101529,97689,97085,101862,103478,85357,83851,86052,91100,82959,25200,29576,--,--,21681,12775,
流动资产(万元),89123,76900,64961,85282,62230,59157,69666,73414,68503,67753,69902,74381,69255,68326,73213,74565,77066,75540,77644,82947,76244,19154,24624,--,--,20274,12555,
总负债(万元),82759,68957,48551,65208,44525,30886,34149,30414,20487,16039,15028,18373,11282,10397,13321,15144,4398,3823,4652,10049,4896,5394,10703,--,--,8042,3217,
流动负债(万元),77600,63799,43676,60273,42029,28423,30977,27680,18283,13835,12815,16160,11282,10397,13321,15144,4398,3823,4652,10049,3744,3858,9047,--,--,7992,3187,
股东权益不含少数股东权益(万元),99251,97136,94844,96858,91325,89659,88100,86234,82249,80644,75507,76638,79807,79762,82425,82042,80959,80023,81395,81045,78063,19806,18873,--,--,13640,9558,
净资产收益率加权(%),6.21,4.33,2.34,13.68,5.7,3.69,2.14,6.6,2.25,0.88,-1.53,-5.14,-1.11,-1.16,0.47,3.75,2.43,1.25,0.43,8.61,--,0,26.94,--,--,35.19,56.4,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
