报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2003-12-31,2002-12-31,2001-12-31,
基本每股收益(元),0.36,0.23,0.08,0.37,0.32,0.23,0.1,--,0.3,0.21,0.08,0.26,0.22,0.16,0.06,0.22,0.18,0.14,0.06,0.24,0.24,0.19,0.08,0.29,0.21,0.15,0.06,0.18,0.17,0.11,0.08,0.3,0.31,0.25,0.09,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),4.55,--,--,--,4.25,--,--,--,--,--,3.86,--,3.75,3.68,3.61,3.55,3.52,3.48,3.45,3.39,3.07,3.03,2.96,2.88,2.8,2.74,2.65,2.59,2.58,2.52,3.71,3.64,3.5,4.88,4.73,2.69,2.52,2.9,2.78,2.71,2.61,3.11,3,2.94,2.84,1.47,1.58,1.22,1.08,
每股经营活动产生的现金流量净额(元),0.55,--,--,--,0.28,--,--,--,0.32,--,0.03,--,0.91,0.7,0.32,0.39,0.54,0.48,0.32,0.11,0.07,0.07,0.08,0.06,0.28,0.33,0.09,-0,-0.06,-0.36,0.24,0.25,-0.15,0.25,0.29,-0.21,0,0,0,0.91,0,0,0.2,0.17,0,0.24,0.21,0.65,0,
主营业务收入(万元),311289,203347,78258,442663,337249,220209,94840,409095,297519,182816,77307,334767,247007,147915,58663,269320,182876,131914,55928,244825,160121,121008,49727,214871,140231,100578,40259,180029,138419,103960,43710,200230,127769,75456,28121,115728,73002,39212,15397,78662,50763,30362,9991,64760,42182,29610,52844,46198,20128,
主营业务利润(万元),111924,70093,25907,146674,111802,73235,30040,125557,93430,60464,24284,97803,73914,44690,17433,77290,53173,37814,16281,70051,47568,35391,14505,60355,40739,28994,11712,48580,40177,28390,11920,54442,33578,19506,7397,31831,20050,10727,4244,20348,12604,7405,2572,15772,9880,6948,13748,12349,5676,
营业利润(万元),63374,40379,14157,63319,54696,39128,15525,49318,42646,29188,11363,37209,32310,22195,8606,31095,26166,19618,8503,30315,28443,22575,9348,36246,28538,20333,8482,25200,22972,15435,6966,32739,22112,12119,4621,20085,12820,6899,2266,11810,7254,4592,1537,8847,5865,3995,7966,7281,3085,
投资收益(万元),-179,-98,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,679,679,--,0,--,--,0,0,0,0,0,0,0,0,0,-41,0,0,0,0,0,
营业外收支净额(万元),-404,-636,-358,629,565,196,18,324,-49,1,46,-805,-846,-223,-223,-751,-373,1,-85,-283,173,436,384,-996,-304,-279,-162,--,--,--,--,--,--,--,0,-322,0,0,0,-70,0,0,0,-22,0,0,-415,0,0,
利润总额(万元),62970,39743,13799,63948,55262,39324,15543,49643,42597,29189,11409,36404,31464,21972,8383,30344,25793,19619,8418,30032,28616,23012,9731,35250,28234,20055,8321,24773,22543,15117,6861,31930,21666,11568,4069,19764,12698,6872,2266,12000,7504,4717,1662,8876,5946,4076,7651,7152,3092,
净利润(万元),52712,33756,12015,52977,44939,31890,12686,41054,34953,24178,9480,30159,25896,18121,7014,25060,20850,15928,6828,24601,23684,19799,8235,29539,21423,15292,6233,18470,16922,11345,5143,28453,19070,10179,3581,17285,11051,6114,1995,10430,6604,4136,1463,7717,5199,3504,6690,6234,2726,
