报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2011-12-31,2011-06-30,2010-12-31,2010-06-30,2009-12-31,2009-06-30,2008-12-31,2008-06-30,2007-12-31,2007-06-30,
基本每股收益(元),0.08,0.13,0.03,0.23,0.19,0.11,--,0.33,0.26,0.14,0.08,0.56,0.48,0.31,0.58,0.28,0.44,0.22,0.34,0.17,--,0.43,0.51,--,
每股净资产(元),3.43,6.85,4.45,4.42,4.38,4.37,--,4.26,4.19,4.06,6.45,6.37,6.29,6.12,3.14,2.95,2.56,2.42,2.1,2.05,--,1.63,2.12,--,
每股经营活动产生的现金流量净额(元),0.06,0.09,-0.02,0.19,0.04,0.05,--,0.34,0.17,0.05,-0.01,0.6,0.21,0.14,0.61,0.1,0.42,0.08,0.3,0.04,--,-0.02,0.44,0.09,
主营业务收入(万元),13465,5760,2348,10097,7484,4400,1831,10687,8559,5398,2175,11376,9133,5569,9812,4872,7841,3914,6358,3254,5146,2700,4081,1841,
主营业务利润(万元),7855,4113,1781,7872,5858,3428,1468,8195,6532,4172,1631,8776,7132,4319,7477,3673,6119,3016,4850,2453,3901,2108,3058,1418,
营业利润(万元),1564,685,466,3934,3247,1834,676,5787,4872,2662,857,5573,4783,2893,4950,2403,3706,1883,2849,1422,4424,3861,2552,835,
投资收益(万元),0,--,--,1136,570,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2383,2616,476,397,
营业外收支净额(万元),1723,1689,18,374,230,205,6,445,83,30,1,228,22,1,169,20,149,25,--,43,143,-3,--,--,
利润总额(万元),3287,2373,485,4309,3477,2038,681,6232,4955,2692,858,5801,4805,2894,5119,2423,3856,1909,2984,1466,4567,3858,2870,1233,
净利润(万元),2948,2301,450,3814,3164,1848,617,5426,4344,2352,771,5095,4270,2523,4478,2118,3374,1664,2591,1273,3985,3288,2472,1048,
净利润(扣除非经常性损益后)(万元),--,1063,--,2956,--,1683,--,5148,--,2351,--,5233,--,2523,4468,2043,3378,1625,2566,1273,--,1085,1695,710,
经营活动产生的现金流量净额(万元),2470,1920,-246,3105,642,814,163,5508,2753,878,-63,6128,2121,1411,4689,788,3223,612,2279,333,1604,-141,2094,439,
现金及现金等价物净增加额(万元),-25812,-21903,-4059,-13097,-20628,-28993,-17427,339,-89,-1448,-369,34297,34195,35820,3555,390,1268,-1366,-491,232,6553,-376,-2630,-2067,
总资产(万元),205020,201994,78276,79934,77022,76523,75623,75240,73065,71309,70511,70123,66704,65060,26170,23851,21468,19439,17790,15744,--,14689,11114,9510,
流动资产(万元),50135,52243,46756,48573,49675,51525,51359,51396,52414,50977,50997,50746,52563,52913,15507,13708,11400,16212,14680,13155,--,12010,8563,7013,
总负债(万元),75989,73994,5210,7277,4988,4630,4786,4984,3856,4158,3877,4225,1597,1658,1218,1202,868,854,828,901,--,1949,718,767,
流动负债(万元),71660,72384,4536,6638,4216,3942,4021,4219,3225,3655,3655,4003,1597,1658,1218,1202,868,854,828,901,--,1949,675,767,
股东权益不含少数股东权益(万元),140469,140150,72862,72413,71763,71593,70363,69746,68664,66572,66015,65244,64418,62672,24147,21788,19670,17813,16149,14739,--,12527,10173,8743,
净资产收益率加权(%),2.87,2.72,0.62,5.36,4.44,2.61,--,7.98,6.23,3.54,--,10.67,10.09,8.01,20.44,10.22,18.92,9.8,17.55,9.02,--,26.25,27.66,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
