报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31,
基本每股收益(元),0.46,0.28,0.13,0.73,0.44,0.26,0.12,0.6,0.66,0.14,
每股净资产(元),--,--,--,5.45,--,4.8,--,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,0.23,--,-2.23,--,0.32,0.48,0.47,
主营业务收入(万元),230933,144062,68004,266807,197319,130334,59599,240778,207046,203591,
主营业务利润(万元),39453,24913,10837,46218,33271,21603,9492,41464,35804,34486,
营业利润(万元),11242,6753,2883,13482,9139,4962,2475,11860,12174,3584,
投资收益(万元),121,19,-135,-30,-13,-13,-64,-765,568,-1852,
营业外收支净额(万元),4,-84,37,640,214,200,116,300,1637,267,
利润总额(万元),11246,6669,2920,14123,9352,5161,2591,12160,13811,3850,
净利润(万元),9387,5553,2349,11702,7594,4190,2094,9662,10498,1979,
净利润(扣除非经常性损益后)(万元),9247,5353,2180,10830,7098,3790,1954,9931,7723,7500,
经营活动产生的现金流量净额(万元),-49831,-61300,-45564,3676,-33016,-35631,-35968,5167,7682,7448,
现金及现金等价物净增加额(万元),7978,-1042,13207,-15941,-24606,-20614,-23941,503,4022,3640,
总资产(万元),331511,299691,299974,264553,--,238558,--,251536,205526,188757,
流动资产(万元),281086,249588,250921,214853,--,193852,--,208581,162721,148105,
总负债(万元),182163,154613,153017,177360,--,159367,--,175990,140676,133253,
流动负债(万元),180666,153096,151480,175804,--,157771,--,174357,140532,130261,
股东权益不含少数股东权益(万元),146798,142903,143966,84333,--,76821,--,72630,62965,52732,
净资产收益率加权(%),6.92,4.43,2.41,14.91,9.29,5.61,2.65,14.25,18.17,4.51,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
