报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2006-12-31,2006-09-30,2006-06-30,2005-12-31,2004-12-31,
净利润(扣除非经常性损益后)(万元),1483,1100,-2037,12515,10200,5755,1340,19357,12661,7582,6905,47668,--,29323,--,56602,--,27473,--,25625,--,9292,--,12551,--,3878,0,6773,0,8229,--,13914,0,7056,--,--,6481,--,--,
经营活动产生的现金流量净额(万元),10164,22301,-3230,53573,18629,14627,5142,63222,41941,32321,17878,30942,32983,13506,18924,27845,44534,28595,18933,54699,27269,11175,-3113,13953,4672,-10857,-6616,7392,-471,-9432,-3240,-5096,-762,-5790,19514,7256,7287,-404,5439,
现金及现金等价物净增加额(万元),-3477,-4257,1923,4475,4824,5229,7195,-21623,-13684,-13618,-10457,404,-3213,25392,18064,-34730,-14033,-23083,-23667,33795,3245,-3592,15557,-26543,-28139,-24319,-3292,-40237,-46941,-33991,-20821,84738,114437,3475,4048,-4218,--,6305,1613,
总资产(万元),568768,561217,578025,490289,464165,449692,443398,445185,405681,401345,415350,436734,377047,393855,375571,367385,344326,315068,300490,313917,288941,274381,293482,274248,266754,254962,259876,259623,256099,251695,234241,244687,256429,135200,106952,--,--,75690,46784,
流动资产(万元),163274,161348,184490,171747,162014,158840,165602,172521,144567,143275,166770,199179,158064,186424,172991,164850,145361,120687,114986,132362,108671,86961,106437,89594,95073,101415,108209,113059,121678,140514,138412,156237,182559,65794,48164,--,--,38327,18877,
总负债(万元),225360,218555,239188,168607,144794,135616,129841,132481,100134,100512,112443,140951,87242,120227,111905,117139,99355,90908,84966,109358,86515,81874,100845,83153,76457,70617,73711,72543,62137,68963,53574,64444,79631,76734,48839,--,--,34114,25522,
流动负债(万元),133177,156187,176437,109129,88945,80123,74446,77333,43680,43999,51280,85234,75658,104680,90532,101913,89731,81256,75090,99659,82148,77028,55775,78422,68499,67533,70618,69450,56680,63802,48435,59156,70326,66244,38431,--,--,21904,19420,
股东权益不含少数股东权益(万元),339259,338260,334202,317057,314303,309186,308196,306834,299646,294199,299106,291848,285625,269422,259240,245799,240026,219500,210907,199936,194567,184582,185174,183563,182324,177518,178539,179401,189204,179861,178256,177692,175893,57466,54900,--,--,36708,18219,
净资产收益率加权(%),0.65,0.49,-0.69,4.22,3.3,1.73,0.36,6.85,4.42,2.66,2.39,20.02,17.65,12.03,5.33,24.33,22.01,13.24,5.35,11.39,8.76,3.54,0.89,5.54,--,2.01,0,3.92,0,4.42,--,14.79,0,--,23.82,--,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
