报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),0.05,0.05,0.09,0.03,0.24,0.15,0.07,0.28,0.23,0.15,0.08,0.28,0.25,0.12,0.12,0.86,0.54,0.27,0.64,0.59,0.57,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,5.56,5.43,10.82,10.71,6.42,6.15,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.14,0.05,-0.3,0.62,0.22,0.26,0.7,0.2,0.09,
主营业务收入(万元),63569,44256,27382,90579,82105,48049,24895,114051,80195,46192,22523,82167,59267,36434,15668,76930,54396,31927,55228,42411,45746,
主营业务利润(万元),16609,11815,7028,18038,23706,13811,7042,32730,22373,13335,7055,25428,19017,10675,5518,26180,17305,10539,17821,13214,13914,
营业利润(万元),1832,1753,3749,1022,10300,6272,2858,11943,10137,6299,3097,11248,9484,4752,1765,12616,8201,4064,9675,7475,7080,
投资收益(万元),-187,-320,39,-1045,-425,-276,10,-217,-206,-83,-157,86,-962,-450,-280,-259,13,2,-152,-44,--,
营业外收支净额(万元),840,638,--,332,507,506,--,645,138,114,157,1908,1166,928,791,2736,623,296,8,333,-2,
利润总额(万元),2672,2391,3749,1353,10807,6777,2858,12588,10275,6412,3254,13157,10650,5680,2556,15352,8824,4360,9683,7809,7078,
净利润(万元),1823,1691,3199,1229,9127,5686,2442,10399,8785,5459,2821,10523,9222,4548,2157,12462,7632,3849,8110,6640,5957,
净利润(扣除非经常性损益后)(万元),1110,1148,3199,-1380,8696,5256,2442,9872,8668,5363,2688,8901,--,3759,--,11257,7347,3585,8160,6359,5962,
经营活动产生的现金流量净额(万元),1314,680,1728,-296,3945,-4261,-158,1333,5707,2633,-6121,10665,5160,2033,-5564,11561,3134,3691,9810,2261,1008,
现金及现金等价物净增加额(万元),-810,-1351,121,-10976,986,-6748,-329,-9869,4821,-149,-9608,36945,-8322,-9004,-7068,84172,-10465,-4535,20630,573,9485,
总资产(万元),318351,320362,327203,324931,327573,322658,319507,318018,321468,317759,303939,299067,244291,237375,245835,239277,137260,133784,122275,80240,72450,
流动资产(万元),253853,252945,256009,253629,263074,256867,256575,251086,258640,254166,236800,234749,179379,179192,189360,182142,89064,87275,83410,59895,57093,
总负债(万元),92879,94820,100115,101396,96343,94877,94585,95842,99012,98639,87492,85376,35027,33183,41623,37053,45574,44213,36613,39692,38915,
流动负债(万元),39871,41841,47247,48252,42744,41396,40902,42283,45614,45427,33326,32093,24008,22008,30563,27233,33018,31606,14742,19281,35407,
股东权益不含少数股东权益(万元),223544,223548,225421,221900,230477,227027,224119,221402,221649,218309,215634,212868,208430,203260,202658,200640,90143,86341,82488,40172,33535,
净资产收益率加权(%),0.81,0.75,1.41,0.55,4.03,2.53,1.09,4.79,3.96,2.53,5.24,4.68,4.48,2.25,4.28,12.78,8.84,9.12,13.03,18.02,26.41,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
