报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2006-12-31,2006-06-30,2005-12-31,2004-12-31,
基本每股收益(元),0.83,0.59,0.29,1.85,1.49,1.08,0.52,2.3,1.69,1.21,0.56,2.4,1.84,1.27,0.56,2.25,1.72,1.1,0.53,1.87,1.43,0.94,0.44,1.52,1.24,0.8,0.4,1.34,1.1,0.71,0.33,1.07,0.83,0.54,0.91,0.45,0.88,0.53,
每股净资产(元),14.86,--,14.98,14.67,14.36,--,14.27,13.69,13.43,--,13.32,12.73,12.24,11.63,11.83,11.22,10.72,10.08,10.31,9.9,9.48,8.95,8.98,8.51,8.26,7.79,7.89,7.49,7.09,6.69,6.49,6.45,0,3.84,3.64,--,3.18,1.77,
每股经营活动产生的现金流量净额(元),1.82,1.55,0.5,3.39,3.15,1.61,0.3,2.73,1.77,0.9,0.66,3.61,2.91,1.78,0.86,3.66,3.66,2.68,0.99,2.99,2.31,1.54,0.66,2.81,2.06,1.47,0.91,2.22,1.66,1.13,0.48,1.51,0,0.76,1.42,--,1.48,1.43,
主营业务收入(万元),13144600,8778300,3991100,24836000,19044200,12919700,6092900,28379700,19746700,12722600,6003900,25026000,17836700,12146800,5952600,20819700,15363100,10069200,4738900,15206300,11001300,6973100,3280500,12131200,8815300,5708300,2715700,10713300,7751100,4928200,2378800,8210700,6008300,3833100,6424000,2953300,5224200,3926700,
主营业务利润(万元),4606500,3149400,1440000,8107600,6196200,4329800,2023500,9123900,6551600,4386300,2057600,8528300,6390100,4305500,2069800,8120000,6140800,4138500,1918000,6661700,4946700,3251700,1537400,5604000,4305400,2812700,1354200,5030500,3826500,2441100,1161300,3955900,2947400,1907700,3259800,1519200,2789000,1823000,
营业利润(万元),2950200,2076400,975600,5899900,4683900,3317100,1540100,7015500,5140800,3534000,1647400,6708100,5119700,3482700,1684100,6577500,5058200,3460200,1590800,5363400,4121300,2720600,1268600,4418900,3477800,2293800,1099100,3750100,3031400,1972600,882900,2995900,2263200,1482000,2455500,1147300,2111200,1188800,
投资收益(万元),43900,25600,13800,73300,49400,20200,7700,82000,51000,46100,25400,53400,36200,21100,5100,40900,29300,20200,8900,63000,44400,31500,13200,70000,43300,31800,13000,85300,43100,33400,8100,63800,45500,21900,47000,13700,45200,18900,
营业外收支净额(万元),47700,10100,6400,23400,15300,16300,6000,-38700,-17600,-16800,1000,16700,-4400,11500,-3400,-68200,-59100,-56700,-1600,-33000,3800,-1700,1100,-28800,-14300,-8400,-1600,-63000,--,-19700,-200,-33000,--,-10600,-17100,-5200,-11000,-6500,
利润总额(万元),2997900,2086500,982000,5923300,4699200,3333400,1546100,6976800,5123200,3517200,1648400,6724800,5115300,3494200,1680700,6509300,4999100,3403500,1589200,5330400,4125100,2718900,1269700,4390100,3463500,2285400,1097500,3687100,3011600,1952900,882700,2962900,2249700,1471400,2438400,1142100,2100200,1182300,
净利润(万元),1655500,1172700,569000,3680700,2963200,2154600,1037300,4567800,3367100,2397900,1106500,4766100,3655500,2518100,1118300,4482200,3418300,2186800,1046700,3718700,2835500,1863200,872600,3027600,2472000,1597600,792100,2658800,2193800,1414600,649300,1976600,1492100,980600,1643600,806900,1470000,788700,
净利润(扣除非经常性损益后)(万元),1639500,1164700,562800,3659100,2947200,2143900,1033000,4489700,3374700,2405700,1097300,4753000,--,2504800,--,4487700,--,2196100,--,3752500,--,1865400,--,3043900,0,1602200,0,2698500,0,1430600,0,1983400,0,986600,1656800,--,1479400,794600,
经营活动产生的现金流量净额(万元),3614200,3091100,999500,6751100,6257000,3208100,603500,5428800,3517100,1791800,1314600,7184700,5784400,3538000,1704500,7286400,7274200,5337500,1966800,5937700,4604100,3055600,1302800,5592700,4099500,2915400,1801400,4422600,3292200,2246800,959100,2993500,2589300,1378400,2568600,1149000,2680600,2139700,
现金及现金等价物净增加额(万元),1108600,1562900,1042900,-237600,2399900,2513700,723500,-1330500,-628700,-1092600,611900,-1002500,-392200,-966400,395100,-1577500,-231500,-326700,-401300,740100,1529400,1392400,-124900,689000,-1961000,-2824300,-36500,565000,725300,372000,659200,3764600,7332400,-21800,-436200,-16300,1268700,297700,
总资产(万元),55250700,55529800,54525900,53259600,56139100,55499900,52905400,50767400,49206900,47237200,47211600,45325600,43825900,41670100,41421900,39754800,39454300,37705700,35288800,33926800,33697300,33377600,32071200,31051400,30080900,28785300,29205700,27840700,26666400,25372400,25049000,23882100,0,17192800,16332000,--,14044800,11226500,
流动资产(万元),13664500,14059000,13045500,11863700,15407300,15476600,13825600,12140800,12912900,11709000,12573400,11136000,12063200,10908000,12056100,10793700,12798400,12164600,10624700,10399500,11140400,11072300,9977700,9245900,9047600,8197400,9039300,7790600,7935600,7463000,8044700,7212700,--,3054400,3018900,--,2741900,1603700,
总负债(万元),19122400,19843600,18290500,17696900,21412900,21611700,18566500,17813700,16910600,15901600,15470300,15046000,14664300,13911600,13716600,13606900,14342800,14173800,11425700,11129900,11713600,12593000,11371400,11375700,11071500,10708700,10885200,10426700,10112800,9740500,10008100,9000500,--,8440300,7911400,--,6732300,7218400,
流动负债(万元),10503900,11693900,10437400,10886100,14551500,16910200,14177800,13150900,12506000,11307000,10987200,10555700,9892000,9029900,8768400,8754900,9285400,9064500,5968000,5890000,5853100,6731300,5449400,5568400,5219700,4957900,4742000,4265600,3957800,3716000,4045100,3337100,--,3416700,3323300,--,2283600,2444700,
股东权益不含少数股东权益(万元),29565100,29025600,29797500,29178900,28568700,27748000,28378300,27236200,26719800,25843900,26486400,25310100,24347200,23136400,23527000,22315200,21319400,20051300,20512200,19691700,18851100,17800300,17864000,16932600,16423300,15491500,15695900,14896700,14093500,13314300,12912700,12825000,0,6947600,6591700,--,5755300,2649900,
净资产收益率加权(%),5.62,3.96,1.93,12.98,10.51,7.59,3.73,16.81,12.79,9.07,4.27,19.92,15.59,11.02,4.5,21.08,16.46,10.86,5.15,20.31,--,10.73,--,19.16,0,10.6,0,19,0,10.8,0,20.1,0,14.49,26.52,--,34.98,34.97,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
