报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2008-09-30,2007-12-31,2006-12-31,
基本每股收益(元),0.14,0.08,0.03,0.18,0.15,0.09,0.01,0.06,0.04,0.03,0.01,0.11,0.17,0.16,0.11,0.53,0.38,0.24,0.1,0.72,0.52,0.32,0.12,1.06,0.82,0.57,1,0.68,1.15,0.38,
每股净资产(元),3.47,3.4,3.37,3.33,3.26,3.2,2.4,2.39,2.38,2.36,2.43,2.41,2.48,2.47,3.74,3.64,3.5,3.36,3.22,5.59,5.39,5.19,9.09,8.88,8.64,2.72,2.26,--,2.67,6.18,
每股经营活动产生的现金流量净额(元),-0.44,-0.34,-0.28,-0.09,-0.2,-0.2,-0.2,0.4,0.01,-0.09,-0.06,-0.18,-0.21,-0.11,-0.28,-0.07,-0.2,-0.12,0.08,0.99,0.86,0.53,-0.01,0.67,0.48,0.29,1.82,1.6,1.69,0.66,
主营业务收入(万元),80672,45737,24348,84667,46735,17564,9587,23694,12174,7235,3605,26654,20536,15521,6608,33146,21028,13593,6490,20288,13244,7358,3792,12698,9395,6659,11482,8539,7328,3580,
主营业务利润(万元),11153,6940,2875,14161,9430,5645,1978,7162,5194,3218,1565,8265,7929,6259,2780,12065,8380,5322,2376,8864,6268,3831,1685,6508,4586,3210,5407,3736,3883,1560,
营业利润(万元),3938,2230,449,4736,3394,1886,379,594,598,232,301,2140,4096,3990,1627,8434,5957,3881,1616,6914,4923,2932,1159,5117,3601,2481,4150,2753,3232,1050,
投资收益(万元),-95,-6,38,-33,269,-25,-2,-40,-56,-25,-12,-31,-14,-9,-3,-27,--,--,--,--,--,--,--,--,0,0,--,0,0,--,
营业外收支净额(万元),467,389,359,956,633,575,19,778,495,486,53,480,292,188,124,622,529,220,96,559,379,281,66,118,69,56,298,--,--,50,
利润总额(万元),4405,2620,808,5692,4027,2461,398,1372,1092,717,354,2619,4388,4177,1751,9056,6486,4101,1712,7473,5301,3213,1225,5235,3670,2537,4448,3005,3335,1100,
净利润(万元),3417,2077,618,4591,3472,1998,314,1199,916,611,302,2393,3793,3567,1553,7669,5599,3519,1469,6188,4445,2704,1032,4353,3106,2146,3783,2551,2846,930,
净利润(扣除非经常性损益后)(万元),--,1695,--,3573,--,1511,--,676,--,216,--,1994,--,3413,--,7087,--,3331,--,5716,0,2465,--,4255,3047,2098,3494,2332,2006,556,
经营活动产生的现金流量净额(万元),-11052,-8511,-7054,-2371,-5028,-5095,-4323,8821,221,-2009,-1372,-3904,-4572,-2331,-4003,-1042,-2917,-1669,1195,8456,7388,4578,-27,3357,1816,1092,6879,6049,4187,1648,
现金及现金等价物净增加额(万元),-7812,-10652,-3881,-14058,-13913,-10544,-7260,5037,-4160,-4503,-1223,-9467,-9115,-6564,-5667,-10448,-8463,-9656,-4417,4918,3541,1284,-795,30254,32870,-574,2548,2069,3675,1239,
总资产(万元),152091,139087,137124,131864,113727,92705,63239,64275,64842,64017,65144,65172,65202,66107,64808,67080,63707,56546,56594,56818,54677,52111,48896,49168,48376,14870,13608,--,7400,2875,
流动资产(万元),86403,73374,76875,71289,60897,44789,41163,41871,42449,41846,43377,43895,44214,45333,46031,48805,48412,42021,43761,45746,43746,42162,39389,40049,42651,9165,9069,--,7074,2579,
总负债(万元),64635,53370,51990,47641,30963,11491,9327,10553,11654,11115,10683,10898,9304,10033,8144,11868,10434,6038,8596,7702,7292,6462,3094,4399,4854,4594,5477,--,3053,1021,
流动负债(万元),63773,52674,51387,46726,29607,10003,8495,9999,11253,10712,10279,10643,9047,10033,8144,11868,10394,5886,8370,7476,7035,6405,3007,4312,4854,4594,5477,--,3053,1021,
股东权益不含少数股东权益(万元),86728,84947,84294,83234,81594,79923,52522,52207,51924,51619,53058,52756,54171,53997,54479,53032,50962,48882,46832,47933,46190,44449,45801,44769,43522,10276,8131,--,4347,1854,
净资产收益率加权(%),4.05,2.47,0.74,6.6,5.13,3.28,0.6,2.3,1.75,1.16,0.57,4.56,7.1,6.62,2.89,15.35,11.38,7.23,2.97,13.5,0,5.99,--,23.69,0,23.32,60.64,--,86.83,61.22,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
