报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2009-09-30,2008-12-31,2007-12-31,
基本每股收益(元),0.09,0.13,0.05,0.18,0.15,0.11,-0.05,0.19,0.17,0.1,0.03,0.29,0.28,0.16,0.07,0.64,0.59,0.35,0.04,0.78,0.74,0.38,0.78,0.41,0.45,0.23,
每股净资产(元),6.15,6.26,6.2,6.15,6.1,6.06,5.92,5.94,5.93,5.86,5.82,5.79,5.76,5.64,12.66,12.58,12.53,12.29,12.28,12.24,3.24,2.89,2.5,0,1.85,1.4,
每股经营活动产生的现金流量净额(元),-0.63,-0.52,-0.33,-0.02,-0.36,-0.2,-0.18,-0.76,-0.66,-0.67,-0.33,-0.26,-0.07,-0.13,-0.08,0.51,-0.21,0.03,-0.23,0.47,0.41,0.26,0.39,0.1,0.48,0.21,
主营业务收入(万元),71583,46863,23037,84252,51602,33623,11206,57064,40846,23796,9699,40511,28514,18136,4679,27045,20974,12916,3462,21407,18283,10519,21282,15115,15406,10026,
主营业务利润(万元),19468,13431,7061,21887,14579,9476,3540,14139,11788,7556,3147,13010,11170,6634,2034,10502,9559,6053,1650,10260,8949,5312,10120,7245,7333,4853,
营业利润(万元),4535,4414,1430,3551,3745,2385,-1380,4951,4464,2723,744,7365,7801,4465,835,7571,7428,4342,468,6838,6562,3581,6475,4116,4531,3132,
投资收益(万元),21,16,--,0,--,0,--,0,-30,-22,0,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
营业外收支净额(万元),378,161,91,2362,739,680,77,364,279,196,2,931,177,91,75,653,75,79,49,585,456,118,956,38,-50,-30,
利润总额(万元),4913,4575,1522,5913,4483,3065,-1303,5315,4743,2919,746,8296,7978,4556,910,8223,7502,4421,516,7423,7018,3699,7430,4154,4481,3102,
净利润(万元),2220,2984,1202,4224,3622,2569,-1130,4634,4026,2478,717,6968,6751,3860,789,6957,6338,3751,405,6206,5881,3067,6232,3279,3592,1857,
净利润(扣除非经常性损益后)(万元),--,2840,--,2281,--,2525,--,4280,--,2311,--,6479,--,3782,--,6374,--,3683,--,6025,5549,3021,5239,3218,3648,1951,
经营活动产生的现金流量净额(万元),-15013,-12455,-7723,-482,-8581,-4812,-4207,-18222,-15955,-16198,-8028,-6190,-1624,-3034,-879,5540,-2239,274,-2442,5043,3294,2077,3081,797,3804,1687,
现金及现金等价物净增加额(万元),-6430,-11826,-1614,-8178,-9947,-9857,-5996,-26126,-24265,-22270,-9591,-19133,-13078,-12407,-3484,-39977,-44811,-34189,-5590,107280,-508,-1614,2965,1153,2443,1246,
总资产(万元),306531,313554,281545,273715,268456,259306,202388,203674,190890,174157,171730,168158,166450,158334,156338,156517,150832,148536,151277,152036,44071,40819,41372,0,36034,18206,
流动资产(万元),193897,201660,176771,169622,182860,174511,125337,129235,115175,107572,110430,110535,106033,105164,105301,106670,101717,111878,134154,135250,27267,24220,25413,--,21502,15586,
总负债(万元),132748,138317,112871,106866,103074,95052,47639,48311,44395,32503,31679,28823,27634,22410,19638,20606,15541,15759,18678,19843,18153,17716,21336,--,21204,6969,
流动负债(万元),122536,128924,105966,103886,100681,90272,42345,42509,36548,28177,28760,25905,23954,18730,15943,16836,11396,11614,9033,10198,8708,8271,17291,--,19997,5894,
股东权益不含少数股东权益(万元),146175,148659,147352,146150,145017,143964,142218,142768,142534,141113,140051,139334,138816,135924,136700,135911,135292,132776,132599,132194,25918,23104,20037,0,14830,11238,
净资产收益率加权(%),1.51,2.02,0.82,2.92,2.5,1.78,-0.79,3.28,2.86,1.76,0.51,5.09,4.91,2.8,0.58,5.21,4.73,2.8,0.31,26.82,0,14.22,35.98,0,27.56,18.01,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
