报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-09-30,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1998-12-31,1997-12-31,1996-12-31,
基本每股收益(元),-0.14,-0.15,-0.1,-0.6,-0.33,-0.15,-0.06,0.01,-0.1,0.03,0.01,0.04,0.07,0.06,0.01,0.1,0.08,0.05,0.01,0.14,0.1,0.08,0.12,0.4,0.41,0.33,0.13,0.54,0.49,0.37,0.31,1.13,0.8,0.54,0.23,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,3.65,--,3.71,3.65,3.62,3.61,3.59,3.56,3.52,3.51,3.47,3.45,6.89,5.59,5.57,5.47,5.23,4.91,4.89,4.77,8.29,8,7.54,7.29,7.15,6.88,6.67,6.41,6.29,6.07,5.9,5.79,5.49,5.24,5.09,4.93,4.96,4.82,4.72,4.65,4.53,4.4,4.47,4.37,4.28,4.24,4.33,4.25,4.12,4.14,3.99,1.51,0.97,0.89,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,-0.14,--,-0.03,0.05,0.01,0.4,0.32,0.25,0.09,0.1,0.13,0.06,-0.04,0.82,0.64,0.45,0.02,0.91,0.94,0.67,0.79,1.52,1.19,1.08,0.52,1.32,0,--,0,2,0,0,0,0.91,0,0,0,0.56,0,0,0,0.4,0,0.57,--,0.9,--,0.54,0,0.09,0.37,--,--,--,
主营业务收入(万元),230658,149663,70282,328670,229986,144060,70298,414988,325543,243450,128858,350416,173917,112515,53714,196095,135519,91784,44146,132932,90053,57648,31016,111217,87198,61177,28902,114816,92051,65622,36705,111369,72868,52633,24068,85292,68962,44564,22943,87423,73520,63928,19268,73149,47163,31076,15867,58947,42089,30365,15329,65939,43213,31960,16457,63064,50256,35357,60087,28915,59880,62180,58206,56260,
主营业务利润(万元),18446,8873,1511,-5221,5077,8711,5784,51372,42064,39357,20480,38403,31399,22155,10545,41905,29695,18604,9027,35957,28214,20221,11865,46296,36570,25388,11710,45750,34930,24340,9654,42506,25786,18105,--,29467,25713,16881,8379,30346,25032,22186,6725,20796,13222,8394,3838,11678,8586,6816,3047,10707,6228,3628,1211,4041,3223,2338,7240,4504,9988,10807,12221,11748,
营业利润(万元),-13650,-13757,-9451,-56254,-29848,-13277,-5744,3421,-7517,4434,2091,-3533,8807,6867,1797,12103,9964,5855,1130,14511,10291,7861,5012,16693,16654,12369,5048,19666,18999,13920,5534,23306,15884,11003,4706,16632,15723,10502,4428,22157,18707,17210,4997,14773,9295,6188,2854,6586,5199,4536,2191,6049,3610,1738,467,784,665,625,4290,2965,6563,7182,8005,7217,
投资收益(万元),178,-22,--,7452,3390,1607,1297,17910,781,211,201,14489,1608,240,--,296,296,240,--,81,-32,--,--,344,--,--,--,90,24,24,--,423,423,0,0,226,20,--,0,-2292,-1984,-2000,0,-2202,252,172,12,1173,998,376,315,595,586,586,0,3022,3022,1522,2946,0,--,--,--,0,
营业外收支净额(万元),1178,868,691,633,417,197,116,1720,492,288,144,1739,750,697,2,262,152,244,121,2070,838,795,384,499,258,192,0,2522,--,1079,--,-341,--,--,--,-942,0,--,0,2,0,0,0,0,0,0,0,-2,-2,-2,0,439,149,149,0,407,0,0,438,0,-8,-196,-247,--,
利润总额(万元),-12473,-12889,-8760,-55620,-29431,-13080,-5628,5142,-7025,4722,2236,-1793,9556,7565,1800,12365,10117,6098,1251,16581,11129,8656,5397,17192,16912,12561,5048,22188,20080,14999,6163,22965,15976,10865,4602,20174,15972,10757,4393,22075,17474,15217,5002,12990,9547,6360,2866,8154,6261,4910,2504,7236,4344,2473,577,4213,3941,2366,7674,3000,6556,6986,7758,7043,
净利润(万元),-14239,-13935,-9232,-57470,-31450,-14516,-5867,1107,-9113,2789,1129,3529,6644,5508,1178,9285,7490,4453,892,12530,8760,6923,4451,13742,13821,10363,4181,16588,14945,11228,5192,19276,13518,9195,3914,17063,13580,9143,3734,17509,14556,12634,4252,10561,7955,5243,2416,7135,5374,4226,2171,6126,3837,2247,577,3752,3521,2182,6513,2550,5569,4679,5198,4719,
