报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2008-09-30,2007-12-31,2006-12-31,
基本每股收益(元),0.13,0.1,0.11,0.4,0.31,0.18,0.17,0.59,0.44,0.25,0.09,0.4,0.28,0.18,0.07,0.52,0.36,0.24,0.15,0.85,0.5,0.28,0.12,0.79,0.64,0.41,0.64,0.38,0.19,0.15,
每股净资产(元),1.73,1.65,3.64,3.53,3.44,3.31,6.58,6.41,6.25,6.06,6,5.91,5.8,5.69,5.78,5.71,5.55,5.43,8.23,8.08,7.74,7.51,7.55,7.44,7.28,1.79,1.1,0,0.48,0.3,
每股经营活动产生的现金流量净额(元),-0.38,-0.31,-0.19,0.28,-0.15,-0.21,-0.5,0.32,-0.29,-0.17,-0.26,0.08,-0.21,-0.27,-0.16,-0.1,-0.35,-0.26,-0.3,-0.18,-0.53,-0.36,-0.14,0.1,-0.06,0.1,0.1,0.06,0.18,0.02,
主营业务收入(万元),151369,99902,46010,193205,129155,74503,31753,135325,79207,46877,17209,66393,44449,28300,11993,64205,40534,25516,10704,53009,31159,18054,6475,39133,28197,17803,27098,15745,12346,6961,
主营业务利润(万元),38455,24101,11153,52076,34542,20606,9111,38485,24848,14988,5508,21999,14933,9281,3769,21599,14462,9699,4404,18567,11286,6426,2418,13824,9875,6184,9625,5303,3257,2152,
营业利润(万元),9245,7557,5234,19114,15025,8416,3994,14108,11143,6313,2387,8533,6556,4106,1712,11939,8405,5628,2404,12713,7584,4149,1768,9509,7481,4257,6992,4115,1924,1368,
投资收益(万元),75,137,141,544,308,167,97,108,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,4,2,
营业外收支净额(万元),4043,2246,41,2050,668,316,117,1273,211,151,68,1041,137,45,15,--,95,-5,-4,577,272,151,65,295,167,148,37,1,--,4,
利润总额(万元),13288,9804,5275,21164,15693,8732,4110,15381,11354,6464,2454,9574,6692,4151,1727,12411,8500,5622,2400,13289,7857,4300,1833,9804,7191,4404,7029,4116,1968,1373,
净利润(万元),11294,8514,4425,15909,12244,7081,3348,11837,8738,4977,1859,8038,5697,3547,1461,10488,7215,4777,2040,11295,6690,3668,1558,8333,6311,3886,6119,3581,1842,1391,
净利润(扣除非经常性损益后)(万元),--,6813,--,14557,--,6825,--,10766,--,4849,--,7148,--,3508,--,10086,--,4781,--,10805,--,3539,0,8082,6144,3757,6090,3580,1802,1387,
经营活动产生的现金流量净额(万元),-34002,-27602,-7718,11251,-6210,-8312,-10030,6424,-5792,-3405,-5171,1533,-4208,-5372,-3195,-1994,-7065,-5281,-3974,-2466,-7070,-4835,-1816,1287,-809,938,910,-390,1685,225,
现金及现金等价物净增加额(万元),-7865,-11605,-11624,856,-20772,-16671,-17055,-1640,-20531,-11080,-7846,-6895,-12307,-12028,-5009,-23989,-22370,-16668,-7531,-16768,-17342,-12510,-1973,76422,77416,807,415,-418,1409,77,
总资产(万元),386801,331846,301460,303017,287622,254267,237577,232213,206573,179739,189642,147336,141960,138203,136354,137037,137524,123514,124597,123612,115702,110259,109092,108256,109601,28001,16474,0,9499,4863,
流动资产(万元),282798,234027,211706,216156,209876,186869,167975,172712,150753,134613,145197,108555,104335,101436,100436,101021,107857,100119,104236,106136,105278,100766,102839,101990,103469,21850,15800,--,9028,4581,
总负债(万元),213112,168261,139918,146351,135473,108007,91968,90055,67869,50733,62053,28859,25822,24217,20445,22589,26349,14777,14590,15645,12339,9918,8189,8911,12278,11031,6040,--,4969,2007,
流动负债(万元),212921,168163,139769,146204,135167,107744,91735,89761,67515,50335,61602,28338,25448,23811,20394,22552,24229,14777,14590,15645,12289,9818,8025,8683,11922,10675,6040,--,4969,2007,
股东权益不含少数股东权益(万元),153696,145904,145813,141374,137678,132531,131795,128432,125211,121451,120336,118478,116137,113987,115909,114448,111175,108736,110008,107968,103363,100340,100902,99345,97323,16970,10434,0,4530,2856,
净资产收益率加权(%),7.02,5.29,2.79,11.77,9.17,4.86,2.57,9.59,7.15,4.11,1.56,6.69,4.9,3.07,1.27,9.46,6.47,4.35,1.87,10.94,--,3.66,0,23.53,0,28.36,81.79,0,49.89,63.85,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
