报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1998-12-31,1997-12-31,
基本每股收益(元),-0.07,-0.09,-0.05,-0.05,-0.06,-0.03,-0.02,0.17,-0.09,-0.06,-0.03,-0.24,-0.13,-0.09,-0.03,0.34,-0.08,-0.05,-0.04,-0.04,-0.12,-0.08,-0.04,0.31,-0.12,-0.07,-0.04,-0.21,-0.13,-0.07,-0.04,-0.3,-0.03,-0.01,0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,-0.72,--,-0.66,--,-0.66,-0.62,-0.56,-0.53,-0.95,-0.92,-1.26,-1.22,-1.31,-1.27,-1.23,-1.19,-1.19,-1.15,-2.87,-2.82,-2.74,-2.68,-2.65,-2.61,-3.7,-3.67,-3.51,-7.01,-7.09,-7.04,-7.16,-7.09,-4.42,-4.36,-4.05,-3.73,1.24,1.37,1.63,1.61,1.15,1.21,0.76,0.85,1.95,2.09,2.26,2.35,2.71,3.27,3.32,--,0,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0,--,--,--,0.01,0,0.01,-0.08,-0.01,0.01,-0,0.04,0.04,0.02,0,0.01,-0,-0.01,-0.01,0.01,0.01,0.01,0.01,0.02,-0.06,0,0.04,0.14,0,--,0,-0.03,0,--,0,-1.31,0,--,0,1.08,--,0,0,-0.33,0,-0.14,--,-0.06,-0.13,0.07,0.16,--,--,--,
主营业务收入(万元),822,549,274,1058,793,529,265,1044,786,527,264,2488,2210,1883,1392,6840,5310,4030,1142,3891,3128,2157,1017,7685,5489,3669,1627,8457,6205,4647,2723,12272,8223,6158,4200,7831,4460,2877,1187,4951,4290,3230,2209,70246,70613,65680,30810,67549,26431,11111,3792,13985,10535,7341,4280,13964,10720,42268,22773,44853,38121,51940,
主营业务利润(万元),776,518,259,998,748,499,249,972,729,486,243,863,615,428,229,891,958,600,210,945,727,506,270,1583,1229,848,285,1484,1057,856,486,1949,1357,1092,595,1172,662,400,263,671,872,645,-69,2257,5252,5271,3888,11422,4261,2376,934,-2142,2987,2065,1198,4193,3140,7090,2667,6069,5666,7139,
营业利润(万元),-1845,-1597,-1065,-1176,-1585,-859,-409,3182,-2285,-1514,-762,-4314,-3086,-2056,-730,-3567,-1847,-1273,-607,540,-1754,-1136,-519,-1654,-1685,-1030,-643,-2622,-1896,-1097,-520,-3919,-1211,-868,-275,-172,-2045,-1489,-622,-29017,-6039,-5416,-3120,-47919,-3419,-1940,538,1319,-2160,-1611,-812,-12508,-4057,-2694,-1118,-7166,-973,2071,829,2101,1244,1946,
投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,866,--,--,--,--,--,--,--,--,--,--,--,58,47,47,47,--,--,--,--,1045,1045,14,0,49,49,37,0,-63,-49,-49,0,-104,3,3,3,1719,-47,-47,0,-1468,361,349,349,218,1,12,95,89,150,115,
营业外收支净额(万元),390,-191,--,48,48,--,--,1092,3,-1,--,-886,-47,-2,-0,10088,241,241,-1,-939,-2,-2,2,6122,4,3,2,--,--,--,0,-445,--,--,19736,-1470,0,-266,0,-4056,0,-1577,0,-6194,0,-26,0,-30,7,0,1,-104,-32,-25,0,109,0,320,0,-7,0,0,
利润总额(万元),-1454,-1788,-1065,-1129,-1536,-859,-409,4274,-2282,-1514,-762,-5200,-3133,-2058,-730,6521,-1606,-1031,-608,-399,-1756,-1138,-516,4468,-1680,-1027,-640,-2848,-1910,-1109,-520,-4364,-462,-56,19461,-1593,-2261,-1718,-621,-33136,-7674,-7041,-3121,-54217,-3406,-1962,541,3008,-2199,-1660,-811,-14080,-3728,-2370,-769,-6838,-987,2404,923,2182,1393,2127,
净利润(万元),-1422,-1765,-1053,-1091,-1304,-667,-305,3356,-1879,-1238,-600,-4837,-2663,-1727,-595,6826,-1586,-1029,-608,-639,-1758,-1141,-516,4449,-1680,-1027,-640,-3027,-1821,-1020,-532,-4325,-471,-76,112,1022,-1155,-719,-278,-29136,-6211,-5879,-2644,-20943,-3457,-2293,139,2079,-2209,-1680,-811,-14080,-3728,-2370,-769,-6838,-987,1950,618,1856,1135,1453,
