报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1998-12-31,1997-12-31,1996-12-31,
基本每股收益(元),0.56,0.46,0.15,0.61,0.37,0.19,0.09,0.49,0.29,0.13,0.07,0.35,0.23,0.09,0.06,0.21,0.16,0.06,0.03,0.16,0.13,0.05,0.02,0.16,0.13,0.05,0.02,0.15,0.16,0.14,0.13,0.07,0.07,0.05,0.02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,4.44,4.33,3.92,3.89,3.83,3.86,3.85,3.85,3.74,3.61,3.81,3.89,3.88,3.77,3.61,3.59,4.01,3.99,4.02,3.17,3.17,3.15,3.12,3.01,3.18,3.16,3.14,3.14,3.21,3.18,3.2,3.18,3.14,3.11,3.16,3.16,3.09,3.05,3.03,3.04,2.95,2.94,2.88,2.89,2.99,3.04,3.13,4.69,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-1.9,-1.51,-1.75,0.75,-0.21,-0.21,-0.4,0.76,-0.14,-0.21,-0.29,1.98,1.26,1.22,-0.15,0.65,-0.11,-0.34,-0.06,0.47,-1.06,-0.78,-0.49,1.09,0,0,0,0.2,0,0,0,-0.14,0,0,0,0.57,0,0,0,-1.34,0,-0.62,--,0.98,-0.29,-0.19,-0.22,0.12,--,--,--,
主营业务收入(万元),919233,569498,261926,1114491,743863,445018,200782,852004,572923,345838,153599,653382,436994,268728,119374,531508,364440,236860,112836,447601,313788,197807,93594,409765,285536,179361,87549,386736,277893,184728,90528,409432,278045,178401,83901,350190,240219,153061,76123,339486,252551,142651,72211,309035,233574,153499,74127,230081,136276,78096,34644,189906,101804,59298,21903,146535,67584,92273,33540,45151,40914,29051,19482,
主营业务利润(万元),39364,26073,11884,49814,31432,19365,9657,39234,25528,15317,7073,27741,17530,10616,4853,21084,14128,8283,3969,15644,10307,6790,3397,16442,13703,10128,5461,26647,17579,11398,4598,26200,16828,10335,--,22261,13964,9256,4136,19656,14280,9709,3947,19003,14324,9890,4613,18530,13186,7986,3995,16170,10769,7324,2162,17300,11190,18764,7195,10512,8723,5888,3015,
营业利润(万元),17829,13619,4766,20390,12425,6715,3319,16846,9487,3681,1896,11189,6079,2298,1589,5574,3945,1771,748,4017,2835,1029,476,5037,3361,1612,388,4459,3886,2750,2525,2756,1834,1139,527,1138,814,681,397,2371,1251,1073,-51,1551,1311,742,238,2284,1611,687,158,1739,1857,614,-690,-2051,-67,8455,4306,6218,5592,3428,1177,
投资收益(万元),7464,7396,1803,5805,2865,1018,614,2305,1680,818,268,3996,1647,1013,375,3301,2489,1238,297,5009,3268,1100,457,10021,5799,1602,-100,5740,5205,4392,4239,2218,1268,436,35,1350,427,206,82,-1442,1056,448,258,1569,819,546,-18,442,185,54,-196,126,-1088,-406,-17,352,-57,679,338,56,-6,8,27,
营业外收支净额(万元),755,666,27,1868,510,37,34,975,4,4,-1,410,170,150,14,-3,86,-64,-30,420,263,251,66,769,297,217,205,560,--,--,--,--,--,--,--,28,0,0,6,63,0,0,0,-10,0,0,0,-19,0,0,0,74,12,-3,0,-515,0,258,0,220,7,-16,-1,
利润总额(万元),18584,14285,4793,22258,12935,6752,3352,17821,9491,3685,1895,11599,6249,2448,1603,5571,4031,1707,718,4436,3099,1281,542,5806,3658,1829,593,5019,4182,2919,2780,2990,2071,1279,594,2810,1492,1043,541,1321,2573,1752,366,3414,2289,1425,286,2892,1921,846,48,2095,883,237,-681,-2153,-980,9415,4795,6493,5593,3420,1486,
净利润(万元),11630,9461,3123,12582,7610,4004,1763,10094,6010,2587,1420,7232,4635,1807,1178,4303,3334,1226,584,3322,2729,994,471,3199,2578,1070,490,3061,3193,2923,2648,1500,1398,923,420,1075,1156,824,395,228,2073,1406,276,2581,1726,1035,155,2112,1357,443,-134,1002,505,210,-541,-2362,57,8332,4151,5573,4425,3164,1374,
