报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-06-30,2001-12-31,2000-12-31,2000-06-30,
净利润(扣除非经常性损益后)(万元),12623,10623,6421,14206,15155,15868,10050,20668,18037,15616,--,24436,--,11770,--,17216,--,12308,--,1596,--,1968,--,1725,--,-806,0,2207,0,-220,--,-747,0,-295,--,-3461,0,735,0,-4971,0,-1155,0,1180,0,253,0,3365,0,450,0,0,370,0,--,--,
经营活动产生的现金流量净额(万元),17993,20550,-4136,-50148,-242,15246,19795,1818,16732,20508,5038,14930,14588,12830,8675,6363,22244,12043,-232,-13554,3699,2809,-2608,-10910,-118,6805,2061,-12915,791,3282,7872,3406,6984,9002,5129,-6655,-195,1112,655,2866,2520,4636,2551,13547,11968,1660,1886,2056,1403,3128,0,1321,549,3188,--,--,
现金及现金等价物净增加额(万元),13645,950,-8963,1393,17094,57230,-3142,-6419,6147,15924,-1294,7230,-3147,4922,-8595,4435,19087,13825,3404,3148,11684,15596,4314,11027,25280,28970,23117,5671,24316,24985,5039,-6485,4152,-2066,-3939,-1495,-5739,-2996,-282,-22041,-21389,-20550,-24599,17417,-5492,-5751,-3937,16573,13142,18413,0,1522,0,-273,--,--,
总资产(万元),358281,340864,360444,365555,340973,278517,240998,273510,279828,256406,279577,281628,238287,238092,257124,273624,265177,244026,233569,229615,208301,190016,183783,177234,173395,164614,163841,144132,147080,139097,116618,114312,110577,82038,81095,101215,89279,91460,91094,95116,98018,97962,82203,111645,103478,86726,63483,61471,43012,43119,0,24596,0,20689,19065,--,
流动资产(万元),157402,144449,153418,166526,147305,120746,65923,108616,111720,99645,103648,114591,84430,92358,92768,119681,116465,109840,106274,111481,95060,85236,80012,74949,95034,87102,86582,68012,74393,72644,56773,54793,45057,27423,26375,44475,34124,33902,34110,37356,34582,40977,31783,56655,50920,38287,34191,35518,20956,24801,0,0,0,--,5275,--,
总负债(万元),147987,133492,148555,161202,136849,88550,89777,133160,149898,129960,152805,162951,127129,131137,149081,173601,162972,146274,141513,144771,123025,104721,98056,92042,92100,82332,78623,59355,64077,58041,77632,75445,72693,43878,43120,61076,44832,46360,46432,50942,54371,53570,37764,69035,58296,41397,19830,19386,6067,6243,0,9724,0,8118,7381,--,
流动负债(万元),142020,127433,142531,154940,130094,80357,81296,124528,140646,119955,142375,135133,98826,102483,111379,135707,111779,93696,85265,103424,94647,65548,58626,55650,59691,57568,55228,53345,57812,51867,74239,71885,65424,36817,36795,52469,37922,39361,39094,44706,45886,47962,34676,56754,50810,34904,16794,16364,2952,3140,0,0,0,--,7381,--,
股东权益不含少数股东权益(万元),193395,191053,194195,187492,187650,187598,148942,138746,127785,125459,125423,117287,109190,104562,105733,97801,99527,94155,88848,81512,82190,82083,82429,81839,77869,78792,81654,81605,79945,78765,37932,37830,36260,36031,35952,35405,39539,39661,39099,38828,38796,39537,39559,38115,37723,37694,39742,39657,36946,36876,0,14872,0,12571,11684,--,
净资产收益率加权(%),7.2,6.16,3.51,11.34,9.92,11.05,7.09,23.21,14.67,12.6,6.7,22.6,16.11,11.73,7.79,18.17,19.7,14.18,7.93,0.72,2.63,2.54,0.72,3.37,--,-0.49,0,4.55,0,0.08,--,3.73,0,0.37,--,-8.65,0,2.12,0,1.51,0,3.68,0,2.19,0,1.1,0,11.64,0,2.34,0,16.77,0,0,--,-0.49,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
