报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),0.18,0.12,0.1,0.4,0.32,0.19,0.07,0.57,0.48,0.27,0.1,0.45,0.43,0.28,0.11,0.7,0.65,0.46,0.81,0.71,0.4,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,7.55,7.41,7.53,7.42,2.87,2.68,2.22,1.4,1.36,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.27,0.15,-0.19,0.68,0.56,0.39,1.18,1.2,0.18,
主营业务收入(万元),54868,36121,15255,68002,51696,32504,11387,55229,39576,23996,7740,42383,29891,17273,5227,51884,38310,26754,50939,41435,31305,
主营业务利润(万元),19196,12604,4895,22237,17329,11331,4061,17174,12237,7315,2406,13036,9649,5572,1779,16505,12534,8704,16654,12141,8565,
营业利润(万元),13709,9700,3992,15595,14057,8465,2957,11042,9068,5077,1827,8113,7589,4872,1612,10393,9355,6587,12749,10003,5633,
投资收益(万元),2204,1618,804,3726,2568,1170,426,999,--,--,--,--,--,--,--,--,--,--,8,81,135,
营业外收支净额(万元),-35,-2,4,-71,-74,-79,26,-11,-7,3,8,460,522,504,505,-67,-33,-26,-999,-2,-21,
利润总额(万元),13673,9698,3996,15524,13983,8385,2982,11031,9061,5080,1835,8573,8111,5377,2117,10326,9323,6560,11750,10002,5613,
净利润(万元),11761,8115,3345,12897,10290,6164,2206,9194,7602,4250,1542,7273,6873,4556,1787,8653,7838,5481,9780,8479,4743,
净利润(扣除非经常性损益后)(万元),11798,8116,3342,12957,10346,6223,2187,9203,7608,4248,1535,6882,--,4127,--,8710,7871,5503,10774,8412,4645,
经营活动产生的现金流量净额(万元),9152,7239,3841,3382,5390,784,518,12300,10878,5998,730,7595,4262,2339,-2994,10842,6705,4646,14172,14423,2215,
现金及现金等价物净增加额(万元),-15015,18888,-12991,18064,-4461,-1558,-3818,-55841,-57779,-52121,-913,-11483,-11749,-10772,-6213,71009,-9071,-8643,14473,6073,-7032,
总资产(万元),174445,170201,167565,167313,164487,158521,156440,157554,145836,139565,133211,133173,130559,128088,130093,135938,57785,53524,45637,37154,28344,
流动资产(万元),101074,98117,97626,113828,112832,107120,105957,106857,102020,96992,95935,96463,95845,97687,101743,108618,31567,30801,35556,30215,21726,
总负债(万元),19965,19470,21678,24771,24999,23410,24162,27482,18604,14084,10439,11942,9728,9575,9548,17180,23312,21407,19002,20395,12064,
流动负债(万元),19965,19470,21678,24771,24999,23410,24162,27482,18604,14084,10439,11942,9728,9575,9548,17180,23312,21407,19002,20395,12064,
股东权益不含少数股东权益(万元),152988,149239,145887,142541,139487,135111,132278,130072,127232,125481,122772,121230,120830,118513,120545,118757,34474,32116,26635,16759,16280,
净资产收益率加权(%),7.97,5.56,2.32,9.52,7.66,4.65,1.68,7.34,6.1,3.45,1.26,6.08,5.72,3.79,1.49,22.82,--,18.66,45.07,41.32,34.1,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
